sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;84;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
0;0.6500;140;28;nematode, nematode worm, roundworm;0.2098;0;0;219;219;spotlight, spot;0.1840;0;0;219;219;matchstick;0.0359;1;0;218;219;lampshade, lamp shade;0.0320;0;1;219;218;velvet;0.0318;0;5;213;214
