sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
70;0.0000;22;125;kite;0.3196;0;0;227;227;spoonbill;0.1661;0;0;227;227;albatross, mollymawk;0.1632;0;0;227;227;black stork, Ciconia nigra;0.0617;0;0;227;227;vulture;0.0241;0;0;227;227
70;0.0000;22;125;switch, electric switch, electrical switch;0.5394;0;0;227;227;safe;0.0725;0;0;227;227;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0533;0;0;227;227;file, file cabinet, filing cabinet;0.0493;0;0;227;227;desk;0.0488;0;0;227;227
70;0.0000;22;125;steel arch bridge;0.3545;0;0;227;227;pier;0.2648;0;0;227;227;radio telescope, radio reflector;0.0444;0;0;227;227;rule, ruler;0.0283;0;0;227;227;chainlink fence;0.0202;0;0;227;227
70;0.0000;22;125;barn spider, Araneus cavaticus;0.2274;0;0;227;227;black and gold garden spider, Argiope aurantia;0.1438;0;0;227;227;spider web, spider's web;0.1266;0;0;227;227;water snake;0.0952;0;0;227;227;garden spider, Aranea diademata;0.0752;0;0;227;227
70;0.0000;22;125;assault rifle, assault gun;0.2347;0;0;227;227;bulletproof vest;0.0727;0;0;227;227;Kerry blue terrier;0.0551;0;0;227;227;barracouta, snoek;0.0337;0;0;227;227;tench, Tinca tinca;0.0328;0;0;227;227
70;0.0000;22;125;nipple;0.4006;0;0;227;227;Granny Smith;0.2923;0;0;227;227;candle, taper, wax light;0.0917;0;0;227;227;hair slide;0.0554;0;0;227;227;bell pepper;0.0430;0;0;227;227
70;0.0000;22;125;planetarium;0.9998;0;0;227;227;dome;0.0001;0;0;227;227;mosque;0.0001;0;0;227;227;greenhouse, nursery, glasshouse;0.0000;0;0;227;227;boathouse;0.0000;0;0;227;227
70;0.0000;22;125;black grouse;0.2312;0;0;227;227;vulture;0.2033;0;0;227;227;house finch, linnet, Carpodacus mexicanus;0.0880;0;0;227;227;hen;0.0831;0;0;227;227;ruffed grouse, partridge, Bonasa umbellus;0.0829;0;0;227;227
70;0.0000;22;125;table lamp;0.4416;0;0;227;227;studio couch, day bed;0.2126;0;0;227;227;pedestal, plinth, footstall;0.0594;0;0;227;227;wardrobe, closet, press;0.0339;0;0;227;227;lampshade, lamp shade;0.0314;0;0;227;227
70;0.0000;22;125;white wolf, Arctic wolf, Canis lupus tundrarum;0.4491;0;0;227;227;Great Pyrenees;0.1730;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.1470;0;0;227;227;kuvasz;0.0600;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0402;0;0;227;227
70;0.0000;22;125;Walker hound, Walker foxhound;0.3396;0;0;227;227;English foxhound;0.2695;0;0;227;227;Ibizan hound, Ibizan Podenco;0.0811;0;0;227;227;Brittany spaniel;0.0557;0;0;227;227;beagle;0.0411;0;0;227;227
70;0.0000;22;125;green mamba;0.3963;0;0;227;227;vine snake;0.2100;0;0;227;227;green snake, grass snake;0.0609;0;0;227;227;cucumber, cuke;0.0414;0;0;227;227;pick, plectrum, plectron;0.0242;0;0;227;227
70;0.0000;22;125;cradle;0.2357;0;0;227;227;photocopier;0.0492;0;0;227;227;Band Aid;0.0364;0;0;227;227;paper towel;0.0308;0;0;227;227;paintbrush;0.0278;0;0;227;227
70;0.0000;22;125;cabbage butterfly;0.6498;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0662;0;0;227;227;jellyfish;0.0608;0;0;227;227;daisy;0.0597;0;0;227;227;ant, emmet, pismire;0.0335;0;0;227;227
70;0.0000;22;125;racer, race car, racing car;0.1369;0;0;227;227;bobsled, bobsleigh, bob;0.0639;0;0;227;227;cassette player;0.0491;0;0;227;227;go-kart;0.0394;0;0;227;227;chain saw, chainsaw;0.0352;0;0;227;227
70;0.0000;22;125;Sealyham terrier, Sealyham;0.2896;0;0;227;227;dugong, Dugong dugon;0.1661;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0978;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0708;0;0;227;227;Old English sheepdog, bobtail;0.0602;0;0;227;227
70;0.0000;22;125;snowplow, snowplough;0.1451;0;0;227;227;moving van;0.0601;0;0;227;227;passenger car, coach, carriage;0.0462;0;0;227;227;mobile home, manufactured home;0.0454;0;0;227;227;milk can;0.0303;0;0;227;227
70;0.0000;22;125;half track;0.9651;0;0;227;227;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0138;0;0;227;227;thresher, thrasher, threshing machine;0.0095;0;0;227;227;harvester, reaper;0.0030;0;0;227;227;amphibian, amphibious vehicle;0.0023;0;0;227;227
70;0.0000;22;125;Bedlington terrier;0.0768;0;0;227;227;Angora, Angora rabbit;0.0597;0;0;227;227;toy poodle;0.0532;0;0;227;227;fur coat;0.0485;0;0;227;227;standard poodle;0.0445;0;0;227;227
70;0.0000;22;125;tick;0.5549;0;0;227;227;snail;0.0738;0;0;227;227;slug;0.0517;0;0;227;227;ringneck snake, ring-necked snake, ring snake;0.0237;0;0;227;227;dung beetle;0.0221;0;0;227;227
70;0.0000;22;125;terrapin;0.0505;0;0;227;227;window screen;0.0483;0;0;227;227;tailed frog, bell toad, ribbed toad, tailed toad, Ascaphus trui;0.0447;0;0;227;227;oxygen mask;0.0431;0;0;227;227;tree frog, tree-frog;0.0421;0;0;227;227
70;0.0000;22;125;pencil sharpener;0.0986;0;0;227;227;hourglass;0.0483;0;0;227;227;studio couch, day bed;0.0403;0;0;227;227;mousetrap;0.0328;0;0;227;227;perfume, essence;0.0302;0;0;227;227
70;0.0000;22;125;analog clock;0.1578;0;0;227;227;wall clock;0.0925;0;0;227;227;binder, ring-binder;0.0735;0;0;227;227;beaker;0.0729;0;0;227;227;safety pin;0.0455;0;0;227;227
70;0.0000;22;125;nipple;0.2866;0;0;227;227;diaper, nappy, napkin;0.1470;0;0;227;227;cradle;0.1155;0;0;227;227;plastic bag;0.0703;0;0;227;227;bassinet;0.0621;0;0;227;227
70;0.0000;22;125;window shade;0.7147;0;0;227;227;radiator;0.0427;0;0;227;227;lampshade, lamp shade;0.0182;0;0;227;227;vase;0.0173;0;0;227;227;shower curtain;0.0149;0;0;227;227
70;0.0000;22;125;goldfish, Carassius auratus;0.6762;0;0;227;227;spoonbill;0.1911;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0752;0;0;227;227;hummingbird;0.0220;0;0;227;227;hip, rose hip, rosehip;0.0031;0;0;227;227
70;0.0000;22;125;Samoyed, Samoyede;0.1859;0;0;227;227;West Highland white terrier;0.1737;0;0;227;227;Persian cat;0.0770;0;0;227;227;Sealyham terrier, Sealyham;0.0618;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0457;0;0;227;227
70;0.0000;22;125;standard poodle;0.1199;0;0;227;227;Newfoundland, Newfoundland dog;0.0816;0;0;227;227;Old English sheepdog, bobtail;0.0753;0;0;227;227;Irish water spaniel;0.0604;0;0;227;227;sloth bear, Melursus ursinus, Ursus ursinus;0.0526;0;0;227;227
70;0.0000;22;125;thimble;0.1578;0;0;227;227;nipple;0.1350;0;0;227;227;plunger, plumber's helper;0.0654;0;0;227;227;joystick;0.0513;0;0;227;227;mouse, computer mouse;0.0429;0;0;227;227
70;0.0000;22;125;plate rack;0.1957;0;0;227;227;freight car;0.1928;0;0;227;227;planetarium;0.1845;0;0;227;227;mosque;0.0761;0;0;227;227;paddlewheel, paddle wheel;0.0501;0;0;227;227
70;0.0000;22;125;beagle;0.2664;0;0;227;227;Walker hound, Walker foxhound;0.2656;0;0;227;227;English foxhound;0.0696;0;0;227;227;redbone;0.0371;0;0;227;227;golden retriever;0.0273;0;0;227;227
70;0.0000;22;125;car mirror;0.2873;0;0;227;227;racer, race car, racing car;0.1556;0;0;227;227;sports car, sport car;0.1398;0;0;227;227;minivan;0.0519;0;0;227;227;ambulance;0.0342;0;0;227;227
70;0.0000;22;125;Band Aid;0.0914;0;0;227;227;computer keyboard, keypad;0.0606;0;0;227;227;Windsor tie;0.0407;0;0;227;227;rule, ruler;0.0387;0;0;227;227;pick, plectrum, plectron;0.0308;0;0;227;227
70;0.0000;22;125;black stork, Ciconia nigra;0.0889;0;0;227;227;lakeside, lakeshore;0.0633;0;0;227;227;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0550;0;0;227;227;airliner;0.0513;0;0;227;227;kite;0.0484;0;0;227;227
70;0.0000;22;125;axolotl, mud puppy, Ambystoma mexicanum;0.9974;0;0;227;227;dugong, Dugong dugon;0.0005;0;0;227;227;jellyfish;0.0003;0;0;227;227;conch;0.0002;0;0;227;227;sea anemone, anemone;0.0002;0;0;227;227
70;0.0000;22;125;switch, electric switch, electrical switch;0.9847;0;0;227;227;soap dispenser;0.0059;0;0;227;227;digital clock;0.0018;0;0;227;227;safe;0.0012;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0006;0;0;227;227
70;0.0000;22;125;handkerchief, hankie, hanky, hankey;0.1670;0;0;227;227;hair slide;0.1068;0;0;227;227;safety pin;0.0948;0;0;227;227;eggnog;0.0721;0;0;227;227;Petri dish;0.0596;0;0;227;227
70;0.0000;22;125;nipple;0.4717;0;0;227;227;hamster;0.1523;0;0;227;227;weasel;0.0543;0;0;227;227;oxygen mask;0.0445;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0356;0;0;227;227
70;0.0000;22;125;cab, hack, taxi, taxicab;0.4107;0;0;227;227;school bus;0.3260;0;0;227;227;car wheel;0.0291;0;0;227;227;limousine, limo;0.0247;0;0;227;227;beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon;0.0240;0;0;227;227
70;0.0000;22;125;Pekinese, Pekingese, Peke;0.4767;0;0;227;227;Shetland sheepdog, Shetland sheep dog, Shetland;0.1114;0;0;227;227;Pomeranian;0.0769;0;0;227;227;Lhasa, Lhasa apso;0.0727;0;0;227;227;lion, king of beasts, Panthera leo;0.0471;0;0;227;227
70;0.0000;22;125;patas, hussar monkey, Erythrocebus patas;0.3570;0;0;227;227;brambling, Fringilla montifringilla;0.0980;0;0;227;227;milk can;0.0832;0;0;227;227;goldfish, Carassius auratus;0.0577;0;0;227;227;red-breasted merganser, Mergus serrator;0.0307;0;0;227;227
70;0.0000;22;125;swab, swob, mop;0.2528;0;0;227;227;tripod;0.2183;0;0;227;227;parallel bars, bars;0.0737;0;0;227;227;horizontal bar, high bar;0.0649;0;0;227;227;crutch;0.0529;0;0;227;227
70;0.0000;22;125;face powder;0.1731;0;0;227;227;switch, electric switch, electrical switch;0.0996;0;0;227;227;carton;0.0775;0;0;227;227;mousetrap;0.0450;0;0;227;227;hamper;0.0437;0;0;227;227
70;0.0000;22;125;pickelhaube;0.2231;0;0;227;227;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0489;0;0;227;227;bearskin, busby, shako;0.0480;0;0;227;227;poncho;0.0396;0;0;227;227;sweatshirt;0.0242;0;0;227;227
70;0.0000;22;125;groenendael;0.1554;0;0;227;227;curly-coated retriever;0.0956;0;0;227;227;flat-coated retriever;0.0810;0;0;227;227;sloth bear, Melursus ursinus, Ursus ursinus;0.0744;0;0;227;227;giant schnauzer;0.0604;0;0;227;227
70;0.0000;22;125;jellyfish;0.7985;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0374;0;0;227;227;dugong, Dugong dugon;0.0225;0;0;227;227;chambered nautilus, pearly nautilus, nautilus;0.0170;0;0;227;227;volcano;0.0144;0;0;227;227
70;0.0000;22;125;common newt, Triturus vulgaris;0.1873;0;0;227;227;nematode, nematode worm, roundworm;0.1735;0;0;227;227;lacewing, lacewing fly;0.1017;0;0;227;227;leafhopper;0.0836;0;0;227;227;barracouta, snoek;0.0617;0;0;227;227
70;0.0000;22;125;dugong, Dugong dugon;0.2158;0;0;227;227;promontory, headland, head, foreland;0.0870;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0597;0;0;227;227;container ship, containership, container vessel;0.0487;0;0;227;227;lakeside, lakeshore;0.0419;0;0;227;227
70;0.0000;22;125;eel;0.6587;0;0;227;227;rock beauty, Holocanthus tricolor;0.2433;0;0;227;227;dugong, Dugong dugon;0.0716;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0131;0;0;227;227;tench, Tinca tinca;0.0060;0;0;227;227
70;0.0000;22;125;tusker;0.6241;0;0;227;227;Indian elephant, Elephas maximus;0.1370;0;0;227;227;dugong, Dugong dugon;0.1330;0;0;227;227;African elephant, Loxodonta africana;0.0822;0;0;227;227;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0093;0;0;227;227
70;0.0000;22;125;plastic bag;0.0759;0;0;227;227;Persian cat;0.0560;0;0;227;227;handkerchief, hankie, hanky, hankey;0.0537;0;0;227;227;toilet tissue, toilet paper, bathroom tissue;0.0523;0;0;227;227;paper towel;0.0318;0;0;227;227
70;0.0000;22;125;nipple;0.1533;0;0;227;227;ice lolly, lolly, lollipop, popsicle;0.1020;0;0;227;227;diaper, nappy, napkin;0.0395;0;0;227;227;shower cap;0.0375;0;0;227;227;plastic bag;0.0306;0;0;227;227
70;0.0000;22;125;nipple;0.2241;0;0;227;227;pill bottle;0.1431;0;0;227;227;whistle;0.0654;0;0;227;227;ping-pong ball;0.0417;0;0;227;227;sunscreen, sunblock, sun blocker;0.0401;0;0;227;227
70;0.0000;22;125;goldfish, Carassius auratus;0.1562;0;0;227;227;plastic bag;0.0813;0;0;227;227;screwdriver;0.0331;0;0;227;227;nematode, nematode worm, roundworm;0.0320;0;0;227;227;iron, smoothing iron;0.0189;0;0;227;227
70;0.0000;22;125;dugong, Dugong dugon;0.5087;0;0;227;227;tiger shark, Galeocerdo cuvieri;0.1761;0;0;227;227;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1456;0;0;227;227;hammerhead, hammerhead shark;0.0323;0;0;227;227;jellyfish;0.0228;0;0;227;227
70;0.0000;22;125;kite;0.7918;0;0;227;227;bald eagle, American eagle, Haliaeetus leucocephalus;0.0572;0;0;227;227;vulture;0.0257;0;0;227;227;warplane, military plane;0.0168;0;0;227;227;black stork, Ciconia nigra;0.0162;0;0;227;227
70;0.0000;22;125;torch;0.0457;0;0;227;227;goldfish, Carassius auratus;0.0416;0;0;227;227;maraca;0.0269;0;0;227;227;plunger, plumber's helper;0.0264;0;0;227;227;black-and-tan coonhound;0.0244;0;0;227;227
70;0.0000;22;125;black grouse;0.9724;0;0;227;227;European gallinule, Porphyrio porphyrio;0.0114;0;0;227;227;hen;0.0046;0;0;227;227;partridge;0.0031;0;0;227;227;cock;0.0028;0;0;227;227
70;0.0000;22;125;turnstile;0.1552;0;0;227;227;measuring cup;0.0832;0;0;227;227;shower curtain;0.0713;0;0;227;227;beaker;0.0708;0;0;227;227;shoji;0.0456;0;0;227;227
70;0.0000;22;125;dhole, Cuon alpinus;0.4092;0;0;227;227;redbone;0.0705;0;0;227;227;Rhodesian ridgeback;0.0678;0;0;227;227;red wolf, maned wolf, Canis rufus, Canis niger;0.0662;0;0;227;227;Brabancon griffon;0.0624;0;0;227;227
70;0.0000;22;125;Indian elephant, Elephas maximus;0.1693;0;0;227;227;tusker;0.0661;0;0;227;227;barn spider, Araneus cavaticus;0.0657;0;0;227;227;Arabian camel, dromedary, Camelus dromedarius;0.0604;0;0;227;227;lion, king of beasts, Panthera leo;0.0590;0;0;227;227
70;0.0000;22;125;Lhasa, Lhasa apso;0.1722;0;0;227;227;toy poodle;0.1659;0;0;227;227;miniature poodle;0.0948;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.0612;0;0;227;227;feather boa, boa;0.0522;0;0;227;227
70;0.0000;22;125;bathtub, bathing tub, bath, tub;0.1165;0;0;227;227;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0861;0;0;227;227;toilet seat;0.0727;0;0;227;227;mortar;0.0521;0;0;227;227;tub, vat;0.0476;0;0;227;227
70;0.0000;22;125;alp;0.3070;0;0;227;227;promontory, headland, head, foreland;0.2170;0;0;227;227;lakeside, lakeshore;0.2056;0;0;227;227;valley, vale;0.1700;0;0;227;227;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0150;0;0;227;227
70;0.0000;22;125;Sussex spaniel;0.6536;0;0;227;227;Afghan hound, Afghan;0.1587;0;0;227;227;briard;0.0519;0;0;227;227;Irish water spaniel;0.0312;0;0;227;227;cocker spaniel, English cocker spaniel, cocker;0.0199;0;0;227;227
70;0.0000;22;125;snowplow, snowplough;0.0403;0;0;227;227;beaker;0.0401;0;0;227;227;milk can;0.0306;0;0;227;227;prison, prison house;0.0240;0;0;227;227;boathouse;0.0238;0;0;227;227
70;0.0000;22;125;common newt, Triturus vulgaris;0.2515;0;0;227;227;barn spider, Araneus cavaticus;0.0792;0;0;227;227;terrapin;0.0406;0;0;227;227;garden spider, Aranea diademata;0.0335;0;0;227;227;eft;0.0326;0;0;227;227
70;0.0000;22;125;can opener, tin opener;0.1481;0;0;227;227;magnetic compass;0.0877;0;0;227;227;pencil sharpener;0.0678;0;0;227;227;waffle iron;0.0407;0;0;227;227;hair slide;0.0406;0;0;227;227
70;0.0000;22;125;throne;0.0996;0;0;227;227;theater curtain, theatre curtain;0.0860;0;0;227;227;cinema, movie theater, movie theatre, movie house, picture palace;0.0545;0;0;227;227;upright, upright piano;0.0512;0;0;227;227;monastery;0.0465;0;0;227;227
70;0.0000;22;125;nematode, nematode worm, roundworm;0.2764;0;0;227;227;vine snake;0.2017;0;0;227;227;eel;0.0508;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0422;0;0;227;227;slug;0.0350;0;0;227;227
70;0.0000;22;125;barn spider, Araneus cavaticus;0.2411;0;0;227;227;tarantula;0.1166;0;0;227;227;wolf spider, hunting spider;0.0946;0;0;227;227;isopod;0.0515;0;0;227;227;rock crab, Cancer irroratus;0.0453;0;0;227;227
70;0.0000;22;125;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.3294;0;0;227;227;remote control, remote;0.2010;0;0;227;227;hand-held computer, hand-held microcomputer;0.1102;0;0;227;227;sunscreen, sunblock, sun blocker;0.0864;0;0;227;227;oil filter;0.0521;0;0;227;227
70;0.0000;22;125;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1011;0;0;227;227;three-toed sloth, ai, Bradypus tridactylus;0.0721;0;0;227;227;African chameleon, Chamaeleo chamaeleon;0.0705;0;0;227;227;limpkin, Aramus pictus;0.0699;0;0;227;227;barn spider, Araneus cavaticus;0.0457;0;0;227;227
70;0.0000;22;125;Sealyham terrier, Sealyham;0.1117;0;0;227;227;English setter;0.1021;0;0;227;227;Great Pyrenees;0.0925;0;0;227;227;clumber, clumber spaniel;0.0872;0;0;227;227;borzoi, Russian wolfhound;0.0544;0;0;227;227
70;0.0000;22;125;grey fox, gray fox, Urocyon cinereoargenteus;0.1824;0;0;227;227;lion, king of beasts, Panthera leo;0.1092;0;0;227;227;hyena, hyaena;0.0837;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.0531;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0436;0;0;227;227
70;0.0000;22;125;patas, hussar monkey, Erythrocebus patas;0.2061;0;0;227;227;gorilla, Gorilla gorilla;0.1646;0;0;227;227;macaque;0.1200;0;0;227;227;guenon, guenon monkey;0.1012;0;0;227;227;langur;0.0782;0;0;227;227
70;0.0000;22;125;yawl;0.4793;0;0;227;227;schooner;0.2451;0;0;227;227;catamaran;0.1868;0;0;227;227;trimaran;0.0320;0;0;227;227;pirate, pirate ship;0.0207;0;0;227;227
70;0.0000;22;125;macaque;0.7885;0;0;227;227;proboscis monkey, Nasalis larvatus;0.0753;0;0;227;227;Persian cat;0.0678;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0203;0;0;227;227;Angora, Angora rabbit;0.0100;0;0;227;227
70;0.0000;22;125;bullet train, bullet;0.0752;0;0;227;227;quill, quill pen;0.0462;0;0;227;227;radio telescope, radio reflector;0.0403;0;0;227;227;planetarium;0.0391;0;0;227;227;solar dish, solar collector, solar furnace;0.0295;0;0;227;227
70;0.0000;22;125;beaver;0.4583;0;0;227;227;wombat;0.1310;0;0;227;227;hare;0.0946;0;0;227;227;mink;0.0789;0;0;227;227;wood rabbit, cottontail, cottontail rabbit;0.0498;0;0;227;227
70;0.0000;22;125;badger;0.4955;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1753;0;0;227;227;isopod;0.0928;0;0;227;227;dugong, Dugong dugon;0.0332;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0237;0;0;227;227
70;0.0000;22;125;goldfish, Carassius auratus;0.5757;0;0;227;227;strawberry;0.0993;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0615;0;0;227;227;fig;0.0436;0;0;227;227;Petri dish;0.0267;0;0;227;227
70;0.0000;22;125;lakeside, lakeshore;0.1983;0;0;227;227;lacewing, lacewing fly;0.0742;0;0;227;227;isopod;0.0575;0;0;227;227;nematode, nematode worm, roundworm;0.0370;0;0;227;227;plastic bag;0.0327;0;0;227;227
70;0.0000;206;188;nematode, nematode worm, roundworm;0.0976;0;0;227;227;dugong, Dugong dugon;0.0566;0;0;227;227;sea snake;0.0548;0;0;227;227;airship, dirigible;0.0501;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0305;0;0;227;227
70;0.0000;206;188;white wolf, Arctic wolf, Canis lupus tundrarum;0.3122;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.2697;0;0;227;227;Arctic fox, white fox, Alopex lagopus;0.1853;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0731;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0319;0;0;227;227
70;0.0000;206;188;Pekinese, Pekingese, Peke;0.1972;0;0;227;227;borzoi, Russian wolfhound;0.0910;0;0;227;227;collie;0.0689;0;0;227;227;Shetland sheepdog, Shetland sheep dog, Shetland;0.0665;0;0;227;227;geyser;0.0622;0;0;227;227
70;0.0000;206;188;cup;0.1154;0;0;227;227;mortar;0.0739;0;0;227;227;consomme;0.0654;0;0;227;227;mixing bowl;0.0415;0;0;227;227;eggnog;0.0368;0;0;227;227
70;0.0000;206;188;window shade;0.0436;0;0;227;227;bannister, banister, balustrade, balusters, handrail;0.0282;0;0;227;227;mousetrap;0.0277;0;0;227;227;hamster;0.0198;0;0;227;227;matchstick;0.0176;0;0;227;227
70;0.0000;206;188;nail;0.1409;0;0;227;227;screw;0.1093;0;0;227;227;syringe;0.0536;0;0;227;227;slug;0.0462;0;0;227;227;snail;0.0379;0;0;227;227
70;0.0000;206;188;badger;0.1354;0;0;227;227;tiger cat;0.1117;0;0;227;227;porcupine, hedgehog;0.0751;0;0;227;227;tabby, tabby cat;0.0611;0;0;227;227;soft-coated wheaten terrier;0.0424;0;0;227;227
70;0.0000;206;188;face powder;0.1396;0;0;227;227;spatula;0.0988;0;0;227;227;Band Aid;0.0697;0;0;227;227;matchstick;0.0630;0;0;227;227;daisy;0.0568;0;0;227;227
70;0.0000;206;188;bannister, banister, balustrade, balusters, handrail;0.3027;0;0;227;227;table lamp;0.1364;0;0;227;227;pedestal, plinth, footstall;0.0908;0;0;227;227;dining table, board;0.0565;0;0;227;227;parallel bars, bars;0.0385;0;0;227;227
70;0.0000;206;188;Persian cat;0.0544;0;0;227;227;goldfish, Carassius auratus;0.0407;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0327;0;0;227;227;tick;0.0312;0;0;227;227;conch;0.0266;0;0;227;227
70;0.0000;206;188;Granny Smith;0.2808;0;0;227;227;tennis ball;0.1114;0;0;227;227;brain coral;0.0781;0;0;227;227;lemon;0.0677;0;0;227;227;fig;0.0653;0;0;227;227
70;0.0000;206;188;geyser;0.1872;0;0;227;227;dugong, Dugong dugon;0.0715;0;0;227;227;velvet;0.0576;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0571;0;0;227;227;spider web, spider's web;0.0256;0;0;227;227
70;0.0000;206;188;guenon, guenon monkey;0.2944;0;0;227;227;langur;0.2029;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0652;0;0;227;227;macaque;0.0571;0;0;227;227;colobus, colobus monkey;0.0415;0;0;227;227
70;0.0000;206;188;moving van;0.7619;0;0;227;227;recreational vehicle, RV, R.V.;0.1624;0;0;227;227;ambulance;0.0178;0;0;227;227;minivan;0.0117;0;0;227;227;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0111;0;0;227;227
70;0.0000;206;188;sandbar, sand bar;0.1674;0;0;227;227;seashore, coast, seacoast, sea-coast;0.1651;0;0;227;227;ear, spike, capitulum;0.0999;0;0;227;227;hartebeest;0.0686;0;0;227;227;lakeside, lakeshore;0.0623;0;0;227;227
70;0.0000;206;188;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.4814;0;0;227;227;dugong, Dugong dugon;0.3789;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0283;0;0;227;227;volcano;0.0203;0;0;227;227;loggerhead, loggerhead turtle, Caretta caretta;0.0109;0;0;227;227
70;0.0000;206;188;axolotl, mud puppy, Ambystoma mexicanum;0.4423;0;0;227;227;spaghetti squash;0.0645;0;0;227;227;matchstick;0.0543;0;0;227;227;butternut squash;0.0452;0;0;227;227;goldfish, Carassius auratus;0.0375;0;0;227;227
70;0.0000;206;188;kite;0.2314;0;0;227;227;albatross, mollymawk;0.1794;0;0;227;227;airship, dirigible;0.1078;0;0;227;227;spoonbill;0.0582;0;0;227;227;vulture;0.0541;0;0;227;227
70;0.0000;206;188;studio couch, day bed;0.1545;0;0;227;227;candle, taper, wax light;0.0410;0;0;227;227;switch, electric switch, electrical switch;0.0363;0;0;227;227;bathtub, bathing tub, bath, tub;0.0330;0;0;227;227;lighter, light, igniter, ignitor;0.0311;0;0;227;227
70;0.0000;206;188;isopod;0.2944;0;0;227;227;common newt, Triturus vulgaris;0.1682;0;0;227;227;leafhopper;0.1317;0;0;227;227;lacewing, lacewing fly;0.0365;0;0;227;227;cockroach, roach;0.0330;0;0;227;227
70;0.0000;206;188;fireboat;0.1668;0;0;227;227;spider web, spider's web;0.0610;0;0;227;227;barn spider, Araneus cavaticus;0.0439;0;0;227;227;steel arch bridge;0.0310;0;0;227;227;wolf spider, hunting spider;0.0254;0;0;227;227
70;0.0000;206;188;geyser;0.1128;0;0;227;227;volcano;0.0707;0;0;227;227;hyena, hyaena;0.0638;0;0;227;227;promontory, headland, head, foreland;0.0491;0;0;227;227;tusker;0.0446;0;0;227;227
70;0.0000;206;188;Granny Smith;0.3062;0;0;227;227;tennis ball;0.1718;0;0;227;227;ping-pong ball;0.0881;0;0;227;227;candle, taper, wax light;0.0577;0;0;227;227;golf ball;0.0510;0;0;227;227
70;0.0000;206;188;planetarium;0.9954;0;0;227;227;steel arch bridge;0.0012;0;0;227;227;dome;0.0011;0;0;227;227;mosque;0.0008;0;0;227;227;greenhouse, nursery, glasshouse;0.0007;0;0;227;227
70;0.0000;206;188;geyser;0.1079;0;0;227;227;airship, dirigible;0.0818;0;0;227;227;hyena, hyaena;0.0616;0;0;227;227;dugong, Dugong dugon;0.0554;0;0;227;227;water buffalo, water ox, Asiatic buffalo, Bubalus bubalis;0.0463;0;0;227;227
