sigma;thres;pt_w;pt_h;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
70;0.0000;84;28;eggnog;0.5141;0;0;227;227;espresso;0.2285;0;0;227;227;consomme;0.1381;0;0;227;227;cup;0.0334;0;0;227;227;beer glass;0.0272;0;0;227;227
70;0.0000;84;28;hamster;0.0393;0;0;227;227;pill bottle;0.0239;0;0;227;227;Christmas stocking;0.0233;0;0;227;227;thimble;0.0228;0;0;227;227;harmonica, mouth organ, harp, mouth harp;0.0178;0;0;227;227
70;0.0000;84;28;water snake;0.0889;0;0;227;227;thunder snake, worm snake, Carphophis amoenus;0.0823;0;0;227;227;slug;0.0721;0;0;227;227;nail;0.0569;0;0;227;227;ballpoint, ballpoint pen, ballpen, Biro;0.0408;0;0;227;227
70;0.0000;84;28;tiger cat;0.1373;0;0;227;227;Egyptian cat;0.0486;0;0;227;227;tabby, tabby cat;0.0399;0;0;227;227;silky terrier, Sydney silky;0.0364;0;0;227;227;Lhasa, Lhasa apso;0.0354;0;0;227;227
70;0.0000;84;28;pill bottle;0.4129;0;0;227;227;rubber eraser, rubber, pencil eraser;0.0938;0;0;227;227;ice lolly, lolly, lollipop, popsicle;0.0541;0;0;227;227;maraca;0.0442;0;0;227;227;lotion;0.0327;0;0;227;227
70;0.0000;84;28;mousetrap;0.0823;0;0;227;227;birdhouse;0.0758;0;0;227;227;plane, carpenter's plane, woodworking plane;0.0333;0;0;227;227;iron, smoothing iron;0.0332;0;0;227;227;crate;0.0299;0;0;227;227
70;0.0000;84;28;tick;0.6071;0;0;227;227;Pomeranian;0.0558;0;0;227;227;Angora, Angora rabbit;0.0205;0;0;227;227;Samoyed, Samoyede;0.0205;0;0;227;227;ant, emmet, pismire;0.0198;0;0;227;227
70;0.0000;84;28;lemon;0.4129;0;0;227;227;Granny Smith;0.3529;0;0;227;227;acorn;0.0849;0;0;227;227;brain coral;0.0169;0;0;227;227;jackfruit, jak, jack;0.0154;0;0;227;227
70;0.0000;84;28;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.5183;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0877;0;0;227;227;lion, king of beasts, Panthera leo;0.0602;0;0;227;227;dingo, warrigal, warragal, Canis dingo;0.0360;0;0;227;227;dhole, Cuon alpinus;0.0323;0;0;227;227
70;0.0000;84;28;guenon, guenon monkey;0.7599;0;0;227;227;langur;0.0881;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0508;0;0;227;227;macaque;0.0272;0;0;227;227;baboon;0.0118;0;0;227;227
70;0.0000;84;28;bullet train, bullet;0.2624;0;0;227;227;recreational vehicle, RV, R.V.;0.2010;0;0;227;227;passenger car, coach, carriage;0.1118;0;0;227;227;cassette player;0.0829;0;0;227;227;mobile home, manufactured home;0.0737;0;0;227;227
70;0.0000;84;28;seashore, coast, seacoast, sea-coast;0.1072;0;0;227;227;harvester, reaper;0.1015;0;0;227;227;tractor;0.0864;0;0;227;227;sandbar, sand bar;0.0814;0;0;227;227;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0641;0;0;227;227
