sigma;thres;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
2;0.4000;miniature schnauzer;0.5249;0;0;227;227;standard schnauzer;0.4555;0;0;227;227;giant schnauzer;0.0064;0;0;227;227;Scotch terrier, Scottish terrier, Scottie;0.0038;0;0;227;227;Sealyham terrier, Sealyham;0.0015;0;0;227;227
2;0.4000;briard;0.2622;0;0;227;227;affenpinscher, monkey pinscher, monkey dog;0.2054;0;0;227;227;Bouvier des Flandres, Bouviers des Flandres;0.1981;0;0;227;227;Newfoundland, Newfoundland dog;0.1015;0;0;227;227;Sussex spaniel;0.0384;0;0;227;227
2;0.4000;iron, smoothing iron;0.1624;0;0;227;227;soap dispenser;0.0798;0;0;227;227;coffeepot;0.0750;0;0;227;226;water jug;0.0650;0;0;227;227;vase;0.0520;0;0;227;227
2;0.4000;freight car;0.9970;0;0;227;227;moving van;0.0007;0;0;227;227;cinema, movie theater, movie theatre, movie house, picture palace;0.0003;0;0;227;227;tobacco shop, tobacconist shop, tobacconist;0.0003;0;0;227;227;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;0;0;227;227
2;0.4000;beagle;0.3551;0;0;227;227;English foxhound;0.3281;0;0;227;227;Walker hound, Walker foxhound;0.1380;0;0;227;227;redbone;0.0331;0;0;227;227;basset, basset hound;0.0194;0;0;227;227
2;0.4000;television, television system;0.3806;0;0;227;227;screen, CRT screen;0.2615;0;0;227;227;cab, hack, taxi, taxicab;0.0641;0;0;227;227;moving van;0.0381;0;0;227;227;monitor;0.0325;0;0;227;227
2;0.4000;cockroach, roach;0.1005;0;0;227;227;hammer;0.0506;0;0;227;227;scabbard;0.0389;0;0;227;227;Windsor tie;0.0374;0;0;227;227;cleaver, meat cleaver, chopper;0.0372;0;0;227;227
2;0.5000;water snake;0.3450;0;0;227;227;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.2627;0;0;227;222;rock python, rock snake, Python sebae;0.0780;6;9;215;209;American alligator, Alligator mississipiensis;0.0552;3;1;224;226;sea snake;0.0334;0;1;227;220
2;0.5000;ski;0.9188;0;0;227;227;alp;0.0559;0;2;227;220;shovel;0.0085;0;0;227;227;ski mask;0.0053;1;15;223;205;dogsled, dog sled, dog sleigh;0.0037;0;2;227;224
2;0.5000;Shetland sheepdog, Shetland sheep dog, Shetland;0.9132;3;0;222;227;collie;0.0866;10;2;201;218;papillon;0.0001;67;9;120;148;Border collie;0.0000;0;0;227;227;borzoi, Russian wolfhound;0.0000;0;0;227;227
2;0.5000;eggnog;0.6109;0;0;227;227;soup bowl;0.1631;0;0;227;227;consomme;0.0939;3;0;220;222;cup;0.0565;97;65;32;9;espresso;0.0379;0;0;227;227
2;0.5000;bassinet;0.3674;0;0;227;227;cradle;0.3443;26;11;189;205;crib, cot;0.2333;1;0;226;227;diaper, nappy, napkin;0.0102;25;4;200;221;hamper;0.0061;16;5;211;219
2;0.5000;sidewinder, horned rattlesnake, Crotalus cerastes;0.3455;3;6;223;219;night snake, Hypsiglena torquata;0.1207;0;3;227;224;sea snake;0.1122;16;8;211;195;water snake;0.1085;9;28;217;192;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0984;0;0;227;227
2;0.5000;tabby, tabby cat;0.1255;0;0;227;227;marmoset;0.0784;0;0;227;227;Gila monster, Heloderma suspectum;0.0672;0;0;227;227;tiger cat;0.0414;0;0;227;225;bull mastiff;0.0407;8;4;207;196
2;0.5000;pick, plectrum, plectron;0.3667;0;0;227;227;face powder;0.1164;0;0;227;227;nipple;0.0777;0;0;227;227;tennis ball;0.0626;0;0;227;227;spatula;0.0428;39;36;127;185
2;0.5000;fox squirrel, eastern fox squirrel, Sciurus niger;0.1336;0;17;222;207;macaque;0.0984;0;0;227;227;hamster;0.0643;0;0;227;227;hog, pig, grunter, squealer, Sus scrofa;0.0584;0;0;227;227;worm fence, snake fence, snake-rail fence, Virginia fence;0.0543;0;0;227;227
2;0.5000;Pekinese, Pekingese, Peke;0.1660;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.1414;0;0;227;227;hamster;0.1271;8;0;199;206;guinea pig, Cavia cobaya;0.1039;0;0;227;227;Pomeranian;0.0973;0;0;227;227
2;0.5000;brain coral;0.9589;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0094;7;32;215;184;coral reef;0.0075;1;0;224;226;puffer, pufferfish, blowfish, globefish;0.0071;0;0;227;227;jackfruit, jak, jack;0.0070;0;0;227;227
2;0.5000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9980;2;0;220;227;lynx, catamount;0.0015;3;0;202;227;lion, king of beasts, Panthera leo;0.0003;0;0;227;227;jaguar, panther, Panthera onca, Felis onca;0.0001;0;0;227;227;Egyptian cat;0.0000;0;0;227;227
2;0.5000;guenon, guenon monkey;0.8146;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.1584;0;0;227;227;capuchin, ringtail, Cebus capucinus;0.0062;0;0;227;227;langur;0.0058;25;5;201;222;titi, titi monkey;0.0053;18;24;204;189
2;0.5000;recreational vehicle, RV, R.V.;0.9858;1;7;226;220;minibus;0.0057;0;0;227;227;moving van;0.0050;5;29;192;161;ambulance;0.0018;0;0;227;227;mobile home, manufactured home;0.0014;0;0;227;227
2;0.5000;harvester, reaper;0.8225;0;0;227;227;thresher, thrasher, threshing machine;0.1481;0;0;227;227;tractor;0.0166;0;0;227;227;plow, plough;0.0060;0;0;227;227;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0022;21;22;206;194
2;0.5000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9520;0;0;227;227;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0442;0;0;227;227;dugong, Dugong dugon;0.0013;5;10;222;215;sea lion;0.0012;0;0;227;227;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0007;6;10;208;211
2;0.5000;fire screen, fireguard;0.7047;0;0;227;227;goldfish, Carassius auratus;0.0692;0;0;227;227;book jacket, dust cover, dust jacket, dust wrapper;0.0271;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.0261;0;0;226;227;torch;0.0190;0;0;227;227
2;0.5000;kite;0.9645;46;59;137;82;coucal;0.0095;0;0;227;227;black stork, Ciconia nigra;0.0073;0;0;227;227;parachute, chute;0.0034;0;0;227;227;spoonbill;0.0030;0;0;227;227
2;0.5000;carton;0.5840;2;0;225;227;crate;0.1886;0;0;227;227;switch, electric switch, electrical switch;0.0317;0;0;227;227;file, file cabinet, filing cabinet;0.0306;0;0;227;227;chest;0.0302;0;0;227;227
2;0.5000;crane;0.8408;2;0;225;227;steel arch bridge;0.0883;0;0;227;227;pier;0.0201;0;0;227;227;drilling platform, offshore rig;0.0106;0;0;227;227;hook, claw;0.0074;0;0;227;227
2;0.5000;porcupine, hedgehog;0.4421;0;0;227;227;limpkin, Aramus pictus;0.1445;10;29;210;167;titi, titi monkey;0.0930;0;0;227;227;marmoset;0.0910;49;40;145;111;guenon, guenon monkey;0.0418;0;0;227;227
2;0.5000;English foxhound;0.1522;0;0;227;227;Walker hound, Walker foxhound;0.0569;0;0;227;227;Saluki, gazelle hound;0.0558;0;0;227;227;Ibizan hound, Ibizan Podenco;0.0443;0;0;227;227;muzzle;0.0427;0;0;227;227
2;0.5000;Granny Smith;0.9974;0;0;227;227;bell pepper;0.0022;33;53;167;136;candle, taper, wax light;0.0002;0;0;227;227;fig;0.0000;0;0;227;227;green mamba;0.0000;0;0;227;227
2;0.5000;planetarium;1.0000;0;0;227;227;dome;0.0000;20;28;192;193;mosque;0.0000;0;0;226;227;stupa, tope;0.0000;0;0;227;227;airship, dirigible;0.0000;5;28;221;184
2;0.5000;black grouse;0.3383;0;0;227;227;ruffed grouse, partridge, Bonasa umbellus;0.3008;0;0;227;227;partridge;0.2007;13;8;206;158;vulture;0.0938;0;0;227;227;prairie chicken, prairie grouse, prairie fowl;0.0487;0;0;227;227
2;0.5000;table lamp;0.9640;0;0;227;227;lampshade, lamp shade;0.0154;0;0;225;227;birdhouse;0.0051;24;23;202;204;stove;0.0032;7;25;205;200;pedestal, plinth, footstall;0.0027;14;3;202;218
2;0.5000;white wolf, Arctic wolf, Canis lupus tundrarum;0.9436;5;41;188;108;Arctic fox, white fox, Alopex lagopus;0.0365;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.0174;9;40;203;93;dingo, warrigal, warragal, Canis dingo;0.0011;0;0;227;227;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0009;0;0;227;227
2;0.5000;English foxhound;0.3588;5;6;222;221;Walker hound, Walker foxhound;0.3229;0;0;227;227;beagle;0.1388;0;0;227;227;Cardigan, Cardigan Welsh corgi;0.0425;0;0;227;227;Greater Swiss Mountain dog;0.0150;0;0;227;227
2;0.5000;green mamba;0.5723;7;4;215;211;vine snake;0.2996;0;0;227;227;night snake, Hypsiglena torquata;0.0539;0;0;227;227;green snake, grass snake;0.0401;0;0;227;227;sidewinder, horned rattlesnake, Crotalus cerastes;0.0136;0;0;227;227
2;0.5000;birdhouse;0.4231;0;0;227;227;pedestal, plinth, footstall;0.0932;0;0;227;227;umbrella;0.0599;0;0;227;227;plastic bag;0.0434;95;62;70;155;mailbox, letter box;0.0356;0;0;227;227
2;0.5000;cabbage butterfly;0.9658;49;79;58;87;sulphur butterfly, sulfur butterfly;0.0336;66;11;140;205;ringlet, ringlet butterfly;0.0005;1;10;224;210;lycaenid, lycaenid butterfly;0.0000;67;87;37;74;electric ray, crampfish, numbfish, torpedo;0.0000;0;0;227;227
2;0.5000;go-kart;0.4883;0;3;225;221;amphibian, amphibious vehicle;0.2211;0;0;227;227;speedboat;0.0914;0;2;226;225;sports car, sport car;0.0758;0;0;227;227;racer, race car, racing car;0.0734;0;9;209;212
2;0.5000;weasel;0.4527;0;0;227;227;otter;0.2018;1;1;226;226;polecat, fitch, foulmart, foumart, Mustela putorius;0.1084;12;15;206;207;black-footed ferret, ferret, Mustela nigripes;0.0874;0;0;227;227;mink;0.0616;0;0;227;227
2;0.5000;passenger car, coach, carriage;0.1178;0;0;227;227;mobile home, manufactured home;0.0623;0;0;227;227;Windsor tie;0.0271;0;0;227;227;moving van;0.0268;0;0;227;227;stretcher;0.0263;1;0;225;221
2;0.5000;half track;0.9242;0;0;227;227;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0645;0;0;227;227;amphibian, amphibious vehicle;0.0063;0;0;227;227;harvester, reaper;0.0010;0;19;227;208;tow truck, tow car, wrecker;0.0008;0;0;227;227
2;0.5000;vestment;0.9981;0;0;227;227;throne;0.0005;7;0;214;227;overskirt;0.0004;41;42;135;161;fur coat;0.0002;0;0;227;227;hoopskirt, crinoline;0.0002;34;4;152;217
2;0.5000;common newt, Triturus vulgaris;0.8000;0;3;227;223;axolotl, mud puppy, Ambystoma mexicanum;0.0996;0;0;227;227;whiptail, whiptail lizard;0.0186;0;0;227;227;spotted salamander, Ambystoma maculatum;0.0163;4;30;220;197;European fire salamander, Salamandra salamandra;0.0153;0;0;227;227
2;0.5000;abacus;0.9941;0;0;227;227;accordion, piano accordion, squeeze box;0.0024;0;0;227;227;ear, spike, capitulum;0.0007;0;0;227;227;corn;0.0004;0;0;227;227;plate rack;0.0003;0;0;227;227
2;0.5000;scabbard;0.5316;4;2;212;203;holster;0.3477;0;0;227;227;clog, geta, patten, sabot;0.0339;0;0;227;227;revolver, six-gun, six-shooter;0.0122;0;0;227;227;Loafer;0.0093;1;0;224;227
2;0.5000;barn spider, Araneus cavaticus;0.9351;10;0;212;214;tick;0.0450;0;0;227;227;ant, emmet, pismire;0.0081;0;0;227;227;garden spider, Aranea diademata;0.0034;0;0;227;227;spider web, spider's web;0.0027;9;5;207;216
2;0.5000;bassinet;0.2446;0;0;227;227;cradle;0.1949;0;0;227;227;diaper, nappy, napkin;0.0988;0;0;227;227;nipple;0.0934;0;0;227;227;neck brace;0.0860;0;0;227;227
2;0.5000;rain barrel;0.4076;0;0;227;227;window shade;0.1920;0;0;227;227;radiator;0.1325;3;0;224;227;space heater;0.0615;0;0;227;227;oil filter;0.0391;0;0;227;227
2;0.5000;spoonbill;0.9105;0;0;227;227;crane;0.0850;5;1;208;218;flamingo;0.0029;0;0;227;227;American egret, great white heron, Egretta albus;0.0008;0;0;227;227;black stork, Ciconia nigra;0.0005;5;2;214;216
2;0.5000;miniature schnauzer;0.5249;0;0;227;227;standard schnauzer;0.4555;0;0;227;227;giant schnauzer;0.0064;2;0;223;227;Scotch terrier, Scottish terrier, Scottie;0.0038;0;0;227;227;Sealyham terrier, Sealyham;0.0015;0;0;227;227
2;0.5000;briard;0.2622;24;23;203;204;affenpinscher, monkey pinscher, monkey dog;0.2054;0;0;227;227;Bouvier des Flandres, Bouviers des Flandres;0.1981;0;0;227;227;Newfoundland, Newfoundland dog;0.1015;0;0;227;227;Sussex spaniel;0.0384;41;35;186;187
2;0.5000;iron, smoothing iron;0.1624;0;0;227;227;soap dispenser;0.0798;0;0;227;227;coffeepot;0.0750;30;12;167;145;water jug;0.0650;0;0;227;227;vase;0.0520;3;0;215;217
2;0.5000;freight car;0.9970;0;0;227;227;moving van;0.0007;0;0;227;227;cinema, movie theater, movie theatre, movie house, picture palace;0.0003;7;31;203;186;tobacco shop, tobacconist shop, tobacconist;0.0003;0;0;227;227;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;0;0;227;227
2;0.5000;beagle;0.3551;0;0;227;227;English foxhound;0.3281;0;1;226;226;Walker hound, Walker foxhound;0.1380;0;0;227;227;redbone;0.0331;0;0;227;227;basset, basset hound;0.0194;0;0;227;227
2;0.5000;television, television system;0.3806;5;7;218;219;screen, CRT screen;0.2615;0;0;227;227;cab, hack, taxi, taxicab;0.0641;5;6;219;220;moving van;0.0381;5;2;209;213;monitor;0.0325;1;0;226;227
2;0.5000;cockroach, roach;0.1005;0;0;227;227;hammer;0.0506;0;0;227;227;scabbard;0.0389;0;2;227;225;Windsor tie;0.0374;4;6;222;221;cleaver, meat cleaver, chopper;0.0372;0;0;227;227
2;0.6000;water snake;0.3450;6;12;187;168;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.2627;33;23;161;178;rock python, rock snake, Python sebae;0.0780;4;13;218;200;American alligator, Alligator mississipiensis;0.0552;46;23;168;194;sea snake;0.0334;13;49;157;149
2;0.6000;ski;0.9188;3;12;222;200;alp;0.0559;2;7;224;213;shovel;0.0085;0;0;227;227;ski mask;0.0053;6;37;183;164;dogsled, dog sled, dog sleigh;0.0037;49;48;152;132
2;0.6000;Shetland sheepdog, Shetland sheep dog, Shetland;0.9132;44;4;110;185;collie;0.0866;99;32;110;132;papillon;0.0001;3;25;154;165;Border collie;0.0000;9;2;218;224;borzoi, Russian wolfhound;0.0000;8;0;217;225
2;0.6000;eggnog;0.6109;0;0;227;227;soup bowl;0.1631;4;0;218;193;consomme;0.0939;77;48;97;113;cup;0.0565;0;0;227;227;espresso;0.0379;80;49;48;99
2;0.6000;bassinet;0.3674;18;3;209;224;cradle;0.3443;7;4;219;210;crib, cot;0.2333;4;0;223;227;diaper, nappy, napkin;0.0102;57;17;143;149;hamper;0.0061;0;0;227;227
2;0.6000;sidewinder, horned rattlesnake, Crotalus cerastes;0.3455;48;101;122;83;night snake, Hypsiglena torquata;0.1207;0;1;227;226;sea snake;0.1122;79;120;69;51;water snake;0.1085;9;12;211;200;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0984;43;103;119;87
2;0.6000;tabby, tabby cat;0.1255;8;5;207;199;marmoset;0.0784;34;89;104;119;Gila monster, Heloderma suspectum;0.0672;0;0;227;227;tiger cat;0.0414;6;45;209;151;bull mastiff;0.0407;57;64;18;52
2;0.6000;pick, plectrum, plectron;0.3667;0;0;227;227;face powder;0.1164;5;3;181;224;nipple;0.0777;7;6;214;216;tennis ball;0.0626;50;39;31;178;spatula;0.0428;2;0;225;219
2;0.6000;fox squirrel, eastern fox squirrel, Sciurus niger;0.1336;63;61;43;45;macaque;0.0984;69;54;113;77;hamster;0.0643;34;72;28;33;hog, pig, grunter, squealer, Sus scrofa;0.0584;0;0;227;227;worm fence, snake fence, snake-rail fence, Virginia fence;0.0543;29;33;139;184
2;0.6000;Pekinese, Pekingese, Peke;0.1660;0;0;227;227;Maltese dog, Maltese terrier, Maltese;0.1414;5;0;222;215;hamster;0.1271;23;6;195;199;guinea pig, Cavia cobaya;0.1039;20;4;193;166;Pomeranian;0.0973;3;0;221;227
2;0.6000;brain coral;0.9589;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0094;19;82;163;130;coral reef;0.0075;9;2;197;220;puffer, pufferfish, blowfish, globefish;0.0071;0;0;227;227;jackfruit, jak, jack;0.0070;0;0;227;227
2;0.6000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.9980;16;3;156;221;lynx, catamount;0.0015;4;4;217;193;lion, king of beasts, Panthera leo;0.0003;0;0;220;227;jaguar, panther, Panthera onca, Felis onca;0.0001;7;2;169;217;Egyptian cat;0.0000;11;2;211;221
2;0.6000;guenon, guenon monkey;0.8146;24;10;194;217;patas, hussar monkey, Erythrocebus patas;0.1584;12;19;203;203;capuchin, ringtail, Cebus capucinus;0.0062;37;33;141;141;langur;0.0058;0;0;227;227;titi, titi monkey;0.0053;73;71;81;124
2;0.6000;recreational vehicle, RV, R.V.;0.9858;20;24;167;182;minibus;0.0057;10;4;204;206;moving van;0.0050;1;12;225;215;ambulance;0.0018;3;9;207;205;mobile home, manufactured home;0.0014;0;1;227;226
2;0.6000;harvester, reaper;0.8225;4;21;222;204;thresher, thrasher, threshing machine;0.1481;1;9;224;207;tractor;0.0166;6;15;220;208;plow, plough;0.0060;3;7;224;218;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0022;8;14;219;212
2;0.6000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9520;3;4;223;223;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0442;17;8;204;198;dugong, Dugong dugon;0.0013;0;1;226;224;sea lion;0.0012;15;26;211;192;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0007;3;3;196;211
2;0.6000;fire screen, fireguard;0.7047;4;14;216;211;goldfish, Carassius auratus;0.0692;41;36;118;178;book jacket, dust cover, dust jacket, dust wrapper;0.0271;6;3;210;220;axolotl, mud puppy, Ambystoma mexicanum;0.0261;0;0;227;227;torch;0.0190;2;3;224;222
2;0.6000;kite;0.9645;71;63;111;62;coucal;0.0095;0;33;185;156;black stork, Ciconia nigra;0.0073;0;0;227;227;parachute, chute;0.0034;57;52;129;84;spoonbill;0.0030;16;52;173;142
2;0.6000;carton;0.5840;9;43;212;181;crate;0.1886;2;0;225;227;switch, electric switch, electrical switch;0.0317;4;5;223;222;file, file cabinet, filing cabinet;0.0306;3;46;224;181;chest;0.0302;4;12;214;211
2;0.6000;crane;0.8408;71;3;146;211;steel arch bridge;0.0883;5;1;212;220;pier;0.0201;5;2;209;222;drilling platform, offshore rig;0.0106;6;1;213;220;hook, claw;0.0074;8;0;218;224
2;0.6000;porcupine, hedgehog;0.4421;0;0;227;227;limpkin, Aramus pictus;0.1445;54;38;144;112;titi, titi monkey;0.0930;75;28;123;175;marmoset;0.0910;0;0;227;227;guenon, guenon monkey;0.0418;21;30;190;168
2;0.6000;English foxhound;0.1522;47;83;127;142;Walker hound, Walker foxhound;0.0569;33;63;164;74;Saluki, gazelle hound;0.0558;32;16;195;209;Ibizan hound, Ibizan Podenco;0.0443;87;130;73;46;muzzle;0.0427;35;5;175;209
2;0.6000;Granny Smith;0.9974;18;44;184;149;bell pepper;0.0022;15;20;198;196;candle, taper, wax light;0.0002;15;53;194;139;fig;0.0000;27;17;176;179;green mamba;0.0000;10;79;196;124
2;0.6000;planetarium;1.0000;19;27;163;162;dome;0.0000;4;3;222;222;mosque;0.0000;20;28;206;186;stupa, tope;0.0000;23;8;143;136;airship, dirigible;0.0000;18;42;209;174
2;0.6000;black grouse;0.3383;67;52;106;98;ruffed grouse, partridge, Bonasa umbellus;0.3008;28;35;189;152;partridge;0.2007;36;24;148;153;vulture;0.0938;0;11;220;177;prairie chicken, prairie grouse, prairie fowl;0.0487;3;9;212;205
2;0.6000;table lamp;0.9640;4;0;223;227;lampshade, lamp shade;0.0154;0;4;200;218;birdhouse;0.0051;0;0;226;227;stove;0.0032;20;49;206;178;pedestal, plinth, footstall;0.0027;7;5;174;210
2;0.6000;white wolf, Arctic wolf, Canis lupus tundrarum;0.9436;8;51;173;76;Arctic fox, white fox, Alopex lagopus;0.0365;7;53;216;174;timber wolf, grey wolf, gray wolf, Canis lupus;0.0174;6;26;199;125;dingo, warrigal, warragal, Canis dingo;0.0011;0;1;227;226;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0009;3;39;213;157
2;0.6000;English foxhound;0.3588;67;31;149;179;Walker hound, Walker foxhound;0.3229;7;6;209;194;beagle;0.1388;32;17;190;209;Cardigan, Cardigan Welsh corgi;0.0425;5;9;221;212;Greater Swiss Mountain dog;0.0150;0;0;227;227
2;0.6000;green mamba;0.5723;72;47;134;115;vine snake;0.2996;25;27;183;188;night snake, Hypsiglena torquata;0.0539;15;13;210;212;green snake, grass snake;0.0401;7;13;219;202;sidewinder, horned rattlesnake, Crotalus cerastes;0.0136;5;8;209;216
2;0.6000;birdhouse;0.4231;0;0;227;227;pedestal, plinth, footstall;0.0932;1;2;216;224;umbrella;0.0599;3;5;212;220;plastic bag;0.0434;8;9;207;215;mailbox, letter box;0.0356;0;0;225;227
2;0.6000;cabbage butterfly;0.9658;81;92;21;53;sulphur butterfly, sulfur butterfly;0.0336;54;39;118;117;ringlet, ringlet butterfly;0.0005;0;0;227;227;lycaenid, lycaenid butterfly;0.0000;69;91;35;77;electric ray, crampfish, numbfish, torpedo;0.0000;15;2;143;175
2;0.6000;go-kart;0.4883;0;37;218;184;amphibian, amphibious vehicle;0.2211;0;3;216;221;speedboat;0.0914;0;10;215;212;sports car, sport car;0.0758;0;45;192;172;racer, race car, racing car;0.0734;3;24;214;187
2;0.6000;weasel;0.4527;0;0;227;227;otter;0.2018;75;56;146;144;polecat, fitch, foulmart, foumart, Mustela putorius;0.1084;6;4;205;216;black-footed ferret, ferret, Mustela nigripes;0.0874;8;5;213;204;mink;0.0616;4;3;221;218
2;0.6000;passenger car, coach, carriage;0.1178;1;4;201;209;mobile home, manufactured home;0.0623;16;29;185;189;Windsor tie;0.0271;4;2;223;225;moving van;0.0268;16;27;165;167;stretcher;0.0263;99;8;124;205
2;0.6000;half track;0.9242;0;44;226;183;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0645;7;19;210;181;amphibian, amphibious vehicle;0.0063;2;33;221;193;harvester, reaper;0.0010;9;35;203;162;tow truck, tow car, wrecker;0.0008;0;8;227;219
2;0.6000;vestment;0.9981;0;0;227;227;throne;0.0005;33;4;155;220;overskirt;0.0004;2;2;203;218;fur coat;0.0002;39;2;160;216;hoopskirt, crinoline;0.0002;0;3;222;224
2;0.6000;common newt, Triturus vulgaris;0.8000;16;95;150;87;axolotl, mud puppy, Ambystoma mexicanum;0.0996;9;2;214;208;whiptail, whiptail lizard;0.0186;27;83;194;119;spotted salamander, Ambystoma maculatum;0.0163;10;5;215;195;European fire salamander, Salamandra salamandra;0.0153;21;88;78;68
2;0.6000;abacus;0.9941;7;7;218;218;accordion, piano accordion, squeeze box;0.0024;0;0;227;227;ear, spike, capitulum;0.0007;36;35;176;126;corn;0.0004;13;4;200;222;plate rack;0.0003;7;5;219;210
2;0.6000;scabbard;0.5316;31;31;177;169;holster;0.3477;4;2;223;210;clog, geta, patten, sabot;0.0339;2;15;215;207;revolver, six-gun, six-shooter;0.0122;8;13;219;208;Loafer;0.0093;15;7;202;203
2;0.6000;barn spider, Araneus cavaticus;0.9351;76;5;117;88;tick;0.0450;106;54;121;168;ant, emmet, pismire;0.0081;54;2;107;167;garden spider, Aranea diademata;0.0034;0;0;226;226;spider web, spider's web;0.0027;4;3;223;213
2;0.6000;bassinet;0.2446;15;5;211;220;cradle;0.1949;8;36;178;178;diaper, nappy, napkin;0.0988;3;2;222;220;nipple;0.0934;0;8;226;219;neck brace;0.0860;10;6;210;221
2;0.6000;rain barrel;0.4076;2;0;225;227;window shade;0.1920;7;7;216;218;radiator;0.1325;14;1;213;225;space heater;0.0615;35;10;179;198;oil filter;0.0391;3;0;218;225
2;0.6000;spoonbill;0.9105;24;5;179;203;crane;0.0850;32;14;173;206;flamingo;0.0029;17;2;188;146;American egret, great white heron, Egretta albus;0.0008;28;24;144;197;black stork, Ciconia nigra;0.0005;5;0;221;210
2;0.6000;miniature schnauzer;0.5249;7;3;197;197;standard schnauzer;0.4555;32;6;173;154;giant schnauzer;0.0064;0;0;225;227;Scotch terrier, Scottish terrier, Scottie;0.0038;29;9;163;164;Sealyham terrier, Sealyham;0.0015;10;21;203;188
2;0.6000;briard;0.2622;58;51;157;162;affenpinscher, monkey pinscher, monkey dog;0.2054;2;8;224;210;Bouvier des Flandres, Bouviers des Flandres;0.1981;31;37;196;181;Newfoundland, Newfoundland dog;0.1015;17;11;203;214;Sussex spaniel;0.0384;23;39;198;178
2;0.6000;iron, smoothing iron;0.1624;20;8;188;157;soap dispenser;0.0798;12;23;161;162;coffeepot;0.0750;9;2;190;156;water jug;0.0650;7;5;203;222;vase;0.0520;5;0;213;209
2;0.6000;freight car;0.9970;11;8;215;216;moving van;0.0007;114;145;94;72;cinema, movie theater, movie theatre, movie house, picture palace;0.0003;13;59;196;129;tobacco shop, tobacconist shop, tobacconist;0.0003;6;0;220;226;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0002;115;31;91;175
2;0.6000;beagle;0.3551;8;20;211;201;English foxhound;0.3281;0;0;227;227;Walker hound, Walker foxhound;0.1380;32;23;179;182;redbone;0.0331;4;45;192;152;basset, basset hound;0.0194;0;0;227;227
2;0.6000;television, television system;0.3806;12;14;201;196;screen, CRT screen;0.2615;0;0;227;227;cab, hack, taxi, taxicab;0.0641;21;14;193;159;moving van;0.0381;0;0;227;227;monitor;0.0325;15;14;199;195
2;0.6000;cockroach, roach;0.1005;2;0;225;227;hammer;0.0506;0;0;227;227;scabbard;0.0389;16;17;196;204;Windsor tie;0.0374;35;19;178;181;cleaver, meat cleaver, chopper;0.0372;0;0;227;227
2;0.7000;water snake;0.3450;49;59;123;60;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.2627;87;49;47;108;rock python, rock snake, Python sebae;0.0780;30;45;95;56;American alligator, Alligator mississipiensis;0.0552;46;78;170;92;sea snake;0.0334;15;0;147;217
2;0.7000;ski;0.9188;5;29;162;174;alp;0.0559;7;7;207;194;shovel;0.0085;11;165;159;36;ski mask;0.0053;107;9;62;147;dogsled, dog sled, dog sleigh;0.0037;25;96;157;125
2;0.7000;Shetland sheepdog, Shetland sheep dog, Shetland;0.9132;102;25;51;104;collie;0.0866;29;104;136;121;papillon;0.0001;112;8;66;49;Border collie;0.0000;45;18;125;166;borzoi, Russian wolfhound;0.0000;65;16;113;129
2;0.7000;eggnog;0.6109;32;4;176;160;soup bowl;0.1631;84;14;104;175;consomme;0.0939;0;3;223;196;cup;0.0565;99;70;3;3;espresso;0.0379;2;0;225;227
2;0.7000;bassinet;0.3674;43;19;176;206;cradle;0.3443;92;112;1;2;crib, cot;0.2333;0;0;227;227;diaper, nappy, napkin;0.0102;110;119;6;13;hamper;0.0061;1;0;226;227
