sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
3;0.4000;thunder snake, worm snake, Carphophis amoenus;0.2726;ringneck snake, ring-necked snake, ring snake;0.2552;nail;0.1740;slug;0.0882;water snake;0.0300;thunder snake, worm snake, Carphophis amoenus;0.2726;ringneck snake, ring-necked snake, ring snake;0.2552;nail;0.1740;slug;0.0882;water snake;0.0300;thunder snake, worm snake, Carphophis amoenus;0.2726;ringneck snake, ring-necked snake, ring snake;0.2552;nail;0.1740;slug;0.0882;water snake;0.0300;thunder snake, worm snake, Carphophis amoenus;0.2726;ringneck snake, ring-necked snake, ring snake;0.2552;nail;0.1740;slug;0.0882;water snake;0.0300;thunder snake, worm snake, Carphophis amoenus;0.2726;ringneck snake, ring-necked snake, ring snake;0.2552;nail;0.1740;slug;0.0882;water snake;0.0300;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
3;0.4000;tiger, Panthera tigris;0.3430;tiger cat;0.1417;tabby, tabby cat;0.1003;bluetick;0.0378;silky terrier, Sydney silky;0.0235;tiger, Panthera tigris;0.3430;tiger cat;0.1417;tabby, tabby cat;0.1003;bluetick;0.0378;silky terrier, Sydney silky;0.0235;tiger, Panthera tigris;0.3430;tiger cat;0.1417;tabby, tabby cat;0.1003;bluetick;0.0378;silky terrier, Sydney silky;0.0235;tiger, Panthera tigris;0.3430;tiger cat;0.1417;tabby, tabby cat;0.1003;bluetick;0.0378;silky terrier, Sydney silky;0.0235;tiger, Panthera tigris;0.3430;tiger cat;0.1417;tabby, tabby cat;0.1003;bluetick;0.0378;silky terrier, Sydney silky;0.0235;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
3;0.4000;face powder;0.2224;spatula;0.1875;pick, plectrum, plectron;0.0989;rubber eraser, rubber, pencil eraser;0.0614;pill bottle;0.0551;face powder;0.2224;spatula;0.1875;pick, plectrum, plectron;0.0989;rubber eraser, rubber, pencil eraser;0.0614;pill bottle;0.0551;face powder;0.2224;spatula;0.1875;pick, plectrum, plectron;0.0989;rubber eraser, rubber, pencil eraser;0.0614;pill bottle;0.0551;face powder;0.2224;spatula;0.1875;pick, plectrum, plectron;0.0989;rubber eraser, rubber, pencil eraser;0.0614;pill bottle;0.0551;face powder;0.2224;spatula;0.1875;pick, plectrum, plectron;0.0989;rubber eraser, rubber, pencil eraser;0.0614;pill bottle;0.0551;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
3;0.4000;dining table, board;0.2424;chime, bell, gong;0.0996;bannister, banister, balustrade, balusters, handrail;0.0761;parallel bars, bars;0.0562;table lamp;0.0419;dining table, board;0.2424;chime, bell, gong;0.0996;bannister, banister, balustrade, balusters, handrail;0.0761;parallel bars, bars;0.0562;table lamp;0.0419;dining table, board;0.2424;chime, bell, gong;0.0996;bannister, banister, balustrade, balusters, handrail;0.0761;parallel bars, bars;0.0562;table lamp;0.0419;dining table, board;0.2424;chime, bell, gong;0.0996;bannister, banister, balustrade, balusters, handrail;0.0761;parallel bars, bars;0.0562;table lamp;0.0419;dining table, board;0.2424;chime, bell, gong;0.0996;bannister, banister, balustrade, balusters, handrail;0.0761;parallel bars, bars;0.0562;table lamp;0.0419;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
3;0.4000;hamster;0.1656;Pomeranian;0.1330;toy poodle;0.1161;Angora, Angora rabbit;0.1154;Maltese dog, Maltese terrier, Maltese;0.1049;hamster;0.1656;Pomeranian;0.1330;toy poodle;0.1161;Angora, Angora rabbit;0.1154;Maltese dog, Maltese terrier, Maltese;0.1049;hamster;0.1656;Pomeranian;0.1330;toy poodle;0.1161;Angora, Angora rabbit;0.1154;Maltese dog, Maltese terrier, Maltese;0.1049;hamster;0.1656;Pomeranian;0.1330;toy poodle;0.1161;Angora, Angora rabbit;0.1154;Maltese dog, Maltese terrier, Maltese;0.1049;hamster;0.1656;Pomeranian;0.1330;toy poodle;0.1161;Angora, Angora rabbit;0.1154;Maltese dog, Maltese terrier, Maltese;0.1049;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
3;0.6000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1781;common newt, Triturus vulgaris;0.1057;water snake;0.0923;sea snake;0.0697;eel;0.0600;screw;0.1259;slug;0.0897;ringneck snake, ring-necked snake, ring snake;0.0665;nematode, nematode worm, roundworm;0.0545;sidewinder, horned rattlesnake, Crotalus cerastes;0.0509;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3669;water snake;0.0766;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0566;eel;0.0450;Arctic fox, white fox, Alopex lagopus;0.0385;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.2894;water snake;0.0640;sea snake;0.0570;eel;0.0535;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0520;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3608;eel;0.0920;common newt, Triturus vulgaris;0.0724;slug;0.0673;sea snake;0.0505;10;7;212;207;17;44;186;161;17;50;188;155;22;9;195;192;7;8;208;212
3;0.6000;dogsled, dog sled, dog sleigh;0.1451;coyote, prairie wolf, brush wolf, Canis latrans;0.1089;red fox, Vulpes vulpes;0.1031;kit fox, Vulpes macrotis;0.0808;alp;0.0552;spotlight, spot;0.0509;velvet;0.0463;nematode, nematode worm, roundworm;0.0367;wing;0.0335;lakeside, lakeshore;0.0270;coyote, prairie wolf, brush wolf, Canis latrans;0.1622;red fox, Vulpes vulpes;0.1266;grey fox, gray fox, Urocyon cinereoargenteus;0.0999;kit fox, Vulpes macrotis;0.0882;dogsled, dog sled, dog sleigh;0.0860;coyote, prairie wolf, brush wolf, Canis latrans;0.3567;kit fox, Vulpes macrotis;0.1147;grey fox, gray fox, Urocyon cinereoargenteus;0.0914;red fox, Vulpes vulpes;0.0697;triceratops;0.0574;radiator;0.0558;hair spray;0.0532;milk can;0.0511;spider web, spider's web;0.0325;shower curtain;0.0320;10;1;212;226;12;2;201;224;5;1;218;225;9;1;214;225;9;2;214;224
3;0.6000;Shetland sheepdog, Shetland sheep dog, Shetland;0.8239;collie;0.1452;papillon;0.0108;Pembroke, Pembroke Welsh corgi;0.0057;Cardigan, Cardigan Welsh corgi;0.0038;Shetland sheepdog, Shetland sheep dog, Shetland;0.6916;collie;0.2168;papillon;0.0250;Pembroke, Pembroke Welsh corgi;0.0170;dhole, Cuon alpinus;0.0092;Shetland sheepdog, Shetland sheep dog, Shetland;0.7645;collie;0.1258;papillon;0.0800;Pembroke, Pembroke Welsh corgi;0.0086;Cardigan, Cardigan Welsh corgi;0.0043;Shetland sheepdog, Shetland sheep dog, Shetland;0.6210;collie;0.1574;papillon;0.1333;Pembroke, Pembroke Welsh corgi;0.0361;Cardigan, Cardigan Welsh corgi;0.0122;Shetland sheepdog, Shetland sheep dog, Shetland;0.7483;collie;0.1978;papillon;0.0173;Pembroke, Pembroke Welsh corgi;0.0105;Cardigan, Cardigan Welsh corgi;0.0052;18;11;167;205;11;6;187;215;15;11;160;203;7;11;183;210;11;7;179;214
3;0.6000;soup bowl;0.1951;eggnog;0.1701;consomme;0.1520;trifle;0.0972;espresso;0.0758;espresso;0.3621;eggnog;0.3008;consomme;0.1820;beer glass;0.0382;cup;0.0362;eggnog;0.2095;consomme;0.1250;trifle;0.1163;espresso;0.1053;cup;0.0937;espresso;0.4976;eggnog;0.1909;consomme;0.1454;beer glass;0.0428;cup;0.0399;eggnog;0.3664;espresso;0.2500;consomme;0.1046;cup;0.0664;trifle;0.0656;13;4;197;212;10;3;203;214;12;5;203;209;7;5;212;215;4;4;215;213
3;0.6000;mousetrap;0.1153;panpipe, pandean pipe, syrinx;0.0379;muzzle;0.0324;hatchet;0.0278;parallel bars, bars;0.0274;mousetrap;0.0812;fox squirrel, eastern fox squirrel, Sciurus niger;0.0803;parallel bars, bars;0.0298;kit fox, Vulpes macrotis;0.0247;otterhound, otter hound;0.0242;mousetrap;0.1583;fox squirrel, eastern fox squirrel, Sciurus niger;0.0455;panpipe, pandean pipe, syrinx;0.0320;hatchet;0.0241;flute, transverse flute;0.0223;mousetrap;0.1118;parallel bars, bars;0.0622;hatchet;0.0364;panpipe, pandean pipe, syrinx;0.0305;flute, transverse flute;0.0268;mousetrap;0.1224;hatchet;0.0653;redbone;0.0315;muzzle;0.0307;parallel bars, bars;0.0295;11;5;211;218;21;4;199;216;14;4;197;210;11;4;204;220;13;5;198;216
3;0.6000;thunder snake, worm snake, Carphophis amoenus;0.2451;ringneck snake, ring-necked snake, ring snake;0.2148;nail;0.1163;slug;0.0712;nematode, nematode worm, roundworm;0.0463;thunder snake, worm snake, Carphophis amoenus;0.2965;ringneck snake, ring-necked snake, ring snake;0.2063;nail;0.1431;slug;0.1402;water snake;0.0376;thunder snake, worm snake, Carphophis amoenus;0.3117;ringneck snake, ring-necked snake, ring snake;0.2979;nail;0.1844;slug;0.0486;water snake;0.0266;thunder snake, worm snake, Carphophis amoenus;0.3506;ringneck snake, ring-necked snake, ring snake;0.2409;slug;0.1303;nail;0.0821;water snake;0.0369;ringneck snake, ring-necked snake, ring snake;0.2779;thunder snake, worm snake, Carphophis amoenus;0.2744;nail;0.1877;slug;0.0722;water snake;0.0259;2;2;224;224;8;37;217;187;0;0;227;227;9;7;215;215;7;22;216;202
3;0.6000;Indian elephant, Elephas maximus;0.1342;radiator;0.0759;otterhound, otter hound;0.0487;soft-coated wheaten terrier;0.0484;Kerry blue terrier;0.0439;tiger, Panthera tigris;0.1486;tabby, tabby cat;0.0920;tiger cat;0.0642;bluetick;0.0508;otterhound, otter hound;0.0319;tiger, Panthera tigris;0.1756;bluetick;0.1035;tiger cat;0.0801;tabby, tabby cat;0.0753;Tibetan terrier, chrysanthemum dog;0.0354;Tibetan terrier, chrysanthemum dog;0.3885;otterhound, otter hound;0.0778;Lhasa, Lhasa apso;0.0677;briard;0.0668;Shih-Tzu;0.0504;tiger, Panthera tigris;0.1953;tabby, tabby cat;0.0676;tiger cat;0.0658;Tibetan terrier, chrysanthemum dog;0.0522;bluetick;0.0500;1;0;224;227;10;9;202;210;7;4;213;213;4;3;219;220;5;8;215;209
3;0.6000;face powder;0.2544;spatula;0.2442;pick, plectrum, plectron;0.1043;pill bottle;0.0452;maraca;0.0446;face powder;0.2224;spatula;0.1875;pick, plectrum, plectron;0.0989;rubber eraser, rubber, pencil eraser;0.0614;pill bottle;0.0551;face powder;0.3482;spatula;0.1728;pick, plectrum, plectron;0.1024;sunscreen, sunblock, sun blocker;0.0407;pill bottle;0.0377;face powder;0.2515;pick, plectrum, plectron;0.1892;spatula;0.1295;maraca;0.0572;pill bottle;0.0292;face powder;0.2737;spatula;0.1950;pick, plectrum, plectron;0.1038;maraca;0.0511;lipstick, lip rouge;0.0370;12;10;195;196;29;31;152;159;12;12;188;197;12;10;203;207;12;42;139;108
3;0.6000;dining table, board;0.1535;chime, bell, gong;0.1079;table lamp;0.0592;bannister, banister, balustrade, balusters, handrail;0.0505;potter's wheel;0.0368;dining table, board;0.2424;chime, bell, gong;0.0996;bannister, banister, balustrade, balusters, handrail;0.0761;parallel bars, bars;0.0562;table lamp;0.0419;chime, bell, gong;0.1319;worm fence, snake fence, snake-rail fence, Virginia fence;0.0445;dining table, board;0.0443;table lamp;0.0395;gong, tam-tam;0.0389;dining table, board;0.3315;bannister, banister, balustrade, balusters, handrail;0.0565;chime, bell, gong;0.0493;table lamp;0.0416;worm fence, snake fence, snake-rail fence, Virginia fence;0.0343;chime, bell, gong;0.2063;table lamp;0.0889;dining table, board;0.0704;gong, tam-tam;0.0572;bannister, banister, balustrade, balusters, handrail;0.0304;13;17;202;204;0;0;227;227;9;10;214;213;6;13;214;206;13;20;205;202
3;0.6000;hamster;0.1656;Pomeranian;0.1330;toy poodle;0.1161;Angora, Angora rabbit;0.1154;Maltese dog, Maltese terrier, Maltese;0.1049;Maltese dog, Maltese terrier, Maltese;0.1799;toy poodle;0.1242;Angora, Angora rabbit;0.1049;Pomeranian;0.0808;hamster;0.0614;Maltese dog, Maltese terrier, Maltese;0.1296;Angora, Angora rabbit;0.1175;Pomeranian;0.1135;toy poodle;0.1000;hamster;0.0768;nipple;0.1096;axolotl, mud puppy, Ambystoma mexicanum;0.1085;Maltese dog, Maltese terrier, Maltese;0.0801;hamster;0.0773;toy poodle;0.0773;nipple;0.0846;Pomeranian;0.0606;tick;0.0454;Maltese dog, Maltese terrier, Maltese;0.0341;toy poodle;0.0300;21;9;191;211;28;4;187;209;25;22;188;191;8;4;208;213;30;3;181;214
3;0.8000;paper towel;0.1326;slug;0.0826;nail;0.0730;screw;0.0386;milk can;0.0203;nematode, nematode worm, roundworm;0.0524;nail;0.0411;honeycomb;0.0299;screw;0.0249;velvet;0.0244;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3756;water snake;0.0734;eel;0.0594;sea snake;0.0547;sidewinder, horned rattlesnake, Crotalus cerastes;0.0361;slug;0.1065;paper towel;0.0793;nail;0.0519;cleaver, meat cleaver, chopper;0.0382;thunder snake, worm snake, Carphophis amoenus;0.0347;sidewinder, horned rattlesnake, Crotalus cerastes;0.0907;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0842;eel;0.0834;nematode, nematode worm, roundworm;0.0683;sea snake;0.0662;29;80;129;32;75;75;85;37;47;85;111;27;78;74;89;45;52;71;151;46
3;0.8000;spotlight, spot;0.0775;velvet;0.0591;nematode, nematode worm, roundworm;0.0442;lampshade, lamp shade;0.0414;wall clock;0.0288;nail;0.0415;nematode, nematode worm, roundworm;0.0388;ant, emmet, pismire;0.0260;screw;0.0242;velvet;0.0236;red fox, Vulpes vulpes;0.2179;coyote, prairie wolf, brush wolf, Canis latrans;0.2101;grey fox, gray fox, Urocyon cinereoargenteus;0.1844;kit fox, Vulpes macrotis;0.1249;dogsled, dog sled, dog sleigh;0.0215;radiator;0.0901;spider web, spider's web;0.0399;ant, emmet, pismire;0.0338;spotlight, spot;0.0329;shower curtain;0.0323;nail;0.4257;screw;0.1030;cleaver, meat cleaver, chopper;0.0484;rule, ruler;0.0329;spatula;0.0238;24;82;143;66;21;93;146;55;123;99;45;23;24;82;143;66;10;10;157;138
3;0.8000;ballpoint, ballpoint pen, ballpen, Biro;0.1178;tick;0.0483;ant, emmet, pismire;0.0438;slug;0.0378;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0355;Shetland sheepdog, Shetland sheep dog, Shetland;0.5921;collie;0.2600;papillon;0.0876;Pembroke, Pembroke Welsh corgi;0.0163;wire-haired fox terrier;0.0152;rule, ruler;0.0554;rubber eraser, rubber, pencil eraser;0.0534;ballpoint, ballpoint pen, ballpen, Biro;0.0492;shower curtain;0.0439;matchstick;0.0340;spotlight, spot;0.0689;nematode, nematode worm, roundworm;0.0621;lampshade, lamp shade;0.0319;screw;0.0313;velvet;0.0291;Shetland sheepdog, Shetland sheep dog, Shetland;0.7827;collie;0.1409;papillon;0.0457;Pembroke, Pembroke Welsh corgi;0.0056;wire-haired fox terrier;0.0039;123;74;40;16;46;21;118;161;46;21;121;161;103;46;61;82;46;21;118;138
3;0.8000;milk can;0.0537;nail;0.0433;screw;0.0363;geyser;0.0340;coyote, prairie wolf, brush wolf, Canis latrans;0.0277;espresso;0.3701;eggnog;0.2907;consomme;0.1268;beer glass;0.0535;cup;0.0479;slug;0.0745;spider web, spider's web;0.0563;screw;0.0438;ballpoint, ballpoint pen, ballpen, Biro;0.0368;nail;0.0355;eggnog;0.3796;espresso;0.2960;consomme;0.1132;cup;0.0465;trifle;0.0330;nail;0.1113;ballpoint, ballpoint pen, ballpen, Biro;0.0633;slug;0.0630;screw;0.0520;screwdriver;0.0411;14;50;185;163;24;89;191;123;14;51;200;162;24;89;70;120;30;162;169;51
3;0.8000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2599;kit fox, Vulpes macrotis;0.1741;red wolf, maned wolf, Canis rufus, Canis niger;0.0611;red fox, Vulpes vulpes;0.0546;grey fox, gray fox, Urocyon cinereoargenteus;0.0314;drumstick;0.4639;paintbrush;0.1508;matchstick;0.1084;panpipe, pandean pipe, syrinx;0.0462;chime, bell, gong;0.0422;drumstick;0.0712;matchstick;0.0567;hair spray;0.0428;radiator;0.0326;picket fence, paling;0.0271;fox squirrel, eastern fox squirrel, Sciurus niger;0.3564;otterhound, otter hound;0.0549;lion, king of beasts, Panthera leo;0.0386;Shetland sheepdog, Shetland sheep dog, Shetland;0.0337;kit fox, Vulpes macrotis;0.0304;radiator;0.4792;picket fence, paling;0.0810;velvet;0.0507;theater curtain, theatre curtain;0.0399;nail;0.0228;51;80;67;138;84;151;52;68;51;80;116;137;91;82;45;137;32;80;139;137
3;0.8000;screw;0.0532;milk can;0.0473;nail;0.0463;paper towel;0.0422;slug;0.0386;ringneck snake, ring-necked snake, ring snake;0.2151;thunder snake, worm snake, Carphophis amoenus;0.2093;nail;0.1804;slug;0.1286;screw;0.0370;ant, emmet, pismire;0.1209;lacewing, lacewing fly;0.1101;spider web, spider's web;0.0923;slug;0.0479;nail;0.0328;ant, emmet, pismire;0.0575;picket fence, paling;0.0568;spider web, spider's web;0.0421;rapeseed;0.0294;lakeside, lakeshore;0.0267;warplane, military plane;0.0283;sandbar, sand bar;0.0267;airship, dirigible;0.0255;promontory, headland, head, foreland;0.0247;kite;0.0221;144;156;14;20;68;27;83;144;69;53;104;119;69;55;77;117;69;27;41;90
3;0.8000;nematode, nematode worm, roundworm;0.2149;ant, emmet, pismire;0.0478;lakeside, lakeshore;0.0230;velvet;0.0210;spotlight, spot;0.0157;velvet;0.1181;screw;0.0345;ballpoint, ballpoint pen, ballpen, Biro;0.0331;rule, ruler;0.0327;nematode, nematode worm, roundworm;0.0309;rock python, rock snake, Python sebae;0.0974;trilobite;0.0953;Gila monster, Heloderma suspectum;0.0750;Indian elephant, Elephas maximus;0.0674;radiator;0.0488;nematode, nematode worm, roundworm;0.2957;spotlight, spot;0.1349;velvet;0.0402;lampshade, lamp shade;0.0384;ant, emmet, pismire;0.0368;tiger, Panthera tigris;0.1457;tabby, tabby cat;0.0839;tiger cat;0.0577;Tibetan terrier, chrysanthemum dog;0.0577;briard;0.0419;29;20;158;144;67;77;132;64;50;74;133;63;21;23;166;143;27;66;172;140
3;0.8000;face powder;0.2036;pick, plectrum, plectron;0.1392;sunscreen, sunblock, sun blocker;0.1211;spatula;0.1132;maraca;0.0465;velvet;0.6616;Windsor tie;0.0414;wool, woolen, woollen;0.0321;hourglass;0.0183;vine snake;0.0126;face powder;0.2225;spatula;0.1971;pick, plectrum, plectron;0.1881;maraca;0.0430;sunscreen, sunblock, sun blocker;0.0387;spatula;0.1835;pick, plectrum, plectron;0.1309;face powder;0.1206;maraca;0.0688;sunscreen, sunblock, sun blocker;0.0519;velvet;0.4425;ant, emmet, pismire;0.1081;nematode, nematode worm, roundworm;0.0439;rule, ruler;0.0374;radiator;0.0253;46;11;167;205;53;68;115;102;35;27;4;6;54;19;82;7;36;28;132;133
3;0.8000;chime, bell, gong;0.0778;bannister, banister, balustrade, balusters, handrail;0.0645;vine snake;0.0446;potter's wheel;0.0418;nail;0.0403;drumstick;0.3153;matchstick;0.0918;computer keyboard, keypad;0.0690;paintbrush;0.0687;marimba, xylophone;0.0557;chime, bell, gong;0.0978;frilled lizard, Chlamydosaurus kingi;0.0897;marmoset;0.0819;titi, titi monkey;0.0627;worm fence, snake fence, snake-rail fence, Virginia fence;0.0623;chime, bell, gong;0.0687;Band Aid;0.0441;chainlink fence;0.0233;bannister, banister, balustrade, balusters, handrail;0.0214;window screen;0.0209;ant, emmet, pismire;0.0604;matchstick;0.0534;rapeseed;0.0417;lampshade, lamp shade;0.0374;spotlight, spot;0.0345;13;24;184;182;17;38;202;168;10;26;209;171;11;131;196;76;5;8;214;198
3;0.8000;Pomeranian;0.1224;Maltese dog, Maltese terrier, Maltese;0.0389;nipple;0.0351;toy poodle;0.0325;tick;0.0321;nematode, nematode worm, roundworm;0.1386;velvet;0.0980;ant, emmet, pismire;0.0780;spotlight, spot;0.0357;lampshade, lamp shade;0.0290;nipple;0.0733;Pomeranian;0.0593;tick;0.0558;Maltese dog, Maltese terrier, Maltese;0.0318;toy poodle;0.0238;matchstick;0.0811;pill bottle;0.0414;radiator;0.0398;screw;0.0227;ping-pong ball;0.0207;ballpoint, ballpoint pen, ballpen, Biro;0.1045;banana;0.0856;tick;0.0734;ant, emmet, pismire;0.0356;pick, plectrum, plectron;0.0278;75;59;131;146;57;48;112;141;30;44;186;162;55;48;114;139;30;44;185;171
4;0.2000;water snake;0.1434;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1261;sidewinder, horned rattlesnake, Crotalus cerastes;0.0916;slug;0.0765;Arctic fox, white fox, Alopex lagopus;0.0732;water snake;0.1434;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1261;sidewinder, horned rattlesnake, Crotalus cerastes;0.0916;slug;0.0765;Arctic fox, white fox, Alopex lagopus;0.0732;water snake;0.1434;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1261;sidewinder, horned rattlesnake, Crotalus cerastes;0.0916;slug;0.0765;Arctic fox, white fox, Alopex lagopus;0.0732;water snake;0.1434;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1261;sidewinder, horned rattlesnake, Crotalus cerastes;0.0916;slug;0.0765;Arctic fox, white fox, Alopex lagopus;0.0732;water snake;0.1434;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1261;sidewinder, horned rattlesnake, Crotalus cerastes;0.0916;slug;0.0765;Arctic fox, white fox, Alopex lagopus;0.0732;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
4;0.2000;red fox, Vulpes vulpes;0.2532;coyote, prairie wolf, brush wolf, Canis latrans;0.1827;kit fox, Vulpes macrotis;0.1689;grey fox, gray fox, Urocyon cinereoargenteus;0.1403;timber wolf, grey wolf, gray wolf, Canis lupus;0.0178;red fox, Vulpes vulpes;0.2532;coyote, prairie wolf, brush wolf, Canis latrans;0.1827;kit fox, Vulpes macrotis;0.1689;grey fox, gray fox, Urocyon cinereoargenteus;0.1403;timber wolf, grey wolf, gray wolf, Canis lupus;0.0178;red fox, Vulpes vulpes;0.2532;coyote, prairie wolf, brush wolf, Canis latrans;0.1827;kit fox, Vulpes macrotis;0.1689;grey fox, gray fox, Urocyon cinereoargenteus;0.1403;timber wolf, grey wolf, gray wolf, Canis lupus;0.0178;red fox, Vulpes vulpes;0.2532;coyote, prairie wolf, brush wolf, Canis latrans;0.1827;kit fox, Vulpes macrotis;0.1689;grey fox, gray fox, Urocyon cinereoargenteus;0.1403;timber wolf, grey wolf, gray wolf, Canis lupus;0.0178;red fox, Vulpes vulpes;0.2532;coyote, prairie wolf, brush wolf, Canis latrans;0.1827;kit fox, Vulpes macrotis;0.1689;grey fox, gray fox, Urocyon cinereoargenteus;0.1403;timber wolf, grey wolf, gray wolf, Canis lupus;0.0178;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
4;0.2000;Shetland sheepdog, Shetland sheep dog, Shetland;0.6039;collie;0.1423;dhole, Cuon alpinus;0.0743;Pembroke, Pembroke Welsh corgi;0.0290;papillon;0.0265;Shetland sheepdog, Shetland sheep dog, Shetland;0.6039;collie;0.1423;dhole, Cuon alpinus;0.0743;Pembroke, Pembroke Welsh corgi;0.0290;papillon;0.0265;Shetland sheepdog, Shetland sheep dog, Shetland;0.6039;collie;0.1423;dhole, Cuon alpinus;0.0743;Pembroke, Pembroke Welsh corgi;0.0290;papillon;0.0265;Shetland sheepdog, Shetland sheep dog, Shetland;0.6039;collie;0.1423;dhole, Cuon alpinus;0.0743;Pembroke, Pembroke Welsh corgi;0.0290;papillon;0.0265;Shetland sheepdog, Shetland sheep dog, Shetland;0.6039;collie;0.1423;dhole, Cuon alpinus;0.0743;Pembroke, Pembroke Welsh corgi;0.0290;papillon;0.0265;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
4;0.2000;espresso;0.4920;eggnog;0.2087;consomme;0.1446;cup;0.0440;beer glass;0.0266;espresso;0.4920;eggnog;0.2087;consomme;0.1446;cup;0.0440;beer glass;0.0266;espresso;0.4920;eggnog;0.2087;consomme;0.1446;cup;0.0440;beer glass;0.0266;espresso;0.4920;eggnog;0.2087;consomme;0.1446;cup;0.0440;beer glass;0.0266;espresso;0.4920;eggnog;0.2087;consomme;0.1446;cup;0.0440;beer glass;0.0266;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
4;0.2000;mousetrap;0.0716;panpipe, pandean pipe, syrinx;0.0638;hatchet;0.0507;paintbrush;0.0300;matchstick;0.0250;mousetrap;0.0716;panpipe, pandean pipe, syrinx;0.0638;hatchet;0.0507;paintbrush;0.0300;matchstick;0.0250;mousetrap;0.0716;panpipe, pandean pipe, syrinx;0.0638;hatchet;0.0507;paintbrush;0.0300;matchstick;0.0250;mousetrap;0.0716;panpipe, pandean pipe, syrinx;0.0638;hatchet;0.0507;paintbrush;0.0300;matchstick;0.0250;mousetrap;0.0716;panpipe, pandean pipe, syrinx;0.0638;hatchet;0.0507;paintbrush;0.0300;matchstick;0.0250;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
4;0.2000;slug;0.2575;thunder snake, worm snake, Carphophis amoenus;0.2324;ringneck snake, ring-necked snake, ring snake;0.1547;nail;0.1211;water snake;0.0406;slug;0.2575;thunder snake, worm snake, Carphophis amoenus;0.2324;ringneck snake, ring-necked snake, ring snake;0.1547;nail;0.1211;water snake;0.0406;slug;0.2575;thunder snake, worm snake, Carphophis amoenus;0.2324;ringneck snake, ring-necked snake, ring snake;0.1547;nail;0.1211;water snake;0.0406;slug;0.2575;thunder snake, worm snake, Carphophis amoenus;0.2324;ringneck snake, ring-necked snake, ring snake;0.1547;nail;0.1211;water snake;0.0406;slug;0.2575;thunder snake, worm snake, Carphophis amoenus;0.2324;ringneck snake, ring-necked snake, ring snake;0.1547;nail;0.1211;water snake;0.0406;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
4;0.2000;tiger, Panthera tigris;0.2273;bluetick;0.0899;tiger cat;0.0412;tabby, tabby cat;0.0409;black-and-tan coonhound;0.0406;tiger, Panthera tigris;0.2273;bluetick;0.0899;tiger cat;0.0412;tabby, tabby cat;0.0409;black-and-tan coonhound;0.0406;tiger, Panthera tigris;0.2273;bluetick;0.0899;tiger cat;0.0412;tabby, tabby cat;0.0409;black-and-tan coonhound;0.0406;tiger, Panthera tigris;0.2273;bluetick;0.0899;tiger cat;0.0412;tabby, tabby cat;0.0409;black-and-tan coonhound;0.0406;tiger, Panthera tigris;0.2273;bluetick;0.0899;tiger cat;0.0412;tabby, tabby cat;0.0409;black-and-tan coonhound;0.0406;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227;0;0;227;227
