sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
1;0.9000;spotlight, spot;0.0987;nematode, nematode worm, roundworm;0.0842;velvet;0.0810;ant, emmet, pismire;0.0731;window screen;0.0568;rain barrel;0.6830;radiator;0.0883;window shade;0.0724;space heater;0.0591;barrel, cask;0.0127;spotlight, spot;0.3409;velvet;0.0995;matchstick;0.0790;nematode, nematode worm, roundworm;0.0440;window screen;0.0301;envelope;0.1830;Band Aid;0.0530;paper towel;0.0508;wool, woolen, woollen;0.0458;nail;0.0199;shower curtain;0.6342;window shade;0.2067;sliding door;0.0334;wardrobe, closet, press;0.0253;window screen;0.0144;65;5;1;7;65;5;1;7;65;5;1;7;65;5;1;6;65;5;1;7
1;0.9000;velvet;0.2677;vine snake;0.0578;paintbrush;0.0385;letter opener, paper knife, paperknife;0.0329;wooden spoon;0.0271;ant, emmet, pismire;0.1299;Granny Smith;0.0835;shower curtain;0.0444;velvet;0.0422;bubble;0.0278;velvet;0.1413;ant, emmet, pismire;0.0990;window screen;0.0571;nematode, nematode worm, roundworm;0.0444;Granny Smith;0.0403;Indian cobra, Naja naja;0.2302;patas, hussar monkey, Erythrocebus patas;0.0439;squirrel monkey, Saimiri sciureus;0.0407;snail;0.0400;cheetah, chetah, Acinonyx jubatus;0.0388;ant, emmet, pismire;0.1159;velvet;0.0816;Granny Smith;0.0769;window screen;0.0421;shower curtain;0.0341;3;145;113;72;113;76;75;72;113;76;76;141;111;130;12;16;121;130;1;3
1;0.9000;wing;0.1308;warplane, military plane;0.0366;window screen;0.0274;parachute, chute;0.0259;ant, emmet, pismire;0.0245;envelope;0.2065;nail;0.0303;screw;0.0295;ant, emmet, pismire;0.0293;paper towel;0.0277;envelope;0.1473;paper towel;0.0552;shower curtain;0.0360;ant, emmet, pismire;0.0339;velvet;0.0299;wing;0.1476;warplane, military plane;0.0439;parachute, chute;0.0359;ant, emmet, pismire;0.0262;lakeside, lakeshore;0.0217;spotlight, spot;0.1479;velvet;0.0699;nematode, nematode worm, roundworm;0.0429;ant, emmet, pismire;0.0419;shower curtain;0.0331;114;155;2;12;91;71;25;26;91;94;4;22;91;17;50;99;90;94;26;75
1;0.9000;velvet;0.2411;spotlight, spot;0.1371;nematode, nematode worm, roundworm;0.1228;window screen;0.0520;matchstick;0.0353;theater curtain, theatre curtain;0.7495;shower curtain;0.1269;velvet;0.0604;radiator;0.0219;window shade;0.0192;velvet;0.3143;nematode, nematode worm, roundworm;0.1081;window screen;0.0613;Egyptian cat;0.0382;affenpinscher, monkey pinscher, monkey dog;0.0293;spotlight, spot;0.3230;nematode, nematode worm, roundworm;0.0741;velvet;0.0386;matchstick;0.0351;window screen;0.0328;theater curtain, theatre curtain;0.4539;velvet;0.3568;shower curtain;0.0571;radiator;0.0242;window shade;0.0139;79;158;104;31;106;148;77;11;106;148;77;11;182;158;1;1;23;7;160;198
1;0.9000;spotlight, spot;0.2158;velvet;0.1989;shower curtain;0.1273;window screen;0.0695;matchstick;0.0342;water jug;0.1125;iron, smoothing iron;0.1001;table lamp;0.0669;coffeepot;0.0602;mouse, computer mouse;0.0573;spotlight, spot;0.1676;matchstick;0.0452;velvet;0.0368;nematode, nematode worm, roundworm;0.0328;window screen;0.0289;notebook, notebook computer;0.4333;laptop, laptop computer;0.2380;screen, CRT screen;0.1119;computer keyboard, keypad;0.0406;window shade;0.0191;pitcher, ewer;0.3272;coffeepot;0.2093;water jug;0.0917;cup;0.0822;iron, smoothing iron;0.0718;111;97;82;19;192;115;1;1;192;115;1;1;192;115;1;1;28;53;165;63
1;0.9000;spotlight, spot;0.3812;nematode, nematode worm, roundworm;0.1442;velvet;0.0844;window screen;0.0397;digital clock;0.0331;shower curtain;0.2838;matchstick;0.1213;spotlight, spot;0.0746;velvet;0.0604;envelope;0.0343;chime, bell, gong;0.1580;theater curtain, theatre curtain;0.0625;bannister, banister, balustrade, balusters, handrail;0.0625;upright, upright piano;0.0452;prison, prison house;0.0418;freight car;0.1754;tobacco shop, tobacconist shop, tobacconist;0.1424;prayer rug, prayer mat;0.0588;theater curtain, theatre curtain;0.0546;maze, labyrinth;0.0456;carpenter's kit, tool kit;0.2337;digital clock;0.0479;spatula;0.0466;milk can;0.0440;screwdriver;0.0286;212;19;1;1;128;149;18;4;128;149;18;4;145;7;65;146;128;149;18;4
1;0.9000;spotlight, spot;0.2970;matchstick;0.1148;velvet;0.0439;window screen;0.0261;shower curtain;0.0245;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3682;redbone;0.1398;German short-haired pointer;0.1241;Chesapeake Bay retriever;0.0385;bloodhound, sleuthhound;0.0303;orangutan, orang, orangutang, Pongo pygmaeus;0.1578;Sussex spaniel;0.1575;redbone;0.1087;Irish setter, red setter;0.0951;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0348;spotlight, spot;0.1855;envelope;0.0456;matchstick;0.0352;ant, emmet, pismire;0.0341;shower curtain;0.0291;shower curtain;0.6668;velvet;0.0647;paper towel;0.0311;window screen;0.0161;shoji;0.0152;186;67;2;1;11;21;2;4;11;9;135;207;128;64;60;152;184;64;4;4
1;0.9000;grille, radiator grille;0.4823;school bus;0.1758;cab, hack, taxi, taxicab;0.1295;projector;0.1213;space heater;0.0627;car mirror;0.5271;bullet train, bullet;0.1585;airliner;0.0916;cab, hack, taxi, taxicab;0.0899;screen, CRT screen;0.0224;cab, hack, taxi, taxicab;0.5602;pickup, pickup truck;0.2747;car wheel;0.0325;sports car, sport car;0.0313;tow truck, tow car, wrecker;0.0257;spotlight, spot;0.1236;ant, emmet, pismire;0.0646;matchstick;0.0314;nematode, nematode worm, roundworm;0.0310;envelope;0.0287;spotlight, spot;0.4650;nematode, nematode worm, roundworm;0.0480;digital clock;0.0301;window screen;0.0262;matchstick;0.0235;6;5;2;6;213;2;2;2;6;2;209;9;6;6;2;5;6;5;2;6
1;0.9000;velvet;0.1589;radiator;0.0662;prayer rug, prayer mat;0.0532;shower curtain;0.0424;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0342;shower curtain;0.3076;theater curtain, theatre curtain;0.2933;radiator;0.0822;velvet;0.0642;prison, prison house;0.0420;upright, upright piano;0.1802;window shade;0.1584;binder, ring-binder;0.0743;bannister, banister, balustrade, balusters, handrail;0.0446;shoji;0.0374;velvet;0.4704;shower curtain;0.3547;theater curtain, theatre curtain;0.0250;matchstick;0.0237;lampshade, lamp shade;0.0149;spotlight, spot;0.0598;jellyfish;0.0511;ant, emmet, pismire;0.0470;wing;0.0402;wreck;0.0225;68;113;2;1;68;52;52;62;92;76;7;15;68;113;2;1;68;113;74;34
1;0.9500;wing;0.0623;spotlight, spot;0.0532;ant, emmet, pismire;0.0434;jellyfish;0.0326;matchstick;0.0248;window shade;0.6420;window screen;0.0761;handkerchief, hankie, hanky, hankey;0.0303;velvet;0.0257;binder, ring-binder;0.0193;paper towel;0.1096;envelope;0.1031;velvet;0.0807;wool, woolen, woollen;0.0400;Band Aid;0.0386;envelope;0.1924;paper towel;0.0516;Band Aid;0.0507;wool, woolen, woollen;0.0412;nail;0.0215;envelope;0.1839;paper towel;0.0462;Band Aid;0.0444;wool, woolen, woollen;0.0417;nail;0.0259;225;217;1;1;225;4;1;1;223;222;1;1;225;4;1;1;4;4;1;1
1;0.9500;spotlight, spot;0.1529;ant, emmet, pismire;0.0528;envelope;0.0391;nematode, nematode worm, roundworm;0.0326;velvet;0.0305;envelope;0.1854;Band Aid;0.0526;paper towel;0.0512;wool, woolen, woollen;0.0451;nail;0.0201;window shade;0.6355;window screen;0.0505;notebook, notebook computer;0.0450;radiator;0.0369;binder, ring-binder;0.0199;ski;0.5006;alp;0.0705;English setter;0.0697;German short-haired pointer;0.0577;wire-haired fox terrier;0.0435;shower curtain;0.3237;spotlight, spot;0.0736;velvet;0.0641;paper towel;0.0391;matchstick;0.0312;114;136;1;1;113;116;1;1;113;65;3;52;67;116;47;36;67;151;1;1
1;0.9500;paper towel;0.2019;shower curtain;0.1448;spotlight, spot;0.1125;matchstick;0.0779;velvet;0.0235;Shetland sheepdog, Shetland sheep dog, Shetland;0.8760;collie;0.1237;papillon;0.0001;borzoi, Russian wolfhound;0.0001;Border collie;0.0000;velvet;0.1339;ant, emmet, pismire;0.1092;window screen;0.0603;nematode, nematode worm, roundworm;0.0428;Granny Smith;0.0390;wool, woolen, woollen;0.0769;prayer rug, prayer mat;0.0377;velvet;0.0370;Windsor tie;0.0346;stole;0.0284;nematode, nematode worm, roundworm;0.1014;velvet;0.0914;ant, emmet, pismire;0.0741;spotlight, spot;0.0707;window screen;0.0616;214;3;1;5;3;3;1;1;95;94;1;1;3;218;1;1;6;3;1;1
1;0.9500;spotlight, spot;0.1237;envelope;0.1105;wall clock;0.0410;matchstick;0.0299;velvet;0.0299;envelope;0.1159;paper towel;0.0646;ant, emmet, pismire;0.0613;screw;0.0354;shower curtain;0.0340;rule, ruler;0.1748;shower curtain;0.1557;pole;0.0990;velvet;0.0455;flagpole, flagstaff;0.0418;soup bowl;0.4247;cup;0.2072;consomme;0.2069;eggnog;0.0584;mixing bowl;0.0497;velvet;0.7787;shower curtain;0.0306;matchstick;0.0164;plastic bag;0.0109;flagpole, flagstaff;0.0097;148;136;64;16;180;16;2;2;148;9;38;142;185;25;1;1;178;8;3;9
1;0.9500;Windsor tie;0.6987;nipple;0.0416;cleaver, meat cleaver, chopper;0.0235;Band Aid;0.0185;bulletproof vest;0.0174;wing;0.1127;parachute, chute;0.0429;warplane, military plane;0.0326;hammerhead, hammerhead shark;0.0303;lakeside, lakeshore;0.0261;envelope;0.1872;paper towel;0.0465;Band Aid;0.0453;wool, woolen, woollen;0.0396;nail;0.0254;envelope;0.2390;paper towel;0.0409;Band Aid;0.0325;rule, ruler;0.0264;nail;0.0247;envelope;0.1862;paper towel;0.0459;Band Aid;0.0454;wool, woolen, woollen;0.0397;nail;0.0258;80;113;2;1;225;4;1;1;5;0;222;7;80;113;2;1;65;113;17;1
1;0.9500;nematode, nematode worm, roundworm;0.2502;velvet;0.1900;loupe, jeweler's loupe;0.0276;milk can;0.0242;barrel, cask;0.0215;envelope;0.2232;paper towel;0.0493;Band Aid;0.0404;wool, woolen, woollen;0.0271;rule, ruler;0.0261;velvet;0.1774;window screen;0.1590;sandbar, sand bar;0.1419;seashore, coast, seacoast, sea-coast;0.0562;window shade;0.0538;envelope;0.1797;ant, emmet, pismire;0.0348;wall clock;0.0329;screw;0.0315;nail;0.0297;spotlight, spot;0.3523;nematode, nematode worm, roundworm;0.0515;matchstick;0.0461;window screen;0.0316;velvet;0.0230;140;159;2;1;116;158;26;2;2;2;2;1;6;6;136;154;6;3;136;157
1;0.9500;spotlight, spot;0.4258;nematode, nematode worm, roundworm;0.0506;digital clock;0.0310;window screen;0.0279;matchstick;0.0257;spotlight, spot;0.2640;nematode, nematode worm, roundworm;0.0377;velvet;0.0318;matchstick;0.0293;envelope;0.0289;spotlight, spot;0.1267;envelope;0.0589;wall clock;0.0426;ant, emmet, pismire;0.0356;matchstick;0.0353;spotlight, spot;0.1964;envelope;0.0484;matchstick;0.0339;wall clock;0.0300;ant, emmet, pismire;0.0293;spotlight, spot;0.1068;ant, emmet, pismire;0.0825;nematode, nematode worm, roundworm;0.0372;envelope;0.0317;matchstick;0.0276;3;206;4;9;2;2;2;1;3;214;4;2;3;214;4;2;3;206;1;2
1;0.9500;ant, emmet, pismire;0.1429;Granny Smith;0.0687;shower curtain;0.0425;velvet;0.0327;nematode, nematode worm, roundworm;0.0291;spotlight, spot;0.4103;nematode, nematode worm, roundworm;0.0650;velvet;0.0380;window screen;0.0334;matchstick;0.0293;spotlight, spot;0.0506;wing;0.0410;ant, emmet, pismire;0.0407;matchstick;0.0393;envelope;0.0314;spotlight, spot;0.2827;nematode, nematode worm, roundworm;0.0361;matchstick;0.0323;window screen;0.0310;jellyfish;0.0298;window shade;0.4901;window screen;0.1273;shoji;0.0214;binder, ring-binder;0.0206;velvet;0.0162;64;138;1;1;69;126;29;25;168;152;46;2;64;138;34;13;64;82;150;72
1;0.9500;envelope;0.1222;ant, emmet, pismire;0.0417;screw;0.0389;paper towel;0.0361;nail;0.0361;park bench;0.3661;window shade;0.2255;velvet;0.0562;window screen;0.0387;balance beam, beam;0.0297;prison, prison house;0.2046;window shade;0.1024;shoji;0.0658;Windsor tie;0.0615;punching bag, punch bag, punching ball, punchball;0.0420;envelope;0.0982;screw;0.0547;nail;0.0463;ant, emmet, pismire;0.0353;paper towel;0.0344;spatula;0.0530;potpie;0.0520;patas, hussar monkey, Erythrocebus patas;0.0351;velvet;0.0327;wooden spoon;0.0310;72;43;43;6;72;48;1;1;116;68;1;1;83;33;2;1;173;183;1;1
1;0.9500;velvet;0.1955;matchstick;0.1202;nematode, nematode worm, roundworm;0.0774;spotlight, spot;0.0479;pick, plectrum, plectron;0.0232;envelope;0.0910;screw;0.0452;spotlight, spot;0.0431;matchstick;0.0377;ant, emmet, pismire;0.0364;spotlight, spot;0.1005;envelope;0.0941;matchstick;0.0525;ant, emmet, pismire;0.0386;wall clock;0.0378;spotlight, spot;0.1144;envelope;0.0779;matchstick;0.0526;ant, emmet, pismire;0.0382;wall clock;0.0317;spotlight, spot;0.0935;matchstick;0.0518;envelope;0.0478;wall clock;0.0404;ant, emmet, pismire;0.0377;225;224;1;1;5;1;1;1;225;224;1;1;4;217;5;8;7;3;217;93
1;0.9500;nematode, nematode worm, roundworm;0.1163;velvet;0.0881;ant, emmet, pismire;0.0836;window screen;0.0477;shower curtain;0.0322;ant, emmet, pismire;0.0754;nematode, nematode worm, roundworm;0.0494;jellyfish;0.0436;parachute, chute;0.0323;hammerhead, hammerhead shark;0.0311;ant, emmet, pismire;0.0765;shower curtain;0.0707;spotlight, spot;0.0380;screw;0.0332;paper towel;0.0323;nematode, nematode worm, roundworm;0.1163;spotlight, spot;0.0869;jellyfish;0.0719;velvet;0.0695;window screen;0.0439;nematode, nematode worm, roundworm;0.1143;jellyfish;0.1047;velvet;0.0610;spotlight, spot;0.0499;ant, emmet, pismire;0.0445;6;4;210;9;2;0;2;4;4;220;1;6;5;2;1;1;95;94;1;1
1;0.9500;shower curtain;0.5312;radiator;0.1582;window shade;0.1058;velvet;0.0992;theater curtain, theatre curtain;0.0396;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.8985;lynx, catamount;0.0755;cheetah, chetah, Acinonyx jubatus;0.0078;Egyptian cat;0.0077;lion, king of beasts, Panthera leo;0.0048;envelope;0.1257;ant, emmet, pismire;0.0427;screw;0.0400;nail;0.0397;wall clock;0.0377;envelope;0.1088;ant, emmet, pismire;0.0460;screw;0.0409;nail;0.0346;paper towel;0.0326;ant, emmet, pismire;0.0810;wing;0.0534;spotlight, spot;0.0487;envelope;0.0309;nail;0.0269;226;226;1;1;3;223;1;3;3;221;2;1;1;222;226;5;8;223;217;3
1;0.9500;shower curtain;0.1058;window screen;0.0831;velvet;0.0824;ant, emmet, pismire;0.0809;nematode, nematode worm, roundworm;0.0317;nematode, nematode worm, roundworm;0.2230;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0969;velvet;0.0279;Granny Smith;0.0253;isopod;0.0250;sandbar, sand bar;0.3339;seashore, coast, seacoast, sea-coast;0.2504;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0694;geyser;0.0428;lakeside, lakeshore;0.0294;porcupine, hedgehog;0.2033;Persian cat;0.1027;fox squirrel, eastern fox squirrel, Sciurus niger;0.0465;skunk, polecat, wood pussy;0.0445;sloth bear, Melursus ursinus, Ursus ursinus;0.0430;spotlight, spot;0.1499;ant, emmet, pismire;0.0529;matchstick;0.0399;envelope;0.0392;nail;0.0302;4;2;3;2;3;3;3;143;2;2;1;2;5;3;2;4;3;143;1;3
1;0.9500;spotlight, spot;0.3321;nematode, nematode worm, roundworm;0.0504;matchstick;0.0350;window screen;0.0307;digital clock;0.0274;envelope;0.1637;wool, woolen, woollen;0.0530;Band Aid;0.0493;paper towel;0.0470;nail;0.0228;envelope;0.1672;Band Aid;0.0550;wool, woolen, woollen;0.0516;paper towel;0.0512;face powder;0.0204;envelope;0.1672;Band Aid;0.0550;wool, woolen, woollen;0.0516;paper towel;0.0512;face powder;0.0204;envelope;0.1637;wool, woolen, woollen;0.0530;Band Aid;0.0493;paper towel;0.0470;nail;0.0228;4;2;1;1;223;3;1;1;220;3;4;2;216;2;6;3;226;3;1;1
1;0.9500;spotlight, spot;0.3388;nematode, nematode worm, roundworm;0.0730;velvet;0.0540;window screen;0.0368;digital clock;0.0322;hay;0.6834;thresher, thrasher, threshing machine;0.0726;harvester, reaper;0.0653;rapeseed;0.0579;ear, spike, capitulum;0.0306;velvet;0.1103;sandbar, sand bar;0.0619;redshank, Tringa totanus;0.0514;dowitcher;0.0455;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0382;envelope;0.1619;spotlight, spot;0.0426;matchstick;0.0343;nail;0.0336;wall clock;0.0336;wing;0.1319;warplane, military plane;0.0913;envelope;0.0634;space shuttle;0.0312;parachute, chute;0.0264;4;216;1;1;4;216;1;1;215;225;1;1;4;215;212;2;215;225;1;1
1;0.9500;wing;0.1358;parachute, chute;0.0423;warplane, military plane;0.0412;lakeside, lakeshore;0.0263;hammerhead, hammerhead shark;0.0226;spotlight, spot;0.1230;wing;0.0691;matchstick;0.0329;window screen;0.0280;ant, emmet, pismire;0.0266;spotlight, spot;0.0934;wing;0.0735;matchstick;0.0331;parachute, chute;0.0256;jellyfish;0.0224;jellyfish;0.1115;wing;0.0530;spotlight, spot;0.0475;hammerhead, hammerhead shark;0.0407;parachute, chute;0.0258;spotlight, spot;0.1059;jellyfish;0.0761;wing;0.0425;matchstick;0.0327;ant, emmet, pismire;0.0251;112;107;1;1;9;214;2;1;5;2;210;10;112;107;1;1;5;2;2;2
1;0.9500;envelope;0.1030;spotlight, spot;0.0683;matchstick;0.0592;ant, emmet, pismire;0.0414;shower curtain;0.0404;fire screen, fireguard;0.0790;volcano;0.0667;red wolf, maned wolf, Canis rufus, Canis niger;0.0627;feather boa, boa;0.0443;grey fox, gray fox, Urocyon cinereoargenteus;0.0309;spotlight, spot;0.1275;envelope;0.0628;ant, emmet, pismire;0.0413;shower curtain;0.0412;velvet;0.0407;spotlight, spot;0.4529;nematode, nematode worm, roundworm;0.0542;digital clock;0.0314;window screen;0.0273;velvet;0.0262;spotlight, spot;0.3730;nematode, nematode worm, roundworm;0.0493;velvet;0.0339;window screen;0.0318;digital clock;0.0308;112;111;2;1;113;111;1;1;112;111;2;1;112;111;2;1;112;111;3;40
1;0.9500;spotlight, spot;0.2381;matchstick;0.0447;velvet;0.0430;theater curtain, theatre curtain;0.0405;nematode, nematode worm, roundworm;0.0336;envelope;0.1756;Band Aid;0.0372;wool, woolen, woollen;0.0367;paper towel;0.0356;nail;0.0321;velvet;0.5170;shower curtain;0.1883;wool, woolen, woollen;0.0471;paper towel;0.0384;envelope;0.0202;envelope;0.1743;Band Aid;0.0354;wool, woolen, woollen;0.0352;paper towel;0.0340;nail;0.0322;envelope;0.1704;wool, woolen, woollen;0.0396;Band Aid;0.0392;paper towel;0.0375;nail;0.0307;4;3;220;2;4;4;57;93;4;4;132;105;60;96;1;1;4;3;220;2
1;0.9500;space heater;0.1914;dishwasher, dish washer, dishwashing machine;0.1300;spatula;0.0450;drumstick;0.0314;slide rule, slipstick;0.0276;spotlight, spot;0.3405;nematode, nematode worm, roundworm;0.0362;window screen;0.0333;matchstick;0.0274;digital clock;0.0256;envelope;0.1601;wool, woolen, woollen;0.0515;Band Aid;0.0475;paper towel;0.0449;nail;0.0259;wing;0.1779;warplane, military plane;0.1071;parachute, chute;0.0492;space shuttle;0.0249;envelope;0.0234;spotlight, spot;0.4718;nematode, nematode worm, roundworm;0.0434;digital clock;0.0289;window screen;0.0267;matchstick;0.0231;5;5;2;2;6;3;1;2;6;3;2;4;5;5;2;2;6;5;1;2
1;0.9500;envelope;0.1300;wing;0.0635;warplane, military plane;0.0456;screw;0.0353;nail;0.0347;wing;0.1174;warplane, military plane;0.0714;envelope;0.0452;space shuttle;0.0383;airliner;0.0340;envelope;0.1348;wing;0.0517;warplane, military plane;0.0394;nail;0.0296;screw;0.0288;spotlight, spot;0.2419;jellyfish;0.1348;matchstick;0.0246;nematode, nematode worm, roundworm;0.0230;window screen;0.0226;envelope;0.1836;nail;0.0345;paper towel;0.0299;Band Aid;0.0296;screw;0.0284;4;0;4;4;226;3;1;1;7;0;1;1;4;0;4;5;225;4;1;1
1;0.9500;ant, emmet, pismire;0.1291;envelope;0.0366;shower curtain;0.0362;velvet;0.0354;screw;0.0351;window screen;0.1002;shower curtain;0.0913;velvet;0.0906;ant, emmet, pismire;0.0433;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0369;ant, emmet, pismire;0.1037;shower curtain;0.0524;window screen;0.0399;paper towel;0.0299;velvet;0.0292;ant, emmet, pismire;0.0728;wing;0.0553;window screen;0.0426;shower curtain;0.0284;envelope;0.0219;wing;0.3118;warplane, military plane;0.0577;airliner;0.0374;envelope;0.0319;space shuttle;0.0268;83;122;2;1;8;66;146;24;137;85;6;2;142;86;1;1;141;85;2;2
1;0.9500;spotlight, spot;0.2310;envelope;0.0373;window screen;0.0305;ant, emmet, pismire;0.0289;nematode, nematode worm, roundworm;0.0277;sloth bear, Melursus ursinus, Ursus ursinus;0.1183;siamang, Hylobates syndactylus, Symphalangus syndactylus;0.0719;orangutan, orang, orangutang, Pongo pygmaeus;0.0677;chimpanzee, chimp, Pan troglodytes;0.0504;gorilla, Gorilla gorilla;0.0417;spotlight, spot;0.2055;wing;0.1109;window screen;0.0501;matchstick;0.0248;velvet;0.0223;ant, emmet, pismire;0.0499;shower curtain;0.0497;jellyfish;0.0377;spotlight, spot;0.0303;nematode, nematode worm, roundworm;0.0296;envelope;0.1672;Band Aid;0.0550;wool, woolen, woollen;0.0516;paper towel;0.0512;face powder;0.0204;5;2;1;1;222;3;2;1;5;2;1;1;2;2;225;4;5;2;218;2
1;0.9500;velvet;0.3920;shower curtain;0.2093;radiator;0.0698;picket fence, paling;0.0326;cucumber, cuke;0.0301;envelope;0.1743;Band Aid;0.0542;paper towel;0.0518;wool, woolen, woollen;0.0497;face powder;0.0194;Granny Smith;0.9995;bell pepper;0.0003;candle, taper, wax light;0.0001;fig;0.0000;tennis ball;0.0000;velvet;0.4202;Granny Smith;0.3252;tennis ball;0.0536;ant, emmet, pismire;0.0174;wool, woolen, woollen;0.0104;envelope;0.1786;Band Aid;0.0536;paper towel;0.0508;wool, woolen, woollen;0.0479;rule, ruler;0.0195;222;3;2;1;222;3;2;1;5;2;1;1;215;0;12;8;223;3;1;1
1;0.9500;envelope;0.0676;ant, emmet, pismire;0.0590;spotlight, spot;0.0514;shower curtain;0.0454;paper towel;0.0428;seashore, coast, seacoast, sea-coast;0.1440;notebook, notebook computer;0.0908;sandbar, sand bar;0.0739;wing;0.0714;bannister, banister, balustrade, balusters, handrail;0.0596;envelope;0.1075;wing;0.1007;warplane, military plane;0.0685;space shuttle;0.0329;screw;0.0308;wing;0.1517;warplane, military plane;0.1114;envelope;0.0371;parachute, chute;0.0325;ear, spike, capitulum;0.0295;wing;0.1111;envelope;0.0879;warplane, military plane;0.0738;screw;0.0315;space shuttle;0.0296;10;3;209;224;3;214;212;4;6;2;219;217;214;214;2;2;217;223;1;1
1;0.9500;shower curtain;0.6010;spotlight, spot;0.0965;velvet;0.0443;lampshade, lamp shade;0.0407;matchstick;0.0316;envelope;0.1772;paper towel;0.0376;nail;0.0324;rule, ruler;0.0305;screw;0.0299;envelope;0.1875;paper towel;0.0415;nail;0.0312;Band Aid;0.0311;rule, ruler;0.0302;window shade;0.9398;window screen;0.0298;shower curtain;0.0029;binder, ring-binder;0.0025;envelope;0.0015;velvet;0.1207;paper towel;0.0856;shower curtain;0.0655;radiator;0.0625;envelope;0.0522;64;100;1;1;119;100;1;1;112;100;1;1;113;101;1;1;64;100;56;1
1;0.9500;guillotine;0.1087;shoji;0.0809;sliding door;0.0758;window screen;0.0612;upright, upright piano;0.0480;spotlight, spot;0.1374;envelope;0.0581;wall clock;0.0460;matchstick;0.0393;ant, emmet, pismire;0.0358;spotlight, spot;0.1120;envelope;0.0584;wall clock;0.0479;matchstick;0.0405;ant, emmet, pismire;0.0375;spotlight, spot;0.1177;envelope;0.0550;wall clock;0.0489;matchstick;0.0388;ant, emmet, pismire;0.0362;matchstick;0.1039;spotlight, spot;0.0905;envelope;0.0683;ant, emmet, pismire;0.0489;shower curtain;0.0310;5;4;212;3;6;148;213;71;5;1;4;217;3;6;1;1;217;148;1;1
1;0.9500;envelope;0.2083;paper towel;0.0344;Band Aid;0.0339;nail;0.0297;wool, woolen, woollen;0.0265;spotlight, spot;0.4185;nematode, nematode worm, roundworm;0.0500;matchstick;0.0285;window screen;0.0284;digital clock;0.0281;white wolf, Arctic wolf, Canis lupus tundrarum;0.9824;timber wolf, grey wolf, gray wolf, Canis lupus;0.0088;Arctic fox, white fox, Alopex lagopus;0.0085;dingo, warrigal, warragal, Canis dingo;0.0001;coyote, prairie wolf, brush wolf, Canis latrans;0.0001;envelope;0.2191;paper towel;0.0493;Band Aid;0.0418;wool, woolen, woollen;0.0290;rule, ruler;0.0255;window screen;0.2307;window shade;0.1737;park bench;0.1327;velvet;0.0552;spider web, spider's web;0.0318;17;197;201;9;191;99;27;107;171;109;47;97;17;197;209;28;17;197;1;1
1;0.9500;drumstick;0.3305;matchstick;0.2710;window shade;0.0987;shoji;0.0937;slide rule, slipstick;0.0241;envelope;0.1593;ant, emmet, pismire;0.0404;screw;0.0353;nail;0.0304;wall clock;0.0292;spotlight, spot;0.2658;nematode, nematode worm, roundworm;0.0459;matchstick;0.0349;envelope;0.0331;velvet;0.0327;envelope;0.1851;Band Aid;0.0489;paper towel;0.0456;wool, woolen, woollen;0.0400;rule, ruler;0.0255;spotlight, spot;0.2995;nematode, nematode worm, roundworm;0.0679;velvet;0.0480;matchstick;0.0453;window screen;0.0298;5;219;2;5;5;222;2;2;6;222;1;1;6;6;209;212;6;219;1;1
1;0.9500;nematode, nematode worm, roundworm;0.5063;velvet;0.1240;spotlight, spot;0.0270;ant, emmet, pismire;0.0177;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0169;velvet;0.3173;nematode, nematode worm, roundworm;0.1988;shower curtain;0.0460;jellyfish;0.0387;digital clock;0.0244;spotlight, spot;0.3570;nematode, nematode worm, roundworm;0.0358;window screen;0.0328;matchstick;0.0268;digital clock;0.0258;theater curtain, theatre curtain;0.9073;shower curtain;0.0313;window shade;0.0150;radiator;0.0132;lampshade, lamp shade;0.0083;green mamba;0.6909;vine snake;0.1911;green snake, grass snake;0.0710;night snake, Hypsiglena torquata;0.0248;sidewinder, horned rattlesnake, Crotalus cerastes;0.0078;81;63;1;2;81;63;1;2;81;63;1;1;81;63;1;2;81;63;1;2
