sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
20;0.6000;bell pepper;0.3247;Granny Smith;0.1019;yellow lady's slipper, yellow lady-slipper, Cypripedium calceolus, Cypripedium parviflorum;0.0923;ear, spike, capitulum;0.0374;candle, taper, wax light;0.0248;Granny Smith;0.7261;bell pepper;0.0695;grocery store, grocery, food market, market;0.0112;hair slide;0.0096;rubber eraser, rubber, pencil eraser;0.0085;bell pepper;0.3330;Granny Smith;0.1972;banana;0.1316;vase;0.0659;saltshaker, salt shaker;0.0485;Granny Smith;0.7090;bell pepper;0.1208;banana;0.0185;cucumber, cuke;0.0181;grocery store, grocery, food market, market;0.0147;bell pepper;0.3520;Granny Smith;0.3251;banana;0.0804;vase;0.0419;saltshaker, salt shaker;0.0221;1;40;220;183;1;49;221;175;1;49;220;174;1;49;220;175;1;50;220;174
20;0.6000;planetarium;0.9980;dome;0.0013;mosque;0.0006;water tower;0.0000;stupa, tope;0.0000;planetarium;0.6453;water tower;0.2696;beacon, lighthouse, beacon light, pharos;0.0335;mosque;0.0149;dome;0.0122;planetarium;0.9976;dome;0.0015;mosque;0.0009;water tower;0.0000;stupa, tope;0.0000;planetarium;0.9977;dome;0.0016;mosque;0.0006;water tower;0.0000;stupa, tope;0.0000;planetarium;0.9984;dome;0.0011;mosque;0.0005;water tower;0.0000;stupa, tope;0.0000;13;6;210;216;0;0;224;224;2;2;221;220;2;6;221;216;2;31;221;191
20;0.6000;vulture;0.9707;black grouse;0.0169;kite;0.0063;hornbill;0.0017;ruffed grouse, partridge, Bonasa umbellus;0.0014;vulture;0.9955;kite;0.0020;black grouse;0.0017;hornbill;0.0003;ruffed grouse, partridge, Bonasa umbellus;0.0001;vulture;0.9948;kite;0.0030;black grouse;0.0015;bald eagle, American eagle, Haliaeetus leucocephalus;0.0002;hornbill;0.0001;vulture;0.9890;black grouse;0.0059;kite;0.0019;hornbill;0.0011;hen;0.0006;vulture;0.9746;black grouse;0.0123;kite;0.0073;hornbill;0.0014;bald eagle, American eagle, Haliaeetus leucocephalus;0.0011;56;49;110;88;66;53;85;96;66;53;85;96;66;53;93;88;66;53;91;84
20;0.6000;table lamp;0.2623;desk;0.2408;pool table, billiard table, snooker table;0.1607;dining table, board;0.0998;sewing machine;0.0195;table lamp;0.2806;pool table, billiard table, snooker table;0.2132;desk;0.1612;dining table, board;0.0698;stove;0.0244;table lamp;0.2924;pool table, billiard table, snooker table;0.2180;desk;0.1999;dining table, board;0.0433;yurt;0.0244;lampshade, lamp shade;0.0570;table lamp;0.0457;hourglass;0.0303;beer bottle;0.0265;wine bottle;0.0224;table lamp;0.2974;pool table, billiard table, snooker table;0.2363;desk;0.2029;dining table, board;0.0612;stove;0.0140;1;0;223;224;2;5;219;219;0;1;224;223;0;5;220;218;1;9;219;214
20;0.6000;white wolf, Arctic wolf, Canis lupus tundrarum;0.8318;timber wolf, grey wolf, gray wolf, Canis lupus;0.1565;coyote, prairie wolf, brush wolf, Canis latrans;0.0069;dingo, warrigal, warragal, Canis dingo;0.0015;Arctic fox, white fox, Alopex lagopus;0.0009;white wolf, Arctic wolf, Canis lupus tundrarum;0.8275;timber wolf, grey wolf, gray wolf, Canis lupus;0.1647;coyote, prairie wolf, brush wolf, Canis latrans;0.0030;dingo, warrigal, warragal, Canis dingo;0.0018;red wolf, maned wolf, Canis rufus, Canis niger;0.0006;white wolf, Arctic wolf, Canis lupus tundrarum;0.5360;timber wolf, grey wolf, gray wolf, Canis lupus;0.1767;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.1354;ram, tup;0.0587;coyote, prairie wolf, brush wolf, Canis latrans;0.0363;white wolf, Arctic wolf, Canis lupus tundrarum;0.8034;timber wolf, grey wolf, gray wolf, Canis lupus;0.1906;dingo, warrigal, warragal, Canis dingo;0.0020;coyote, prairie wolf, brush wolf, Canis latrans;0.0019;red wolf, maned wolf, Canis rufus, Canis niger;0.0005;white wolf, Arctic wolf, Canis lupus tundrarum;0.8175;timber wolf, grey wolf, gray wolf, Canis lupus;0.1745;dingo, warrigal, warragal, Canis dingo;0.0034;coyote, prairie wolf, brush wolf, Canis latrans;0.0013;bighorn, bighorn sheep, cimarron, Rocky Mountain bighorn, Rocky Mountain sheep, Ovis canadensis;0.0005;2;40;218;181;1;1;220;220;1;1;219;203;1;42;219;179;1;42;222;157
20;0.6000;Walker hound, Walker foxhound;0.4602;English foxhound;0.2973;beagle;0.1194;Greater Swiss Mountain dog;0.0383;Appenzeller;0.0344;Walker hound, Walker foxhound;0.3493;English foxhound;0.2785;beagle;0.0796;Greater Swiss Mountain dog;0.0781;Saint Bernard, St Bernard;0.0641;Walker hound, Walker foxhound;0.4820;English foxhound;0.3974;beagle;0.0542;Greater Swiss Mountain dog;0.0168;Saint Bernard, St Bernard;0.0134;Walker hound, Walker foxhound;0.5156;English foxhound;0.3204;beagle;0.0888;Greater Swiss Mountain dog;0.0280;Appenzeller;0.0116;Walker hound, Walker foxhound;0.4602;English foxhound;0.2973;beagle;0.1194;Greater Swiss Mountain dog;0.0383;Appenzeller;0.0344;0;8;224;216;0;1;224;223;0;1;224;223;1;23;223;200;0;2;224;222
20;0.6000;green snake, grass snake;0.4538;green mamba;0.3734;vine snake;0.0700;night snake, Hypsiglena torquata;0.0532;sidewinder, horned rattlesnake, Crotalus cerastes;0.0067;green mamba;0.4276;green snake, grass snake;0.3355;vine snake;0.1409;night snake, Hypsiglena torquata;0.0590;thunder snake, worm snake, Carphophis amoenus;0.0075;green mamba;0.3663;green snake, grass snake;0.3618;vine snake;0.1043;night snake, Hypsiglena torquata;0.0953;hognose snake, puff adder, sand viper;0.0113;green snake, grass snake;0.4555;green mamba;0.3516;vine snake;0.0795;night snake, Hypsiglena torquata;0.0567;hognose snake, puff adder, sand viper;0.0084;green snake, grass snake;0.4604;green mamba;0.3489;vine snake;0.0815;night snake, Hypsiglena torquata;0.0539;sidewinder, horned rattlesnake, Crotalus cerastes;0.0074;67;1;156;221;75;1;148;221;0;0;224;223;42;1;180;221;3;3;220;220
20;0.6000;birdhouse;0.2724;hamper;0.0748;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0629;dome;0.0413;pedestal, plinth, footstall;0.0409;birdhouse;0.2480;hamper;0.0836;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0664;dome;0.0472;crate;0.0404;birdhouse;0.3898;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0737;hamper;0.0718;dome;0.0378;pedestal, plinth, footstall;0.0317;birdhouse;0.1404;hamper;0.1325;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0963;scale, weighing machine;0.0427;cradle;0.0370;birdhouse;0.2227;hamper;0.0913;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0705;crate;0.0456;dome;0.0354;0;1;223;223;1;0;223;224;0;0;224;224;19;1;204;222;1;0;223;224
20;0.6000;cabbage butterfly;0.9822;sulphur butterfly, sulfur butterfly;0.0141;bee;0.0007;ringlet, ringlet butterfly;0.0005;lycaenid, lycaenid butterfly;0.0005;cabbage butterfly;0.9928;sulphur butterfly, sulfur butterfly;0.0063;lycaenid, lycaenid butterfly;0.0002;ringlet, ringlet butterfly;0.0002;lacewing, lacewing fly;0.0001;cabbage butterfly;0.9347;sulphur butterfly, sulfur butterfly;0.0627;ringlet, ringlet butterfly;0.0013;daisy;0.0003;lycaenid, lycaenid butterfly;0.0003;cabbage butterfly;0.9821;sulphur butterfly, sulfur butterfly;0.0166;lycaenid, lycaenid butterfly;0.0004;ringlet, ringlet butterfly;0.0004;lacewing, lacewing fly;0.0001;cabbage butterfly;0.8769;sulphur butterfly, sulfur butterfly;0.1058;ringlet, ringlet butterfly;0.0028;eggnog;0.0022;lycaenid, lycaenid butterfly;0.0018;1;2;221;222;2;2;220;222;0;1;223;223;0;1;224;223;0;1;223;223
20;0.6000;go-kart;0.9569;amphibian, amphibious vehicle;0.0103;racer, race car, racing car;0.0065;snowmobile;0.0062;golfcart, golf cart;0.0047;go-kart;0.9613;amphibian, amphibious vehicle;0.0091;racer, race car, racing car;0.0068;snowmobile;0.0055;forklift;0.0035;go-kart;0.9615;racer, race car, racing car;0.0081;amphibian, amphibious vehicle;0.0074;snowmobile;0.0056;forklift;0.0036;go-kart;0.9450;forklift;0.0200;racer, race car, racing car;0.0140;amphibian, amphibious vehicle;0.0068;sports car, sport car;0.0041;go-kart;0.9484;racer, race car, racing car;0.0114;amphibian, amphibious vehicle;0.0108;forklift;0.0071;golfcart, golf cart;0.0055;0;0;224;224;0;9;152;212;0;9;220;207;0;1;223;223;0;0;224;224
20;0.6000;otter;0.1661;terrapin;0.1092;meerkat, mierkat;0.0565;sea lion;0.0384;English setter;0.0301;otter;0.5917;sea lion;0.0680;terrapin;0.0629;weasel;0.0174;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0159;otter;0.4217;terrapin;0.1038;sea lion;0.0907;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0432;loggerhead, loggerhead turtle, Caretta caretta;0.0291;otter;0.4348;terrapin;0.0970;sea lion;0.0855;weasel;0.0234;loggerhead, loggerhead turtle, Caretta caretta;0.0228;otter;0.5917;sea lion;0.0680;terrapin;0.0629;weasel;0.0174;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0159;0;0;224;223;0;0;224;224;1;1;222;223;1;0;222;224;60;31;151;191
20;0.6000;parking meter;0.1846;prison, prison house;0.0601;pole;0.0594;umbrella;0.0341;traffic light, traffic signal, stoplight;0.0313;prison, prison house;0.1679;bannister, banister, balustrade, balusters, handrail;0.0729;sliding door;0.0690;window screen;0.0432;swing;0.0293;prison, prison house;0.1351;bannister, banister, balustrade, balusters, handrail;0.1029;sliding door;0.0535;window screen;0.0409;swing;0.0320;stretcher;0.0635;ballplayer, baseball player;0.0484;pole;0.0192;unicycle, monocycle;0.0182;bulletproof vest;0.0174;prison, prison house;0.1431;bannister, banister, balustrade, balusters, handrail;0.0850;sliding door;0.0533;window screen;0.0356;swing;0.0295;15;21;189;181;4;4;199;192;0;0;224;224;0;0;224;224;15;17;194;176
20;0.6000;half track;0.9892;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0075;tow truck, tow car, wrecker;0.0011;jeep, landrover;0.0005;cannon;0.0005;half track;0.9791;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0170;amphibian, amphibious vehicle;0.0018;cannon;0.0007;tow truck, tow car, wrecker;0.0005;half track;0.9894;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0078;tow truck, tow car, wrecker;0.0007;cannon;0.0005;jeep, landrover;0.0004;half track;0.9957;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0030;tow truck, tow car, wrecker;0.0004;jeep, landrover;0.0003;amphibian, amphibious vehicle;0.0001;half track;0.9815;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0134;tow truck, tow car, wrecker;0.0015;amphibian, amphibious vehicle;0.0009;cannon;0.0009;3;46;219;177;2;39;220;184;4;50;216;172;3;48;217;174;3;47;218;175
20;0.6000;vestment;0.9990;altar;0.0007;cloak;0.0001;overskirt;0.0001;hoopskirt, crinoline;0.0001;vestment;0.9994;altar;0.0004;cloak;0.0001;overskirt;0.0000;hoopskirt, crinoline;0.0000;vestment;0.9995;altar;0.0003;throne;0.0001;cloak;0.0000;overskirt;0.0000;vestment;0.9995;altar;0.0004;throne;0.0001;overskirt;0.0000;cloak;0.0000;vestment;0.9994;altar;0.0004;cloak;0.0001;overskirt;0.0000;hoopskirt, crinoline;0.0000;5;15;217;208;0;0;224;224;5;7;218;217;1;10;222;214;6;15;215;208
20;0.6000;common newt, Triturus vulgaris;0.4726;axolotl, mud puppy, Ambystoma mexicanum;0.1138;slug;0.0458;ground beetle, carabid beetle;0.0354;scorpion;0.0309;common newt, Triturus vulgaris;0.2884;axolotl, mud puppy, Ambystoma mexicanum;0.2785;slug;0.0947;cricket;0.0283;leaf beetle, chrysomelid;0.0213;axolotl, mud puppy, Ambystoma mexicanum;0.3140;common newt, Triturus vulgaris;0.2563;slug;0.0610;cricket;0.0296;weevil;0.0285;common newt, Triturus vulgaris;0.2881;axolotl, mud puppy, Ambystoma mexicanum;0.2163;slug;0.0585;cricket;0.0428;ground beetle, carabid beetle;0.0241;axolotl, mud puppy, Ambystoma mexicanum;0.3132;common newt, Triturus vulgaris;0.2726;slug;0.0595;cricket;0.0364;leaf beetle, chrysomelid;0.0196;0;6;222;209;1;12;223;205;22;72;200;107;4;17;218;200;22;17;200;162
20;0.6000;abacus;0.5785;accordion, piano accordion, squeeze box;0.1082;plastic bag;0.0205;turnstile;0.0102;marimba, xylophone;0.0087;abacus;0.1554;plastic bag;0.0785;accordion, piano accordion, squeeze box;0.0641;turnstile;0.0306;panpipe, pandean pipe, syrinx;0.0220;plastic bag;0.1155;abacus;0.0632;turnstile;0.0337;pay-phone, pay-station;0.0308;birdhouse;0.0251;abacus;0.2714;accordion, piano accordion, squeeze box;0.2022;plastic bag;0.0371;turnstile;0.0188;panpipe, pandean pipe, syrinx;0.0162;abacus;0.3013;accordion, piano accordion, squeeze box;0.1896;plastic bag;0.0353;turnstile;0.0178;panpipe, pandean pipe, syrinx;0.0118;1;4;221;218;2;76;218;146;2;91;215;130;1;91;217;130;0;33;222;190
20;0.6000;holster;0.4115;wool, woolen, woollen;0.0331;clog, geta, patten, sabot;0.0288;diaper, nappy, napkin;0.0278;wallet, billfold, notecase, pocketbook;0.0229;holster;0.3484;clog, geta, patten, sabot;0.0338;pencil sharpener;0.0287;mailbag, postbag;0.0272;wallet, billfold, notecase, pocketbook;0.0270;holster;0.2700;clog, geta, patten, sabot;0.0576;wool, woolen, woollen;0.0535;sandal;0.0399;brassiere, bra, bandeau;0.0355;holster;0.3449;wool, woolen, woollen;0.0385;wallet, billfold, notecase, pocketbook;0.0280;clog, geta, patten, sabot;0.0274;mailbag, postbag;0.0256;holster;0.2870;wool, woolen, woollen;0.0667;clog, geta, patten, sabot;0.0427;brassiere, bra, bandeau;0.0202;sandal;0.0187;1;3;222;218;0;0;224;224;8;36;203;184;1;2;221;218;1;0;222;223
20;0.6000;garden spider, Aranea diademata;0.6989;barn spider, Araneus cavaticus;0.0854;tick;0.0809;weevil;0.0404;bee;0.0345;garden spider, Aranea diademata;0.5719;tick;0.1562;barn spider, Araneus cavaticus;0.0748;bee;0.0730;weevil;0.0360;garden spider, Aranea diademata;0.8268;barn spider, Araneus cavaticus;0.0704;spider web, spider's web;0.0610;tick;0.0238;bee;0.0057;garden spider, Aranea diademata;0.3810;tick;0.2915;bee;0.1144;barn spider, Araneus cavaticus;0.0816;weevil;0.0342;garden spider, Aranea diademata;0.8153;barn spider, Araneus cavaticus;0.1075;spider web, spider's web;0.0510;tick;0.0073;black and gold garden spider, Argiope aurantia;0.0040;0;0;224;224;1;0;223;223;0;0;223;224;1;0;220;222;2;0;219;221
20;0.6000;bassinet;0.5110;diaper, nappy, napkin;0.3547;cradle;0.0433;bib;0.0124;nipple;0.0113;diaper, nappy, napkin;0.4274;bassinet;0.4141;cradle;0.0411;nipple;0.0174;bib;0.0100;bassinet;0.5510;diaper, nappy, napkin;0.2868;cradle;0.0495;bib;0.0145;nipple;0.0127;diaper, nappy, napkin;0.4894;bassinet;0.3150;cradle;0.0983;crib, cot;0.0161;nipple;0.0098;bassinet;0.5110;diaper, nappy, napkin;0.3547;cradle;0.0433;bib;0.0124;nipple;0.0113;1;1;220;215;4;1;211;202;1;1;222;221;1;1;220;206;3;1;219;218
20;0.6000;rain barrel;0.9532;barrel, cask;0.0191;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0053;bucket, pail;0.0030;water jug;0.0024;rain barrel;0.9503;barrel, cask;0.0185;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0059;bucket, pail;0.0025;water jug;0.0021;rain barrel;0.9895;barrel, cask;0.0066;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0007;photocopier;0.0006;milk can;0.0003;rain barrel;0.9607;barrel, cask;0.0177;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0035;bucket, pail;0.0020;water jug;0.0017;rain barrel;0.9616;barrel, cask;0.0175;ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin;0.0038;bucket, pail;0.0021;water jug;0.0017;1;1;220;223;1;2;220;222;1;2;220;222;1;1;223;223;1;3;220;220
20;0.6000;spoonbill;0.9656;crane;0.0244;flamingo;0.0069;American egret, great white heron, Egretta albus;0.0023;black stork, Ciconia nigra;0.0003;spoonbill;0.9268;crane;0.0407;flamingo;0.0262;American egret, great white heron, Egretta albus;0.0038;black stork, Ciconia nigra;0.0012;spoonbill;0.9299;crane;0.0284;flamingo;0.0160;black swan, Cygnus atratus;0.0066;goose;0.0024;spoonbill;0.9525;crane;0.0313;flamingo;0.0123;American egret, great white heron, Egretta albus;0.0029;black stork, Ciconia nigra;0.0004;spoonbill;0.9368;crane;0.0408;flamingo;0.0172;American egret, great white heron, Egretta albus;0.0031;little blue heron, Egretta caerulea;0.0008;1;0;222;223;0;0;224;224;0;0;224;224;1;0;222;223;0;0;224;224
20;0.6000;standard schnauzer;0.5202;miniature schnauzer;0.3815;Dandie Dinmont, Dandie Dinmont terrier;0.0242;cocker spaniel, English cocker spaniel, cocker;0.0129;West Highland white terrier;0.0125;standard schnauzer;0.3589;miniature schnauzer;0.2298;English setter;0.1515;soft-coated wheaten terrier;0.0513;cocker spaniel, English cocker spaniel, cocker;0.0303;standard schnauzer;0.4471;miniature schnauzer;0.2597;English setter;0.0740;soft-coated wheaten terrier;0.0357;West Highland white terrier;0.0266;standard schnauzer;0.4332;miniature schnauzer;0.2415;English setter;0.0921;soft-coated wheaten terrier;0.0407;cocker spaniel, English cocker spaniel, cocker;0.0304;standard schnauzer;0.4022;miniature schnauzer;0.2099;English setter;0.1703;soft-coated wheaten terrier;0.0341;cocker spaniel, English cocker spaniel, cocker;0.0308;1;0;223;223;4;0;220;222;36;36;187;173;2;0;222;222;2;3;222;219
20;0.6000;Bouvier des Flandres, Bouviers des Flandres;0.1573;Newfoundland, Newfoundland dog;0.1388;briard;0.1032;Scotch terrier, Scottish terrier, Scottie;0.1006;giant schnauzer;0.0755;Newfoundland, Newfoundland dog;0.7408;briard;0.1085;Bouvier des Flandres, Bouviers des Flandres;0.0271;flat-coated retriever;0.0210;Tibetan mastiff;0.0170;Newfoundland, Newfoundland dog;0.3289;Afghan hound, Afghan;0.1277;cocker spaniel, English cocker spaniel, cocker;0.0588;Scotch terrier, Scottish terrier, Scottie;0.0384;Bernese mountain dog;0.0348;Newfoundland, Newfoundland dog;0.5823;briard;0.2452;Bouvier des Flandres, Bouviers des Flandres;0.0497;giant schnauzer;0.0280;flat-coated retriever;0.0135;Newfoundland, Newfoundland dog;0.6917;flat-coated retriever;0.0403;cocker spaniel, English cocker spaniel, cocker;0.0280;Bouvier des Flandres, Bouviers des Flandres;0.0252;Bernese mountain dog;0.0220;0;0;224;224;0;1;222;223;0;3;219;220;0;1;222;222;0;2;222;221
20;0.6000;soap dispenser;0.0313;water jug;0.0287;lipstick, lip rouge;0.0270;cocktail shaker;0.0236;balance beam, beam;0.0231;barber chair;0.4499;table lamp;0.2591;joystick;0.0878;lampshade, lamp shade;0.0408;paper towel;0.0170;barber chair;0.4366;table lamp;0.2503;joystick;0.0997;lampshade, lamp shade;0.0450;paper towel;0.0207;vacuum, vacuum cleaner;0.4778;joystick;0.1334;table lamp;0.0569;coffeepot;0.0384;soap dispenser;0.0341;barber chair;0.5933;table lamp;0.1547;paper towel;0.0339;joystick;0.0331;coffeepot;0.0280;8;6;209;160;0;0;223;222;0;0;224;221;3;2;218;175;0;0;224;221
20;0.6000;freight car;1.0000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0000;moving van;0.0000;passenger car, coach, carriage;0.0000;recreational vehicle, RV, R.V.;0.0000;freight car;1.0000;moving van;0.0000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0000;recreational vehicle, RV, R.V.;0.0000;passenger car, coach, carriage;0.0000;freight car;1.0000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0000;moving van;0.0000;passenger car, coach, carriage;0.0000;recreational vehicle, RV, R.V.;0.0000;freight car;1.0000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0000;moving van;0.0000;passenger car, coach, carriage;0.0000;cinema, movie theater, movie theatre, movie house, picture palace;0.0000;freight car;1.0000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0000;moving van;0.0000;passenger car, coach, carriage;0.0000;recreational vehicle, RV, R.V.;0.0000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
20;0.6000;Walker hound, Walker foxhound;0.4769;English foxhound;0.2327;basset, basset hound;0.1073;beagle;0.0887;Saint Bernard, St Bernard;0.0690;basset, basset hound;0.5653;sorrel;0.1214;Walker hound, Walker foxhound;0.1033;bloodhound, sleuthhound;0.0657;English foxhound;0.0387;Walker hound, Walker foxhound;0.5058;English foxhound;0.2243;Saint Bernard, St Bernard;0.0927;basset, basset hound;0.0841;beagle;0.0684;Walker hound, Walker foxhound;0.4769;English foxhound;0.2327;basset, basset hound;0.1073;beagle;0.0887;Saint Bernard, St Bernard;0.0690;Walker hound, Walker foxhound;0.4769;English foxhound;0.2327;basset, basset hound;0.1073;beagle;0.0887;Saint Bernard, St Bernard;0.0690;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
20;0.6000;cab, hack, taxi, taxicab;0.5242;monitor;0.0559;sports car, sport car;0.0450;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0238;lighter, light, igniter, ignitor;0.0217;monitor;0.3470;television, television system;0.2598;screen, CRT screen;0.1227;web site, website, internet site, site;0.0546;hand-held computer, hand-held microcomputer;0.0375;cab, hack, taxi, taxicab;0.5688;sports car, sport car;0.1214;racer, race car, racing car;0.0453;pickup, pickup truck;0.0255;car wheel;0.0248;monitor;0.3134;television, television system;0.2003;screen, CRT screen;0.0855;web site, website, internet site, site;0.0719;cab, hack, taxi, taxicab;0.0349;cab, hack, taxi, taxicab;0.3737;pickup, pickup truck;0.3069;sports car, sport car;0.0930;racer, race car, racing car;0.0638;grille, radiator grille;0.0367;0;0;224;223;2;1;220;219;1;0;223;223;2;2;218;219;1;1;223;222
20;0.6000;barracouta, snoek;0.4103;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.1157;butcher shop, meat market;0.1002;fur coat;0.0876;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0702;barracouta, snoek;0.3303;butcher shop, meat market;0.1507;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.1283;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0985;sturgeon;0.0385;cloak;0.1176;fur coat;0.0511;bolo tie, bolo, bola tie, bola;0.0468;nail;0.0378;overskirt;0.0363;barracouta, snoek;0.5114;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.1479;butcher shop, meat market;0.0803;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0768;sturgeon;0.0598;barracouta, snoek;0.4269;butcher shop, meat market;0.1332;coho, cohoe, coho salmon, blue jack, silver salmon, Oncorhynchus kisutch;0.1161;gar, garfish, garpike, billfish, Lepisosteus osseus;0.0801;sturgeon;0.0779;0;1;224;223;13;3;210;219;0;0;223;224;1;2;221;221;1;2;222;221
20;0.6000;bee eater;0.7535;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0505;hummingbird;0.0358;jacamar;0.0283;robin, American robin, Turdus migratorius;0.0211;bee eater;0.5317;hummingbird;0.1346;jacamar;0.0431;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0425;bittern;0.0319;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.6288;bee eater;0.1277;damselfly;0.0528;indigo bunting, indigo finch, indigo bird, Passerina cyanea;0.0171;hummingbird;0.0156;bee eater;0.5637;hummingbird;0.0929;robin, American robin, Turdus migratorius;0.0379;bittern;0.0359;jacamar;0.0346;bee eater;0.8717;hummingbird;0.0266;jacamar;0.0214;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0188;robin, American robin, Turdus migratorius;0.0126;14;15;157;179;3;2;218;221;8;6;163;188;4;5;219;218;2;7;221;217
20;0.6000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;conch;0.0000;snail;0.0000;banded gecko;0.0000;axolotl, mud puppy, Ambystoma mexicanum;0.9881;goldfish, Carassius auratus;0.0040;flamingo;0.0036;spoonbill;0.0027;hog, pig, grunter, squealer, Sus scrofa;0.0002;axolotl, mud puppy, Ambystoma mexicanum;1.0000;goldfish, Carassius auratus;0.0000;banded gecko;0.0000;common newt, Triturus vulgaris;0.0000;starfish, sea star;0.0000;axolotl, mud puppy, Ambystoma mexicanum;0.9733;spoonbill;0.0054;goldfish, Carassius auratus;0.0049;snail;0.0023;conch;0.0018;axolotl, mud puppy, Ambystoma mexicanum;0.9976;goldfish, Carassius auratus;0.0012;conch;0.0006;sea slug, nudibranch;0.0002;snail;0.0002;2;2;218;167;1;1;222;222;16;4;172;136;16;50;184;119;18;33;170;100
20;0.6000;switch, electric switch, electrical switch;0.9994;dial telephone, dial phone;0.0002;remote control, remote;0.0001;combination lock;0.0000;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;0.0000;switch, electric switch, electrical switch;0.9995;dial telephone, dial phone;0.0001;remote control, remote;0.0001;combination lock;0.0000;soap dispenser;0.0000;switch, electric switch, electrical switch;0.9992;dial telephone, dial phone;0.0002;remote control, remote;0.0002;combination lock;0.0000;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;0.0000;switch, electric switch, electrical switch;0.9994;dial telephone, dial phone;0.0001;remote control, remote;0.0001;combination lock;0.0000;soap dispenser;0.0000;switch, electric switch, electrical switch;0.9993;dial telephone, dial phone;0.0002;remote control, remote;0.0002;combination lock;0.0000;soap dispenser;0.0000;0;1;224;223;0;0;224;224;0;0;224;224;0;0;224;224;0;0;224;224
