sigma;thres;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
30;0.5000;Arctic fox, white fox, Alopex lagopus;0.2893;0;3;227;224;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.2661;7;64;183;98;white wolf, Arctic wolf, Canis lupus tundrarum;0.1948;0;0;227;227;timber wolf, grey wolf, gray wolf, Canis lupus;0.1056;0;0;227;227;Great Pyrenees;0.0106;1;4;213;211
30;0.5000;English foxhound;0.4740;11;25;215;198;Walker hound, Walker foxhound;0.4452;8;0;219;227;beagle;0.0694;0;0;227;227;EntleBucher;0.0025;0;0;227;227;Cardigan, Cardigan Welsh corgi;0.0022;0;0;227;227
30;0.5000;pick, plectrum, plectron;0.2783;0;0;227;227;vine snake;0.1751;57;7;157;197;green mamba;0.1384;0;0;227;227;zucchini, courgette;0.0899;57;26;146;117;cucumber, cuke;0.0669;0;0;227;227
30;0.5000;pill bottle;0.2707;0;0;227;227;mailbox, letter box;0.0675;0;0;227;227;space heater;0.0380;0;0;227;227;birdhouse;0.0265;0;0;227;227;pedestal, plinth, footstall;0.0263;0;0;227;227
30;0.5000;cabbage butterfly;0.9287;0;0;227;227;daisy;0.0234;0;0;227;227;ant, emmet, pismire;0.0195;0;0;227;227;sulphur butterfly, sulfur butterfly;0.0059;0;0;227;227;bee;0.0045;0;0;227;227
30;0.5000;go-kart;0.3198;0;0;227;227;motor scooter, scooter;0.2025;8;119;50;45;snowmobile;0.1619;0;0;227;227;amphibian, amphibious vehicle;0.0641;0;0;227;227;speedboat;0.0512;0;0;227;227
30;0.5000;weasel;0.1939;0;0;227;227;otter;0.1895;2;2;225;225;mink;0.1625;1;0;226;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.1052;67;22;152;194;black-footed ferret, ferret, Mustela nigripes;0.0665;0;0;227;227
30;0.5000;screen, CRT screen;0.1597;0;0;227;227;loupe, jeweler's loupe;0.0999;0;0;227;227;fire screen, fireguard;0.0764;0;0;227;227;cleaver, meat cleaver, chopper;0.0566;0;0;227;227;chain saw, chainsaw;0.0430;0;0;227;227
30;0.5000;half track;0.9912;1;48;216;168;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0059;0;1;227;226;amphibian, amphibious vehicle;0.0022;0;0;227;227;thresher, thrasher, threshing machine;0.0001;22;53;195;153;steam locomotive;0.0001;4;2;218;225
30;0.5000;nipple;0.1506;22;2;196;224;patas, hussar monkey, Erythrocebus patas;0.0700;0;0;227;227;hair spray;0.0533;3;0;222;227;pickelhaube;0.0458;11;1;198;224;proboscis monkey, Nasalis larvatus;0.0402;0;0;227;227
30;0.5000;ant, emmet, pismire;0.2699;0;0;227;227;barn spider, Araneus cavaticus;0.1119;3;25;173;160;ground beetle, carabid beetle;0.0807;3;7;224;218;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0766;0;0;227;227;damselfly;0.0547;18;62;188;132
30;0.5000;abacus;0.9158;0;0;227;227;accordion, piano accordion, squeeze box;0.0209;6;27;221;189;panpipe, pandean pipe, syrinx;0.0057;12;11;214;212;plate rack;0.0052;1;0;226;227;ear, spike, capitulum;0.0042;0;0;227;227
30;0.5000;velvet;0.3288;0;0;227;227;mailbag, postbag;0.0614;0;5;225;206;studio couch, day bed;0.0279;0;0;227;227;wallet, billfold, notecase, pocketbook;0.0275;0;0;227;227;breastplate, aegis, egis;0.0191;0;0;227;227
30;0.5000;tick;0.6759;30;4;186;197;ant, emmet, pismire;0.1232;0;0;227;227;barn spider, Araneus cavaticus;0.0546;3;4;223;219;snail;0.0355;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0169;1;0;226;226
30;0.5000;neck brace;0.2545;63;68;132;36;toilet tissue, toilet paper, bathroom tissue;0.1269;0;0;227;227;nipple;0.1262;0;0;227;227;paper towel;0.0887;0;0;227;227;diaper, nappy, napkin;0.0273;1;0;226;227
30;0.5000;window shade;0.4658;0;0;227;227;radiator;0.2427;0;0;227;227;oil filter;0.1202;0;0;227;227;space heater;0.0539;0;0;227;227;modem;0.0110;0;0;227;227
30;0.5000;black stork, Ciconia nigra;0.4900;4;7;215;220;spoonbill;0.3129;16;1;184;205;crane;0.1434;0;0;227;227;limpkin, Aramus pictus;0.0205;8;0;219;227;hummingbird;0.0076;2;0;225;227
30;0.5000;miniature schnauzer;0.7243;0;0;227;227;standard schnauzer;0.0626;0;0;227;227;wire-haired fox terrier;0.0556;45;37;159;108;Norfolk terrier;0.0267;0;0;227;227;Norwich terrier;0.0192;30;9;184;203
30;0.5000;Leonberg;0.1713;62;63;125;138;bull mastiff;0.1649;0;0;227;227;Brabancon griffon;0.0733;0;0;227;227;bloodhound, sleuthhound;0.0632;1;0;226;227;flat-coated retriever;0.0433;0;0;227;227
30;0.5000;joystick;0.2677;0;0;227;227;iron, smoothing iron;0.2211;0;0;227;227;pencil sharpener;0.0518;0;0;227;205;switch, electric switch, electrical switch;0.0498;0;0;227;227;soap dispenser;0.0494;20;2;196;176
30;0.5000;freight car;0.3575;20;27;207;190;theater curtain, theatre curtain;0.3003;0;0;227;227;tobacco shop, tobacconist shop, tobacconist;0.1185;0;0;227;227;prayer rug, prayer mat;0.0618;0;0;227;227;cinema, movie theater, movie theatre, movie house, picture palace;0.0228;0;0;227;227
30;0.5000;English foxhound;0.3778;0;0;227;227;beagle;0.2009;0;0;227;227;Walker hound, Walker foxhound;0.1208;3;4;222;221;redbone;0.1113;0;0;227;227;Brittany spaniel;0.0260;0;0;227;227
30;0.5000;screen, CRT screen;0.4464;21;28;186;172;television, television system;0.2758;0;0;227;227;cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM;0.1511;0;0;227;227;monitor;0.0227;0;0;227;227;school bus;0.0217;0;0;227;227
30;0.5000;Windsor tie;0.7478;0;0;227;227;Loafer;0.0170;2;0;224;226;spatula;0.0118;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0115;8;3;204;211;radiator;0.0113;0;0;227;227
30;0.5000;jacamar;0.1349;24;18;202;203;common newt, Triturus vulgaris;0.0765;0;0;227;227;snail;0.0743;0;0;227;227;slug;0.0684;3;20;210;184;hummingbird;0.0575;24;8;196;151
30;0.5000;axolotl, mud puppy, Ambystoma mexicanum;1.0000;0;0;227;227;sea slug, nudibranch;0.0000;9;0;203;162;goldfish, Carassius auratus;0.0000;0;0;227;227;snail;0.0000;4;0;217;201;slug;0.0000;0;0;227;227
30;0.5000;switch, electric switch, electrical switch;0.9103;26;58;192;163;digital clock;0.0814;0;0;227;227;digital watch;0.0018;0;0;227;227;Band Aid;0.0013;0;2;226;225;combination lock;0.0011;3;0;224;226
30;0.5000;handkerchief, hankie, hanky, hankey;0.6860;0;0;227;227;plate;0.0263;0;0;227;227;strawberry;0.0211;0;0;227;227;envelope;0.0191;0;0;227;227;bib;0.0159;0;0;227;227
30;0.5000;nipple;0.4429;0;2;222;222;earthstar;0.0948;0;0;227;227;toy terrier;0.0464;0;0;227;227;oxygen mask;0.0302;0;0;227;227;polecat, fitch, foulmart, foumart, Mustela putorius;0.0272;0;0;226;226
30;0.5000;cab, hack, taxi, taxicab;0.7693;0;0;227;227;school bus;0.2058;2;4;219;221;moving van;0.0038;0;0;227;227;racer, race car, racing car;0.0037;0;0;227;227;sports car, sport car;0.0037;0;0;227;227
30;0.5000;Pomeranian;0.1900;0;0;227;227;Japanese spaniel;0.1336;0;0;227;227;Chihuahua;0.1141;0;0;227;227;Pekinese, Pekingese, Peke;0.0991;0;0;227;227;keeshond;0.0683;0;0;227;227
30;0.5000;stinkhorn, carrion fungus;0.5424;0;0;227;227;gyromitra;0.1024;0;0;227;227;weasel;0.0760;11;13;174;212;bolete;0.0483;0;0;227;227;earthstar;0.0361;0;0;227;227
30;0.5000;parallel bars, bars;0.1183;0;0;227;227;fire screen, fireguard;0.1122;0;0;227;227;tripod;0.0862;0;0;227;227;theater curtain, theatre curtain;0.0390;1;0;221;227;bannister, banister, balustrade, balusters, handrail;0.0263;0;0;227;227
30;0.5000;switch, electric switch, electrical switch;0.2049;44;18;115;190;lighter, light, igniter, ignitor;0.1400;0;0;227;227;knee pad;0.0805;0;0;227;227;whistle;0.0716;0;0;227;227;pencil sharpener;0.0610;16;19;174;199
30;0.5000;sweatshirt;0.4529;0;0;227;227;poncho;0.4199;3;11;224;216;bulletproof vest;0.0318;0;0;227;227;cloak;0.0207;0;4;227;223;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0134;39;42;135;184
30;0.5000;flat-coated retriever;0.3730;0;0;227;227;Gordon setter;0.1598;0;0;227;226;curly-coated retriever;0.1027;0;0;227;227;groenendael;0.0821;51;1;173;152;affenpinscher, monkey pinscher, monkey dog;0.0454;0;1;227;226
30;0.5000;jellyfish;0.9303;0;0;227;227;electric ray, crampfish, numbfish, torpedo;0.0222;0;0;227;227;nematode, nematode worm, roundworm;0.0150;0;0;227;227;volcano;0.0048;13;16;210;203;lampshade, lamp shade;0.0048;0;0;227;227
30;0.5000;green lizard, Lacerta viridis;0.2034;0;0;227;227;American chameleon, anole, Anolis carolinensis;0.1687;0;0;227;227;axolotl, mud puppy, Ambystoma mexicanum;0.1338;0;0;227;227;common newt, Triturus vulgaris;0.1316;0;0;227;227;banded gecko;0.0754;0;0;227;227
30;0.5000;redbone;0.1029;0;0;227;227;lakeside, lakeshore;0.0556;0;0;227;227;sea lion;0.0520;0;0;227;227;container ship, containership, container vessel;0.0373;15;61;198;155;Chesapeake Bay retriever;0.0281;24;18;200;176
30;0.5000;rock beauty, Holocanthus tricolor;0.9818;7;6;202;194;eel;0.0099;0;0;227;227;puffer, pufferfish, blowfish, globefish;0.0080;3;2;223;224;green mamba;0.0001;4;3;222;223;coral reef;0.0000;0;0;227;227
30;0.5000;tusker;0.7812;0;0;227;227;Indian elephant, Elephas maximus;0.1321;0;0;227;227;African elephant, Loxodonta africana;0.0747;20;38;174;174;dugong, Dugong dugon;0.0056;0;0;227;227;Weimaraner;0.0021;0;0;227;225
30;0.5000;spatula;0.0900;0;0;227;227;dough;0.0608;0;0;227;227;French loaf;0.0356;0;0;227;227;honeycomb;0.0327;0;0;227;227;Petri dish;0.0308;0;0;227;227
30;0.5000;pill bottle;0.6607;0;0;227;227;nipple;0.1055;46;10;180;215;safety pin;0.0475;0;0;227;227;maraca;0.0342;48;46;178;178;whistle;0.0252;0;0;227;227
30;0.5000;ice lolly, lolly, lollipop, popsicle;0.5885;9;2;218;225;whistle;0.1530;0;0;227;227;sunscreen, sunblock, sun blocker;0.0537;16;36;210;190;spatula;0.0230;0;0;227;227;nipple;0.0208;4;20;223;207
30;0.5000;school bus;0.1133;0;0;227;227;rock beauty, Holocanthus tricolor;0.0642;0;0;227;227;cab, hack, taxi, taxicab;0.0598;0;0;227;225;pick, plectrum, plectron;0.0527;0;0;227;227;sweatshirt;0.0486;20;68;168;146
30;0.5000;dugong, Dugong dugon;0.5302;6;53;177;102;tiger shark, Galeocerdo cuvieri;0.1758;40;16;93;88;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1263;0;0;227;227;killer whale, killer, orca, grampus, sea wolf, Orcinus orca;0.0555;0;2;222;205;electric ray, crampfish, numbfish, torpedo;0.0183;0;2;225;225
30;0.5000;space shuttle;0.2981;0;0;227;227;screw;0.2346;4;39;218;186;warplane, military plane;0.1535;0;0;227;227;airliner;0.1094;6;8;219;209;kite;0.0880;4;2;223;222
30;0.5000;toyshop;0.1013;7;4;217;221;comic book;0.0925;0;0;227;227;chain saw, chainsaw;0.0846;5;0;218;224;carousel, carrousel, merry-go-round, roundabout, whirligig;0.0784;0;0;227;227;power drill;0.0778;8;3;201;181
30;0.5000;black grouse;0.9975;0;0;227;227;prairie chicken, prairie grouse, prairie fowl;0.0009;9;2;205;215;partridge;0.0005;80;45;43;150;ruffed grouse, partridge, Bonasa umbellus;0.0004;0;0;227;227;ptarmigan;0.0002;0;0;227;227
30;0.5000;bannister, banister, balustrade, balusters, handrail;0.1041;0;0;227;218;chainlink fence;0.0386;4;2;223;225;parking meter;0.0378;0;0;227;227;car mirror;0.0288;0;0;227;227;mailbox, letter box;0.0273;0;0;227;227
30;0.5000;dhole, Cuon alpinus;0.4478;40;16;178;174;redbone;0.2449;1;13;225;214;Brabancon griffon;0.1043;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.0499;65;48;113;133;dingo, warrigal, warragal, Canis dingo;0.0269;0;0;227;227
30;0.5000;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.4161;1;0;226;227;titi, titi monkey;0.0624;18;22;157;193;sloth bear, Melursus ursinus, Ursus ursinus;0.0484;9;24;196;195;marmoset;0.0461;4;5;211;222;barn spider, Araneus cavaticus;0.0402;24;105;117;56
30;0.5000;Norfolk terrier;0.2705;0;0;227;227;otterhound, otter hound;0.2122;0;0;227;227;Norwich terrier;0.1265;0;0;227;227;Irish terrier;0.1081;0;0;227;227;briard;0.0498;0;0;227;227
30;0.5000;caldron, cauldron;0.3886;0;0;227;227;mortar;0.2250;4;16;218;209;wok;0.1320;0;0;227;227;frying pan, frypan, skillet;0.1093;0;2;227;223;soup bowl;0.0230;0;0;227;227
30;0.5000;valley, vale;0.2914;0;15;227;211;alp;0.1820;0;0;227;227;lakeside, lakeshore;0.1057;0;0;227;227;stone wall;0.0594;0;0;227;227;volcano;0.0536;0;0;227;227
30;0.5000;Afghan hound, Afghan;0.6567;0;0;227;227;briard;0.2335;3;3;224;224;Irish water spaniel;0.0246;0;0;227;227;Sussex spaniel;0.0142;41;41;157;176;Newfoundland, Newfoundland dog;0.0117;0;0;227;227
30;0.5000;chain saw, chainsaw;0.0398;2;58;202;159;toyshop;0.0397;0;0;227;227;dogsled, dog sled, dog sleigh;0.0248;0;0;227;227;drilling platform, offshore rig;0.0228;0;0;227;227;chain;0.0222;0;0;227;227
30;0.5000;ant, emmet, pismire;0.1127;7;5;217;222;common newt, Triturus vulgaris;0.1008;4;0;221;227;wolf spider, hunting spider;0.0801;0;0;227;227;spider web, spider's web;0.0663;0;0;227;227;barn spider, Araneus cavaticus;0.0544;0;0;227;227
30;0.5000;can opener, tin opener;0.2873;0;0;227;227;hair slide;0.1351;0;0;227;227;whistle;0.0782;0;95;227;131;cleaver, meat cleaver, chopper;0.0770;0;0;227;227;loupe, jeweler's loupe;0.0667;0;0;227;227
30;0.5000;cinema, movie theater, movie theatre, movie house, picture palace;0.1868;0;0;227;227;whistle;0.0698;0;0;227;227;restaurant, eating house, eating place, eatery;0.0500;1;1;223;224;slot, one-armed bandit;0.0480;0;0;227;227;pool table, billiard table, snooker table;0.0379;3;2;223;223
30;0.5000;spotlight, spot;0.2180;0;0;227;227;velvet;0.1336;0;0;227;227;nematode, nematode worm, roundworm;0.0855;7;0;219;225;digital clock;0.0380;0;0;224;227;Granny Smith;0.0369;0;0;227;227
30;0.5000;barn spider, Araneus cavaticus;0.2082;15;39;200;188;grey fox, gray fox, Urocyon cinereoargenteus;0.1187;3;0;224;226;isopod;0.1123;10;2;214;225;fox squirrel, eastern fox squirrel, Sciurus niger;0.0630;0;0;227;227;chiton, coat-of-mail shell, sea cradle, polyplacophore;0.0256;0;2;227;223
30;0.5000;knee pad;0.3538;8;7;219;210;mouse, computer mouse;0.0691;0;0;227;227;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0677;0;0;227;227;hand-held computer, hand-held microcomputer;0.0457;0;0;227;227;digital watch;0.0390;0;0;227;227
30;0.5000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1240;0;0;227;227;spider monkey, Ateles geoffroyi;0.0610;0;1;226;226;titi, titi monkey;0.0582;0;0;227;227;barn spider, Araneus cavaticus;0.0493;0;0;227;227;vine snake;0.0384;15;38;151;188
30;0.5000;black-footed ferret, ferret, Mustela nigripes;0.4246;0;0;227;227;weasel;0.1913;0;0;227;227;meerkat, mierkat;0.0727;12;27;207;199;polecat, fitch, foulmart, foumart, Mustela putorius;0.0453;5;7;222;220;squirrel monkey, Saimiri sciureus;0.0371;0;0;227;227
30;0.5000;indri, indris, Indri indri, Indri brevicaudatus;0.1852;0;0;227;227;Madagascar cat, ring-tailed lemur, Lemur catta;0.1463;0;0;227;227;spider monkey, Ateles geoffroyi;0.1153;0;0;227;227;guenon, guenon monkey;0.1071;0;0;227;227;titi, titi monkey;0.1001;1;0;226;227
30;0.5000;colobus, colobus monkey;0.1916;0;0;227;227;patas, hussar monkey, Erythrocebus patas;0.1046;1;0;226;227;spider monkey, Ateles geoffroyi;0.1026;4;21;219;201;guenon, guenon monkey;0.0822;5;6;222;221;orangutan, orang, orangutang, Pongo pygmaeus;0.0758;4;11;223;216
30;0.5000;yawl;0.9374;0;0;227;227;schooner;0.0409;0;0;227;227;trimaran;0.0150;0;0;227;227;catamaran;0.0040;0;0;227;227;pirate, pirate ship;0.0006;0;10;226;217
30;0.5000;patas, hussar monkey, Erythrocebus patas;0.2238;0;0;227;227;macaque;0.1615;0;0;227;227;Chihuahua;0.0902;0;0;227;227;langur;0.0709;17;18;204;209;proboscis monkey, Nasalis larvatus;0.0702;7;4;211;221
30;0.5000;passenger car, coach, carriage;0.1450;0;0;227;227;moving van;0.1365;0;0;227;227;digital clock;0.1174;0;0;227;227;minibus;0.1012;0;14;214;200;limousine, limo;0.0602;9;5;188;210
30;0.5000;wood rabbit, cottontail, cottontail rabbit;0.2502;44;76;127;89;dhole, Cuon alpinus;0.1621;0;0;227;227;orangutan, orang, orangutang, Pongo pygmaeus;0.1014;0;0;227;227;Sussex spaniel;0.0954;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0552;48;70;134;100
30;0.5000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.9192;0;0;227;227;isopod;0.0238;0;0;227;227;bittern;0.0101;0;0;227;227;limpkin, Aramus pictus;0.0053;0;0;227;227;dugong, Dugong dugon;0.0037;0;0;227;227
30;0.5000;strawberry;0.6574;0;0;227;227;bell pepper;0.1210;0;0;227;227;hip, rose hip, rosehip;0.0565;0;0;227;227;Granny Smith;0.0326;0;0;227;227;fig;0.0271;0;0;227;227
30;0.5000;wood rabbit, cottontail, cottontail rabbit;0.2028;0;0;227;227;fox squirrel, eastern fox squirrel, Sciurus niger;0.0360;9;21;210;182;cheetah, chetah, Acinonyx jubatus;0.0347;0;0;227;227;hare;0.0336;0;0;227;227;coyote, prairie wolf, brush wolf, Canis latrans;0.0327;36;111;158;90
30;0.6000;nematode, nematode worm, roundworm;0.2328;69;61;133;119;sidewinder, horned rattlesnake, Crotalus cerastes;0.1117;5;7;213;212;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1037;8;5;216;176;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0536;0;0;227;227;sea snake;0.0403;50;71;77;35
30;0.6000;assault rifle, assault gun;0.0960;8;37;217;140;alp;0.0883;6;3;214;221;tripod;0.0665;0;0;227;227;nail;0.0399;3;9;217;211;coyote, prairie wolf, brush wolf, Canis latrans;0.0339;11;74;125;90
30;0.6000;Shetland sheepdog, Shetland sheep dog, Shetland;0.8197;5;10;164;156;collie;0.1473;11;3;209;217;papillon;0.0101;0;0;227;227;Pembroke, Pembroke Welsh corgi;0.0036;30;9;152;217;Cardigan, Cardigan Welsh corgi;0.0033;1;3;223;224
30;0.6000;consomme;0.6035;11;3;210;182;eggnog;0.1453;0;0;227;227;cup;0.0908;98;12;76;61;soup bowl;0.0849;0;0;227;227;espresso;0.0212;50;2;155;165
30;0.6000;hourglass;0.2147;19;0;200;227;pick, plectrum, plectron;0.0429;7;2;212;217;cockroach, roach;0.0257;48;19;149;125;drumstick;0.0208;4;1;223;226;cellular telephone, cellular phone, cellphone, cell, mobile phone;0.0199;24;5;196;212
30;0.6000;sidewinder, horned rattlesnake, Crotalus cerastes;0.3761;16;59;200;162;water snake;0.1590;3;0;224;227;ringneck snake, ring-necked snake, ring snake;0.1340;24;63;180;161;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0991;25;73;170;98;thunder snake, worm snake, Carphophis amoenus;0.0605;8;9;218;218
30;0.6000;screw;0.1052;8;56;208;141;radiator;0.0460;36;8;186;163;milk can;0.0411;17;111;57;91;binoculars, field glasses, opera glasses;0.0347;3;0;224;223;assault rifle, assault gun;0.0268;1;2;226;223
30;0.6000;tennis ball;0.1926;0;0;227;227;pick, plectrum, plectron;0.1065;5;0;208;226;rubber eraser, rubber, pencil eraser;0.1028;4;11;195;210;lipstick, lip rouge;0.0589;21;11;168;204;face powder;0.0583;0;1;218;225
30;0.6000;birdhouse;0.3519;3;7;182;208;table lamp;0.1281;4;42;222;132;ocarina, sweet potato;0.1106;5;20;216;201;dining table, board;0.0192;12;5;214;217;worm fence, snake fence, snake-rail fence, Virginia fence;0.0184;0;0;227;227
30;0.6000;hamster;0.2269;29;5;160;179;Pomeranian;0.1759;0;2;227;223;Maltese dog, Maltese terrier, Maltese;0.1258;11;0;205;221;toy poodle;0.0987;9;4;217;198;weasel;0.0510;0;0;227;226
30;0.6000;rock beauty, Holocanthus tricolor;0.2849;71;37;146;173;lemon;0.1953;1;2;224;224;axolotl, mud puppy, Ambystoma mexicanum;0.1029;5;7;215;215;spaghetti squash;0.0860;1;0;226;227;fig;0.0619;0;0;227;227
30;0.6000;dingo, warrigal, warragal, Canis dingo;0.6677;21;4;151;205;red wolf, maned wolf, Canis rufus, Canis niger;0.0675;0;0;226;226;kit fox, Vulpes macrotis;0.0321;4;0;182;223;timber wolf, grey wolf, gray wolf, Canis lupus;0.0225;0;1;218;225;Eskimo dog, husky;0.0178;2;0;202;227
30;0.6000;patas, hussar monkey, Erythrocebus patas;0.8170;53;17;141;208;guenon, guenon monkey;0.1211;6;16;211;209;macaque;0.0181;10;11;206;216;colobus, colobus monkey;0.0153;36;19;185;201;proboscis monkey, Nasalis larvatus;0.0134;0;1;227;226
30;0.6000;recreational vehicle, RV, R.V.;0.5565;0;9;210;211;moving van;0.2750;9;27;195;194;mobile home, manufactured home;0.1106;10;3;216;219;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.0223;2;11;224;215;ambulance;0.0063;1;1;226;226
30;0.6000;trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi;0.3510;94;28;99;46;tractor;0.1461;69;19;148;207;harvester, reaper;0.1409;1;4;224;223;thresher, thrasher, threshing machine;0.1295;17;12;185;88;web site, website, internet site, site;0.0515;15;32;208;185
30;0.6000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.5754;0;0;227;224;sea lion;0.0536;4;7;223;215;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0447;19;11;183;214;nematode, nematode worm, roundworm;0.0277;18;14;206;212;hippopotamus, hippo, river horse, Hippopotamus amphibius;0.0237;12;18;205;197
30;0.6000;fire screen, fireguard;0.1145;0;0;227;227;digital clock;0.0652;5;50;149;171;guillotine;0.0411;8;14;187;194;prison, prison house;0.0247;96;155;51;50;lighter, light, igniter, ignitor;0.0242;1;0;222;225
30;0.6000;flatworm, platyhelminth;0.2495;59;67;106;67;nematode, nematode worm, roundworm;0.1541;21;22;178;180;hook, claw;0.1196;15;13;204;200;nail;0.0828;44;77;107;49;slug;0.0567;0;0;227;227
30;0.6000;pencil sharpener;0.5328;0;0;227;227;switch, electric switch, electrical switch;0.2482;16;37;208;186;cassette player;0.0255;0;0;227;227;digital clock;0.0171;20;43;196;181;remote control, remote;0.0134;0;0;227;227
30;0.6000;nematode, nematode worm, roundworm;0.2199;0;0;227;227;tick;0.2166;1;0;226;227;ant, emmet, pismire;0.0999;1;1;226;226;barn spider, Araneus cavaticus;0.0500;4;4;222;223;knot;0.0458;84;8;137;217
30;0.6000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2026;4;40;202;149;three-toed sloth, ai, Bradypus tridactylus;0.1820;24;9;179;181;marmoset;0.1360;0;0;227;227;junco, snowbird;0.0948;37;58;141;107;wood rabbit, cottontail, cottontail rabbit;0.0610;0;0;227;227
30;0.6000;assault rifle, assault gun;0.2051;20;62;167;118;chain saw, chainsaw;0.0733;64;100;133;123;bulletproof vest;0.0503;0;6;199;215;ballplayer, baseball player;0.0229;49;39;153;181;chain;0.0149;13;53;173;168
30;0.6000;Granny Smith;0.6003;32;61;156;126;bell pepper;0.3955;2;8;222;213;cucumber, cuke;0.0012;20;57;166;127;fig;0.0009;4;0;223;227;acorn;0.0003;27;55;167;128
30;0.6000;planetarium;0.9783;0;0;227;227;dome;0.0075;2;17;218;210;crash helmet;0.0061;98;28;57;37;mosque;0.0031;8;12;204;201;football helmet;0.0007;2;0;225;227
30;0.6000;black grouse;0.3678;46;40;136;102;prairie chicken, prairie grouse, prairie fowl;0.2205;42;43;148;90;cheetah, chetah, Acinonyx jubatus;0.0776;38;27;156;160;ruffed grouse, partridge, Bonasa umbellus;0.0591;138;84;5;16;hyena, hyaena;0.0382;0;0;227;227
30;0.6000;table lamp;0.8582;0;0;227;225;birdhouse;0.0195;0;0;227;227;lampshade, lamp shade;0.0179;21;17;200;203;stove;0.0178;33;40;129;63;joystick;0.0146;13;0;192;218
30;0.6000;Arctic fox, white fox, Alopex lagopus;0.2893;4;53;203;141;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.2661;0;0;227;227;white wolf, Arctic wolf, Canis lupus tundrarum;0.1948;24;77;156;49;timber wolf, grey wolf, gray wolf, Canis lupus;0.1056;9;11;212;193;Great Pyrenees;0.0106;3;63;184;92
30;0.6000;English foxhound;0.4740;51;44;165;174;Walker hound, Walker foxhound;0.4452;0;0;227;225;beagle;0.0694;49;13;172;209;EntleBucher;0.0025;3;7;224;214;Cardigan, Cardigan Welsh corgi;0.0022;19;8;207;211
30;0.6000;pick, plectrum, plectron;0.2783;4;0;223;226;vine snake;0.1751;64;35;140;87;green mamba;0.1384;6;20;211;197;zucchini, courgette;0.0899;48;16;174;197;cucumber, cuke;0.0669;7;12;206;193
30;0.6000;pill bottle;0.2707;4;4;214;219;mailbox, letter box;0.0675;5;0;215;227;space heater;0.0380;61;38;141;187;birdhouse;0.0265;0;0;227;227;pedestal, plinth, footstall;0.0263;33;18;181;207
30;0.6000;cabbage butterfly;0.9287;9;2;174;189;daisy;0.0234;65;101;59;84;ant, emmet, pismire;0.0195;4;0;221;223;sulphur butterfly, sulfur butterfly;0.0059;0;0;227;227;bee;0.0045;0;0;227;227
30;0.6000;go-kart;0.3198;4;5;209;188;motor scooter, scooter;0.2025;7;3;209;218;snowmobile;0.1619;2;3;224;222;amphibian, amphibious vehicle;0.0641;0;38;214;177;speedboat;0.0512;2;12;218;211
30;0.6000;weasel;0.1939;62;44;130;153;otter;0.1895;67;35;72;162;mink;0.1625;1;5;226;219;polecat, fitch, foulmart, foumart, Mustela putorius;0.1052;16;37;131;182;black-footed ferret, ferret, Mustela nigripes;0.0665;11;28;208;141
30;0.6000;screen, CRT screen;0.1597;0;1;227;226;loupe, jeweler's loupe;0.0999;12;4;200;196;fire screen, fireguard;0.0764;5;12;181;215;cleaver, meat cleaver, chopper;0.0566;37;84;153;109;chain saw, chainsaw;0.0430;0;0;227;227
30;0.6000;half track;0.9912;7;53;190;162;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0059;3;4;224;221;amphibian, amphibious vehicle;0.0022;0;15;227;212;thresher, thrasher, threshing machine;0.0001;30;52;171;156;steam locomotive;0.0001;2;3;224;222
