sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
3;0.7000;binder, ring-binder;0.1665;abacus;0.1494;safety pin;0.1077;rule, ruler;0.0661;book jacket, dust cover, dust jacket, dust wrapper;0.0551;hand-held computer, hand-held microcomputer;0.1902;binder, ring-binder;0.0630;modem;0.0577;abacus;0.0575;safety pin;0.0403;hand-held computer, hand-held microcomputer;0.1740;binder, ring-binder;0.0730;modem;0.0371;abacus;0.0361;container ship, containership, container vessel;0.0337;pinwheel;0.0510;safety pin;0.0446;Band Aid;0.0409;bathing cap, swimming cap;0.0370;worm fence, snake fence, snake-rail fence, Virginia fence;0.0276;vine snake;0.0437;ear, spike, capitulum;0.0375;daisy;0.0335;cleaver, meat cleaver, chopper;0.0310;rapeseed;0.0267;20;20;196;181;20;37;198;175;10;7;206;212;8;7;212;215;25;14;190;200
3;0.7000;studio couch, day bed;0.0370;car mirror;0.0353;spatula;0.0328;safety pin;0.0313;mousetrap;0.0305;safety pin;0.1120;car mirror;0.0719;loupe, jeweler's loupe;0.0460;sunglass;0.0359;buckle;0.0252;safety pin;0.0773;muzzle;0.0208;loupe, jeweler's loupe;0.0203;plate rack;0.0195;hair slide;0.0194;safety pin;0.0852;loupe, jeweler's loupe;0.0484;sunglass;0.0385;gong, tam-tam;0.0302;velvet;0.0253;safety pin;0.1249;toaster;0.0457;harmonica, mouth organ, harp, mouth harp;0.0435;wallet, billfold, notecase, pocketbook;0.0402;cassette;0.0398;14;12;207;207;77;12;141;124;6;4;219;221;19;17;200;200;14;22;202;191
3;0.7000;fox squirrel, eastern fox squirrel, Sciurus niger;0.1395;ping-pong ball;0.1310;Sussex spaniel;0.0598;marmoset;0.0414;ant, emmet, pismire;0.0359;sandbar, sand bar;0.0992;sunglass;0.0794;seashore, coast, seacoast, sea-coast;0.0735;Petri dish;0.0447;promontory, headland, head, foreland;0.0411;fox squirrel, eastern fox squirrel, Sciurus niger;0.2658;Sussex spaniel;0.0712;wall clock;0.0453;ping-pong ball;0.0423;croquet ball;0.0405;fox squirrel, eastern fox squirrel, Sciurus niger;0.2479;ping-pong ball;0.1303;Sussex spaniel;0.1059;Brabancon griffon;0.0261;red-breasted merganser, Mergus serrator;0.0241;red-breasted merganser, Mergus serrator;0.1822;ping-pong ball;0.0948;dugong, Dugong dugon;0.0441;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0418;beaver;0.0245;18;11;177;204;59;20;102;189;23;27;167;181;54;15;107;201;66;28;59;158
3;0.7000;sweatshirt;0.2255;cradle;0.2116;lab coat, laboratory coat;0.1056;nipple;0.0885;diaper, nappy, napkin;0.0804;paper towel;0.0843;pill bottle;0.0514;eggnog;0.0415;ant, emmet, pismire;0.0401;slide rule, slipstick;0.0284;plastic bag;0.1564;cradle;0.1316;nipple;0.1269;eggnog;0.1030;sweatshirt;0.0901;sweatshirt;0.4038;cradle;0.1082;nipple;0.0763;plastic bag;0.0709;lab coat, laboratory coat;0.0633;nipple;0.1568;sweatshirt;0.1433;eggnog;0.0676;cradle;0.0664;lab coat, laboratory coat;0.0647;10;11;205;209;3;7;213;217;29;13;170;192;14;11;202;210;6;11;206;199
3;0.7000;window shade;0.1367;modem;0.0855;sunscreen, sunblock, sun blocker;0.0477;knee pad;0.0438;space heater;0.0427;modem;0.1095;window shade;0.0733;sunscreen, sunblock, sun blocker;0.0678;space heater;0.0408;screen, CRT screen;0.0368;modem;0.1362;sunscreen, sunblock, sun blocker;0.0746;window shade;0.0617;space heater;0.0609;turnstile;0.0332;turnstile;0.0826;window shade;0.0820;modem;0.0593;sunscreen, sunblock, sun blocker;0.0464;knee pad;0.0457;modem;0.1036;window shade;0.0914;turnstile;0.0637;sunscreen, sunblock, sun blocker;0.0457;screen, CRT screen;0.0391;29;9;188;208;31;12;186;205;28;20;178;197;28;12;189;206;34;12;183;204
3;0.7000;spoonbill;0.3288;croquet ball;0.1066;pinwheel;0.0994;hip, rose hip, rosehip;0.0991;flamingo;0.0700;spoonbill;0.9984;flamingo;0.0006;crane;0.0004;gazelle;0.0001;hummingbird;0.0001;spoonbill;0.4295;pinwheel;0.1364;croquet ball;0.0885;hip, rose hip, rosehip;0.0812;ice lolly, lolly, lollipop, popsicle;0.0347;pinwheel;0.2014;croquet ball;0.1257;daisy;0.1161;spoonbill;0.1125;black stork, Ciconia nigra;0.0502;spoonbill;0.9958;flamingo;0.0020;pinwheel;0.0004;crane;0.0002;hummingbird;0.0002;39;27;169;189;58;97;117;80;66;39;122;162;39;23;135;182;66;39;126;162
3;0.7000;picket fence, paling;0.3352;shower curtain;0.1774;radiator;0.1043;worm fence, snake fence, snake-rail fence, Virginia fence;0.0602;chime, bell, gong;0.0559;Shih-Tzu;0.0457;seat belt, seatbelt;0.0325;Chihuahua;0.0308;Lhasa, Lhasa apso;0.0283;Windsor tie;0.0268;Dandie Dinmont, Dandie Dinmont terrier;0.3258;Lhasa, Lhasa apso;0.1396;West Highland white terrier;0.1013;Maltese dog, Maltese terrier, Maltese;0.0829;Shih-Tzu;0.0519;Yorkshire terrier;0.1533;Dandie Dinmont, Dandie Dinmont terrier;0.1487;West Highland white terrier;0.0933;Maltese dog, Maltese terrier, Maltese;0.0910;Lhasa, Lhasa apso;0.0851;Yorkshire terrier;0.1307;miniature schnauzer;0.1012;West Highland white terrier;0.0892;Dandie Dinmont, Dandie Dinmont terrier;0.0844;Lhasa, Lhasa apso;0.0622;45;46;160;143;36;24;174;178;39;46;170;147;22;26;188;183;42;27;167;175
3;0.7000;lens cap, lens cover;0.0980;milk can;0.0519;car mirror;0.0469;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.0429;velvet;0.0308;Newfoundland, Newfoundland dog;0.5078;curly-coated retriever;0.2604;Tibetan mastiff;0.0594;flat-coated retriever;0.0393;Leonberg;0.0334;velvet;0.0984;nail;0.0267;nematode, nematode worm, roundworm;0.0266;matchstick;0.0222;radiator;0.0212;affenpinscher, monkey pinscher, monkey dog;0.2068;Brabancon griffon;0.1107;Kerry blue terrier;0.0561;miniature schnauzer;0.0496;giant schnauzer;0.0495;Indian elephant, Elephas maximus;0.1005;groenendael;0.0849;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0701;curly-coated retriever;0.0512;sloth bear, Melursus ursinus, Ursus ursinus;0.0413;52;62;132;89;69;62;115;89;21;47;195;133;12;52;204;145;22;52;194;114
3;0.7000;coffeepot;0.2125;water jug;0.1219;espresso maker;0.0973;revolver, six-gun, six-shooter;0.0632;hook, claw;0.0621;whiskey jug;0.1957;coffeepot;0.0942;pitcher, ewer;0.0632;water jug;0.0537;loupe, jeweler's loupe;0.0331;coffeepot;0.0957;revolver, six-gun, six-shooter;0.0559;clog, geta, patten, sabot;0.0416;king penguin, Aptenodytes patagonica;0.0347;can opener, tin opener;0.0310;nematode, nematode worm, roundworm;0.0828;hammerhead, hammerhead shark;0.0751;wreck;0.0720;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0512;wing;0.0503;hook, claw;0.1683;coffeepot;0.0900;clog, geta, patten, sabot;0.0847;iron, smoothing iron;0.0610;joystick;0.0525;101;83;10;31;81;66;58;77;78;67;42;75;66;80;49;62;73;15;77;143
3;0.7000;freight car;0.8563;plate rack;0.0192;studio couch, day bed;0.0119;mosque;0.0108;prison, prison house;0.0053;freight car;0.7112;plate rack;0.0341;mosque;0.0192;tobacco shop, tobacconist shop, tobacconist;0.0142;prison, prison house;0.0122;plate rack;0.2158;mosque;0.0738;panpipe, pandean pipe, syrinx;0.0574;steel arch bridge;0.0457;freight car;0.0411;freight car;0.1639;prison, prison house;0.0771;tobacco shop, tobacconist shop, tobacconist;0.0612;plate rack;0.0353;paddlewheel, paddle wheel;0.0305;plate rack;0.2167;freight car;0.0626;tobacco shop, tobacconist shop, tobacconist;0.0523;prison, prison house;0.0506;studio couch, day bed;0.0292;13;3;208;211;8;11;209;198;10;2;207;208;8;3;209;213;23;3;192;190
3;0.7000;redbone;0.1190;golden retriever;0.0646;Labrador retriever;0.0365;beagle;0.0325;ballpoint, ballpoint pen, ballpen, Biro;0.0262;redbone;0.2274;lesser panda, red panda, panda, bear cat, cat bear, Ailurus fulgens;0.0519;orangutan, orang, orangutang, Pongo pygmaeus;0.0452;golden retriever;0.0346;sorrel;0.0328;Pomeranian;0.0522;loupe, jeweler's loupe;0.0511;redbone;0.0369;langur;0.0249;sunglass;0.0246;beagle;0.4020;Walker hound, Walker foxhound;0.2825;English foxhound;0.1801;redbone;0.0282;basset, basset hound;0.0115;beagle;0.2119;redbone;0.1939;English foxhound;0.1254;Walker hound, Walker foxhound;0.0842;basset, basset hound;0.0335;6;10;211;206;8;14;209;201;2;6;215;212;12;16;205;207;6;6;211;217
3;0.7000;digital clock;0.0799;rock beauty, Holocanthus tricolor;0.0620;school bus;0.0603;cab, hack, taxi, taxicab;0.0453;moving van;0.0361;cab, hack, taxi, taxicab;0.4178;sports car, sport car;0.2383;racer, race car, racing car;0.1264;pickup, pickup truck;0.0383;passenger car, coach, carriage;0.0260;cassette;0.1170;combination lock;0.0617;oil filter;0.0527;rock beauty, Holocanthus tricolor;0.0443;school bus;0.0429;sports car, sport car;0.2682;racer, race car, racing car;0.0814;passenger car, coach, carriage;0.0571;hand-held computer, hand-held microcomputer;0.0558;cab, hack, taxi, taxicab;0.0408;sports car, sport car;0.3862;cab, hack, taxi, taxicab;0.2331;racer, race car, racing car;0.2094;convertible;0.0396;pickup, pickup truck;0.0318;8;20;173;131;10;25;171;125;10;25;195;138;10;25;195;128;4;20;197;170
3;0.7000;Windsor tie;0.1720;ocarina, sweet potato;0.0465;Loafer;0.0369;hatchet;0.0229;pick, plectrum, plectron;0.0223;upright, upright piano;0.0738;Windsor tie;0.0439;isopod;0.0400;pick, plectrum, plectron;0.0391;safety pin;0.0322;milk can;0.0294;upright, upright piano;0.0257;pick, plectrum, plectron;0.0256;prison, prison house;0.0251;window shade;0.0205;Windsor tie;0.1910;barrel, cask;0.0784;Loafer;0.0370;nail;0.0340;prison, prison house;0.0324;Windsor tie;0.1021;nail;0.0628;barrel, cask;0.0258;screw;0.0229;cockroach, roach;0.0227;44;20;161;199;39;36;156;177;92;37;99;182;54;76;154;143;91;13;101;194
3;0.8000;paper towel;0.1326;slug;0.0826;nail;0.0730;screw;0.0386;milk can;0.0203;nematode, nematode worm, roundworm;0.0524;nail;0.0411;honeycomb;0.0299;screw;0.0249;velvet;0.0244;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3756;water snake;0.0734;eel;0.0594;sea snake;0.0547;sidewinder, horned rattlesnake, Crotalus cerastes;0.0361;slug;0.1065;paper towel;0.0793;nail;0.0519;cleaver, meat cleaver, chopper;0.0382;thunder snake, worm snake, Carphophis amoenus;0.0347;sidewinder, horned rattlesnake, Crotalus cerastes;0.0907;horned viper, cerastes, sand viper, horned asp, Cerastes cornutus;0.0842;eel;0.0834;nematode, nematode worm, roundworm;0.0683;sea snake;0.0662;29;80;129;32;75;75;85;37;47;85;111;27;78;74;89;45;52;71;151;46
3;0.8000;spotlight, spot;0.0775;velvet;0.0591;nematode, nematode worm, roundworm;0.0442;lampshade, lamp shade;0.0414;wall clock;0.0288;nail;0.0415;nematode, nematode worm, roundworm;0.0388;ant, emmet, pismire;0.0260;screw;0.0242;velvet;0.0236;red fox, Vulpes vulpes;0.2179;coyote, prairie wolf, brush wolf, Canis latrans;0.2101;grey fox, gray fox, Urocyon cinereoargenteus;0.1844;kit fox, Vulpes macrotis;0.1249;dogsled, dog sled, dog sleigh;0.0215;radiator;0.0901;spider web, spider's web;0.0399;ant, emmet, pismire;0.0338;spotlight, spot;0.0329;shower curtain;0.0323;nail;0.4257;screw;0.1030;cleaver, meat cleaver, chopper;0.0484;rule, ruler;0.0329;spatula;0.0238;24;82;143;66;21;93;146;55;123;99;45;23;24;82;143;66;10;10;157;138
3;0.8000;ballpoint, ballpoint pen, ballpen, Biro;0.1178;tick;0.0483;ant, emmet, pismire;0.0438;slug;0.0378;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0355;Shetland sheepdog, Shetland sheep dog, Shetland;0.5921;collie;0.2600;papillon;0.0876;Pembroke, Pembroke Welsh corgi;0.0163;wire-haired fox terrier;0.0152;rule, ruler;0.0554;rubber eraser, rubber, pencil eraser;0.0534;ballpoint, ballpoint pen, ballpen, Biro;0.0492;shower curtain;0.0439;matchstick;0.0340;spotlight, spot;0.0689;nematode, nematode worm, roundworm;0.0621;lampshade, lamp shade;0.0319;screw;0.0313;velvet;0.0291;Shetland sheepdog, Shetland sheep dog, Shetland;0.7827;collie;0.1409;papillon;0.0457;Pembroke, Pembroke Welsh corgi;0.0056;wire-haired fox terrier;0.0039;123;74;40;16;46;21;118;161;46;21;121;161;103;46;61;82;46;21;118;138
3;0.8000;milk can;0.0537;nail;0.0433;screw;0.0363;geyser;0.0340;coyote, prairie wolf, brush wolf, Canis latrans;0.0277;espresso;0.3701;eggnog;0.2907;consomme;0.1268;beer glass;0.0535;cup;0.0479;slug;0.0745;spider web, spider's web;0.0563;screw;0.0438;ballpoint, ballpoint pen, ballpen, Biro;0.0368;nail;0.0355;eggnog;0.3796;espresso;0.2960;consomme;0.1132;cup;0.0465;trifle;0.0330;nail;0.1113;ballpoint, ballpoint pen, ballpen, Biro;0.0633;slug;0.0630;screw;0.0520;screwdriver;0.0411;14;50;185;163;24;89;191;123;14;51;200;162;24;89;70;120;30;162;169;51
3;0.8000;fox squirrel, eastern fox squirrel, Sciurus niger;0.2599;kit fox, Vulpes macrotis;0.1741;red wolf, maned wolf, Canis rufus, Canis niger;0.0611;red fox, Vulpes vulpes;0.0546;grey fox, gray fox, Urocyon cinereoargenteus;0.0314;drumstick;0.4639;paintbrush;0.1508;matchstick;0.1084;panpipe, pandean pipe, syrinx;0.0462;chime, bell, gong;0.0422;drumstick;0.0712;matchstick;0.0567;hair spray;0.0428;radiator;0.0326;picket fence, paling;0.0271;fox squirrel, eastern fox squirrel, Sciurus niger;0.3564;otterhound, otter hound;0.0549;lion, king of beasts, Panthera leo;0.0386;Shetland sheepdog, Shetland sheep dog, Shetland;0.0337;kit fox, Vulpes macrotis;0.0304;radiator;0.4792;picket fence, paling;0.0810;velvet;0.0507;theater curtain, theatre curtain;0.0399;nail;0.0228;51;80;67;138;84;151;52;68;51;80;116;137;91;82;45;137;32;80;139;137
3;0.8000;screw;0.0532;milk can;0.0473;nail;0.0463;paper towel;0.0422;slug;0.0386;ringneck snake, ring-necked snake, ring snake;0.2151;thunder snake, worm snake, Carphophis amoenus;0.2093;nail;0.1804;slug;0.1286;screw;0.0370;ant, emmet, pismire;0.1209;lacewing, lacewing fly;0.1101;spider web, spider's web;0.0923;slug;0.0479;nail;0.0328;ant, emmet, pismire;0.0575;picket fence, paling;0.0568;spider web, spider's web;0.0421;rapeseed;0.0294;lakeside, lakeshore;0.0267;warplane, military plane;0.0283;sandbar, sand bar;0.0267;airship, dirigible;0.0255;promontory, headland, head, foreland;0.0247;kite;0.0221;144;156;14;20;68;27;83;144;69;53;104;119;69;55;77;117;69;27;41;90
3;0.8000;nematode, nematode worm, roundworm;0.2149;ant, emmet, pismire;0.0478;lakeside, lakeshore;0.0230;velvet;0.0210;spotlight, spot;0.0157;velvet;0.1181;screw;0.0345;ballpoint, ballpoint pen, ballpen, Biro;0.0331;rule, ruler;0.0327;nematode, nematode worm, roundworm;0.0309;rock python, rock snake, Python sebae;0.0974;trilobite;0.0953;Gila monster, Heloderma suspectum;0.0750;Indian elephant, Elephas maximus;0.0674;radiator;0.0488;nematode, nematode worm, roundworm;0.2957;spotlight, spot;0.1349;velvet;0.0402;lampshade, lamp shade;0.0384;ant, emmet, pismire;0.0368;tiger, Panthera tigris;0.1457;tabby, tabby cat;0.0839;tiger cat;0.0577;Tibetan terrier, chrysanthemum dog;0.0577;briard;0.0419;29;20;158;144;67;77;132;64;50;74;133;63;21;23;166;143;27;66;172;140
3;0.8000;face powder;0.2036;pick, plectrum, plectron;0.1392;sunscreen, sunblock, sun blocker;0.1211;spatula;0.1132;maraca;0.0465;velvet;0.6616;Windsor tie;0.0414;wool, woolen, woollen;0.0321;hourglass;0.0183;vine snake;0.0126;face powder;0.2225;spatula;0.1971;pick, plectrum, plectron;0.1881;maraca;0.0430;sunscreen, sunblock, sun blocker;0.0387;spatula;0.1835;pick, plectrum, plectron;0.1309;face powder;0.1206;maraca;0.0688;sunscreen, sunblock, sun blocker;0.0519;velvet;0.4425;ant, emmet, pismire;0.1081;nematode, nematode worm, roundworm;0.0439;rule, ruler;0.0374;radiator;0.0253;46;11;167;205;53;68;115;102;35;27;4;6;54;19;82;7;36;28;132;133
3;0.8000;chime, bell, gong;0.0778;bannister, banister, balustrade, balusters, handrail;0.0645;vine snake;0.0446;potter's wheel;0.0418;nail;0.0403;drumstick;0.3153;matchstick;0.0918;computer keyboard, keypad;0.0690;paintbrush;0.0687;marimba, xylophone;0.0557;chime, bell, gong;0.0978;frilled lizard, Chlamydosaurus kingi;0.0897;marmoset;0.0819;titi, titi monkey;0.0627;worm fence, snake fence, snake-rail fence, Virginia fence;0.0623;chime, bell, gong;0.0687;Band Aid;0.0441;chainlink fence;0.0233;bannister, banister, balustrade, balusters, handrail;0.0214;window screen;0.0209;ant, emmet, pismire;0.0604;matchstick;0.0534;rapeseed;0.0417;lampshade, lamp shade;0.0374;spotlight, spot;0.0345;13;24;184;182;17;38;202;168;10;26;209;171;11;131;196;76;5;8;214;198
3;0.8000;Pomeranian;0.1224;Maltese dog, Maltese terrier, Maltese;0.0389;nipple;0.0351;toy poodle;0.0325;tick;0.0321;nematode, nematode worm, roundworm;0.1386;velvet;0.0980;ant, emmet, pismire;0.0780;spotlight, spot;0.0357;lampshade, lamp shade;0.0290;nipple;0.0733;Pomeranian;0.0593;tick;0.0558;Maltese dog, Maltese terrier, Maltese;0.0318;toy poodle;0.0238;matchstick;0.0811;pill bottle;0.0414;radiator;0.0398;screw;0.0227;ping-pong ball;0.0207;ballpoint, ballpoint pen, ballpen, Biro;0.1045;banana;0.0856;tick;0.0734;ant, emmet, pismire;0.0356;pick, plectrum, plectron;0.0278;75;59;131;146;57;48;112;141;30;44;186;162;55;48;114;139;30;44;185;171
3;0.8000;Granny Smith;0.1400;broccoli;0.0991;ant, emmet, pismire;0.0895;fig;0.0460;leafhopper;0.0349;spaghetti squash;0.5828;cauliflower;0.1368;lemon;0.1239;head cabbage;0.0277;jackfruit, jak, jack;0.0265;fig;0.2906;lemon;0.2605;Granny Smith;0.2523;acorn;0.0428;spaghetti squash;0.0327;spaghetti squash;0.3705;lemon;0.2301;cauliflower;0.1505;fig;0.0500;tennis ball;0.0406;broccoli;0.1560;ant, emmet, pismire;0.1126;Granny Smith;0.1064;fig;0.0386;cucumber, cuke;0.0331;101;68;109;140;20;17;198;197;35;21;174;187;93;150;12;22;35;67;146;126
3;0.8000;chainlink fence;0.0821;spider web, spider's web;0.0711;nail;0.0422;window screen;0.0367;slug;0.0168;radiator;0.1936;velvet;0.1235;shower curtain;0.0595;picket fence, paling;0.0340;window shade;0.0221;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.0770;beagle;0.0574;Cardigan, Cardigan Welsh corgi;0.0572;Walker hound, Walker foxhound;0.0501;gazelle;0.0440;milk can;0.0366;nail;0.0238;spider web, spider's web;0.0215;rule, ruler;0.0212;ant, emmet, pismire;0.0196;ant, emmet, pismire;0.0997;nematode, nematode worm, roundworm;0.0938;vine snake;0.0382;velvet;0.0331;tree frog, tree-frog;0.0245;59;7;148;198;43;7;173;205;11;7;187;210;54;7;96;210;80;40;110;169
3;0.8000;ant, emmet, pismire;0.1042;leafhopper;0.0530;lacewing, lacewing fly;0.0336;lakeside, lakeshore;0.0251;vine snake;0.0220;spider web, spider's web;0.3438;ant, emmet, pismire;0.1326;lacewing, lacewing fly;0.0620;barn spider, Araneus cavaticus;0.0306;milk can;0.0184;frying pan, frypan, skillet;0.0513;ballpoint, ballpoint pen, ballpen, Biro;0.0499;cleaver, meat cleaver, chopper;0.0491;milk can;0.0491;letter opener, paper knife, paperknife;0.0388;milk can;0.2574;shower curtain;0.0866;radiator;0.0531;spider web, spider's web;0.0452;velvet;0.0328;guenon, guenon monkey;0.4441;patas, hussar monkey, Erythrocebus patas;0.2308;langur;0.2242;macaque;0.0572;colobus, colobus monkey;0.0185;84;90;53;38;84;31;61;97;84;86;53;72;84;85;48;103;84;86;48;72
3;0.8000;cassette player;0.1166;cassette;0.0821;loudspeaker, speaker, speaker unit, loudspeaker system, speaker system;0.0797;switch, electric switch, electrical switch;0.0564;iPod;0.0505;safety pin;0.1311;cassette;0.1120;car mirror;0.0771;cleaver, meat cleaver, chopper;0.0573;switch, electric switch, electrical switch;0.0392;radiator;0.1095;screw;0.0615;computer keyboard, keypad;0.0529;hatchet;0.0523;nail;0.0447;recreational vehicle, RV, R.V.;0.8864;moving van;0.0578;mobile home, manufactured home;0.0403;passenger car, coach, carriage;0.0039;espresso maker;0.0016;cassette;0.1915;laptop, laptop computer;0.0335;cleaver, meat cleaver, chopper;0.0272;odometer, hodometer, mileometer, milometer;0.0260;frying pan, frypan, skillet;0.0250;30;70;156;138;37;84;147;114;25;59;189;144;104;71;7;6;30;59;81;101
3;0.8000;slide rule, slipstick;0.1883;sunscreen, sunblock, sun blocker;0.0291;milk can;0.0290;worm fence, snake fence, snake-rail fence, Virginia fence;0.0259;corn;0.0214;thresher, thrasher, threshing machine;0.2142;harvester, reaper;0.1025;corn;0.0816;ear, spike, capitulum;0.0475;hay;0.0324;ant, emmet, pismire;0.1341;geyser;0.0508;spider web, spider's web;0.0469;lakeside, lakeshore;0.0440;velvet;0.0438;corn;0.3069;ear, spike, capitulum;0.1567;honeycomb;0.0795;golf ball;0.0567;tennis ball;0.0450;warplane, military plane;0.0616;kite;0.0547;wing;0.0522;airship, dirigible;0.0483;nematode, nematode worm, roundworm;0.0310;3;20;213;189;120;24;89;192;12;67;203;149;2;26;213;191;3;70;212;145
3;0.8000;geyser;0.0890;spider web, spider's web;0.0717;picket fence, paling;0.0334;chainlink fence;0.0303;milk can;0.0200;velvet;0.5028;shower curtain;0.1123;window shade;0.0754;radiator;0.0600;bannister, banister, balustrade, balusters, handrail;0.0211;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.7297;black-and-tan coonhound;0.0643;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0605;bluetick;0.0497;sea lion;0.0202;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.3052;black-and-tan coonhound;0.0753;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0691;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0645;sea lion;0.0540;wing;0.1015;ant, emmet, pismire;0.0568;nematode, nematode worm, roundworm;0.0336;spotlight, spot;0.0312;nail;0.0267;24;12;185;209;10;16;186;204;15;12;194;210;10;14;198;198;5;7;194;214
3;0.8000;jack-o'-lantern;0.0832;corn;0.0679;butternut squash;0.0606;candle, taper, wax light;0.0552;pill bottle;0.0439;nematode, nematode worm, roundworm;0.3742;velvet;0.0598;ant, emmet, pismire;0.0473;spotlight, spot;0.0426;wall clock;0.0402;jack-o'-lantern;0.1188;fire screen, fireguard;0.1047;candle, taper, wax light;0.0570;pill bottle;0.0561;butternut squash;0.0481;matchstick;0.2057;wing;0.1831;paintbrush;0.0407;drumstick;0.0276;goldfish, Carassius auratus;0.0268;spaghetti squash;0.0760;corn;0.0490;axolotl, mud puppy, Ambystoma mexicanum;0.0454;rotisserie;0.0423;butternut squash;0.0372;109;66;36;137;30;34;144;163;20;15;163;190;30;42;136;161;75;44;107;159
3;0.8000;nematode, nematode worm, roundworm;0.1629;ballpoint, ballpoint pen, ballpen, Biro;0.1183;thunder snake, worm snake, Carphophis amoenus;0.0861;ringneck snake, ring-necked snake, ring snake;0.0851;letter opener, paper knife, paperknife;0.0811;kite;0.1980;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.1225;slug;0.0924;black stork, Ciconia nigra;0.0551;albatross, mollymawk;0.0525;ballpoint, ballpoint pen, ballpen, Biro;0.0873;rubber eraser, rubber, pencil eraser;0.0832;screw;0.0559;nematode, nematode worm, roundworm;0.0505;rule, ruler;0.0488;nematode, nematode worm, roundworm;0.0711;kite;0.0600;nail;0.0340;airship, dirigible;0.0273;warplane, military plane;0.0268;kite;0.2794;black stork, Ciconia nigra;0.1487;albatross, mollymawk;0.1366;slug;0.0447;vulture;0.0428;93;102;18;20;84;99;85;28;84;103;116;36;88;108;126;17;101;97;79;27
3;0.8000;computer keyboard, keypad;0.1048;notebook, notebook computer;0.0686;laptop, laptop computer;0.0607;file, file cabinet, filing cabinet;0.0318;switch, electric switch, electrical switch;0.0302;binder, ring-binder;0.0777;crate;0.0735;studio couch, day bed;0.0716;switch, electric switch, electrical switch;0.0637;file, file cabinet, filing cabinet;0.0538;computer keyboard, keypad;0.0845;cleaver, meat cleaver, chopper;0.0838;laptop, laptop computer;0.0820;space bar;0.0581;dishwasher, dish washer, dishwashing machine;0.0367;eggnog;0.1656;washbasin, handbasin, washbowl, lavabo, wash-hand basin;0.0370;spatula;0.0331;pool table, billiard table, snooker table;0.0286;upright, upright piano;0.0260;crate;0.0947;binder, ring-binder;0.0854;switch, electric switch, electrical switch;0.0684;studio couch, day bed;0.0668;cradle;0.0447;17;53;187;153;14;89;194;135;17;51;174;150;14;69;133;137;17;50;151;174
3;0.8000;chain;0.3394;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.1057;oboe, hautboy, hautbois;0.0522;space bar;0.0513;screw;0.0338;screw;0.1265;chain;0.1046;nail;0.0809;plate rack;0.0781;safety pin;0.0507;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.2298;brambling, Fringilla montifringilla;0.0838;revolver, six-gun, six-shooter;0.0386;ballpoint, ballpoint pen, ballpen, Biro;0.0355;slug;0.0313;chain;0.3457;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.0524;chain mail, ring mail, mail, chain armor, chain armour, ring armor, ring armour;0.0509;screw;0.0305;chainlink fence;0.0231;velvet;0.0983;radiator;0.0501;geyser;0.0500;window screen;0.0460;wing;0.0429;10;65;207;152;70;212;1;3;14;80;179;137;70;88;51;127;70;213;1;2
