sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
20;0.7000;jellyfish;0.1367;nematode, nematode worm, roundworm;0.1198;lacewing, lacewing fly;0.0993;vine snake;0.0739;leafhopper;0.0443;lacewing, lacewing fly;0.2741;leafhopper;0.2165;vine snake;0.1039;nematode, nematode worm, roundworm;0.0364;barracouta, snoek;0.0357;jellyfish;0.1697;nematode, nematode worm, roundworm;0.1229;lacewing, lacewing fly;0.1042;vine snake;0.0640;Granny Smith;0.0492;lacewing, lacewing fly;0.1868;vine snake;0.1279;leafhopper;0.0980;jellyfish;0.0912;nematode, nematode worm, roundworm;0.0853;lacewing, lacewing fly;0.1443;jellyfish;0.1302;nematode, nematode worm, roundworm;0.1056;vine snake;0.0841;leafhopper;0.0539;81;81;94;71;81;87;92;61;88;76;68;79;88;95;68;57;84;87;85;71
20;0.7000;African grey, African gray, Psittacus erithacus;0.0650;vulture;0.0586;weevil;0.0471;tick;0.0371;great grey owl, great gray owl, Strix nebulosa;0.0352;water snake;0.0373;vulture;0.0321;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0316;jellyfish;0.0287;great grey owl, great gray owl, Strix nebulosa;0.0280;water snake;0.1066;lacewing, lacewing fly;0.0427;ant, emmet, pismire;0.0258;tiger shark, Galeocerdo cuvieri;0.0197;isopod;0.0184;water snake;0.1205;lacewing, lacewing fly;0.0635;ant, emmet, pismire;0.0259;tiger shark, Galeocerdo cuvieri;0.0193;lycaenid, lycaenid butterfly;0.0175;water snake;0.1169;lacewing, lacewing fly;0.0638;ant, emmet, pismire;0.0265;tiger shark, Galeocerdo cuvieri;0.0196;lycaenid, lycaenid butterfly;0.0170;77;55;74;85;53;49;121;118;54;50;120;108;56;51;87;91;47;55;127;106
20;0.7000;American alligator, Alligator mississipiensis;0.2151;aircraft carrier, carrier, flattop, attack aircraft carrier;0.0823;drilling platform, offshore rig;0.0344;radio telescope, radio reflector;0.0314;spider web, spider's web;0.0304;spider web, spider's web;0.0993;garden spider, Aranea diademata;0.0852;American alligator, Alligator mississipiensis;0.0807;barn spider, Araneus cavaticus;0.0696;radio telescope, radio reflector;0.0656;spider web, spider's web;0.1243;American alligator, Alligator mississipiensis;0.0728;garden spider, Aranea diademata;0.0473;barn spider, Araneus cavaticus;0.0453;shopping cart;0.0443;garden spider, Aranea diademata;0.1807;barn spider, Araneus cavaticus;0.1206;spider web, spider's web;0.1008;wolf spider, hunting spider;0.0679;weevil;0.0423;spider web, spider's web;0.1484;American alligator, Alligator mississipiensis;0.0967;garden spider, Aranea diademata;0.0563;barn spider, Araneus cavaticus;0.0533;shopping cart;0.0354;75;76;71;98;68;72;98;111;60;72;138;121;93;76;64;69;89;73;77;108
20;0.7000;parachute, chute;0.3978;lacewing, lacewing fly;0.0601;bubble;0.0515;airship, dirigible;0.0482;leafhopper;0.0283;parachute, chute;0.3171;bee eater;0.1000;drilling platform, offshore rig;0.0328;pinwheel;0.0263;airship, dirigible;0.0184;parachute, chute;0.2207;balloon;0.0550;lacewing, lacewing fly;0.0540;umbrella;0.0417;bubble;0.0365;parachute, chute;0.6504;warplane, military plane;0.0553;balloon;0.0203;pinwheel;0.0173;airship, dirigible;0.0173;parachute, chute;0.6960;paddle, boat paddle;0.0390;balloon;0.0187;warplane, military plane;0.0170;lorikeet;0.0145;24;39;170;153;90;94;80;90;84;94;84;98;85;94;89;98;90;94;80;97
20;0.7000;airship, dirigible;0.1987;parachute, chute;0.0485;goldfish, Carassius auratus;0.0409;wing;0.0389;pill bottle;0.0360;lipstick, lip rouge;0.0926;candle, taper, wax light;0.0797;nipple;0.0719;sunscreen, sunblock, sun blocker;0.0457;ice lolly, lolly, lollipop, popsicle;0.0443;airship, dirigible;0.2411;parachute, chute;0.1928;balloon;0.1272;goldfish, Carassius auratus;0.0470;pill bottle;0.0238;balloon;0.1306;pill bottle;0.1179;airship, dirigible;0.0744;goldfish, Carassius auratus;0.0666;parachute, chute;0.0482;goldfish, Carassius auratus;0.1680;parachute, chute;0.1235;airship, dirigible;0.0749;balloon;0.0630;pill bottle;0.0552;36;24;88;102;40;49;88;79;39;41;89;84;37;52;90;59;67;56;52;56
20;0.7000;puffer, pufferfish, blowfish, globefish;0.0918;lacewing, lacewing fly;0.0848;parachute, chute;0.0542;airship, dirigible;0.0539;kite;0.0484;lacewing, lacewing fly;0.1374;tiger shark, Galeocerdo cuvieri;0.1126;ballpoint, ballpoint pen, ballpen, Biro;0.0823;spotlight, spot;0.0635;screwdriver;0.0518;puffer, pufferfish, blowfish, globefish;0.2461;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.1085;lacewing, lacewing fly;0.0934;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0341;parachute, chute;0.0328;tiger shark, Galeocerdo cuvieri;0.1325;lacewing, lacewing fly;0.1173;ballpoint, ballpoint pen, ballpen, Biro;0.0975;syringe;0.0932;spotlight, spot;0.0553;lacewing, lacewing fly;0.1651;ant, emmet, pismire;0.0813;cabbage butterfly;0.0491;puffer, pufferfish, blowfish, globefish;0.0399;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.0326;67;51;76;101;74;62;68;80;76;50;65;66;62;51;83;100;85;55;55;81
20;0.7000;wing;0.3269;airship, dirigible;0.1595;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1462;tiger shark, Galeocerdo cuvieri;0.1103;jellyfish;0.0263;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.2905;wing;0.2566;airship, dirigible;0.1249;tiger shark, Galeocerdo cuvieri;0.0848;volcano;0.0194;wing;0.3066;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1933;tiger shark, Galeocerdo cuvieri;0.1390;airship, dirigible;0.0612;jellyfish;0.0389;wing;0.3524;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.2081;airship, dirigible;0.1073;tiger shark, Galeocerdo cuvieri;0.0759;parachute, chute;0.0211;wing;0.2919;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.1762;tiger shark, Galeocerdo cuvieri;0.1422;airship, dirigible;0.1234;jellyfish;0.0283;22;64;152;91;77;69;88;67;79;67;88;68;76;69;91;84;85;76;86;60
20;0.7000;airship, dirigible;0.2297;warplane, military plane;0.2150;space shuttle;0.1597;wing;0.1072;airliner;0.0460;airship, dirigible;0.2218;warplane, military plane;0.2196;space shuttle;0.1583;wing;0.1120;parachute, chute;0.0482;airship, dirigible;0.4278;space shuttle;0.1105;warplane, military plane;0.0920;parachute, chute;0.0793;wing;0.0656;sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita;0.1805;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1710;airship, dirigible;0.0784;kite;0.0638;bald eagle, American eagle, Haliaeetus leucocephalus;0.0340;airship, dirigible;0.4062;warplane, military plane;0.1031;space shuttle;0.0900;parachute, chute;0.0699;wing;0.0689;36;91;107;78;52;104;47;43;43;100;98;47;52;106;52;42;65;100;40;52
20;0.7000;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.4165;parachute, chute;0.1069;balloon;0.0508;house finch, linnet, Carpodacus mexicanus;0.0334;volcano;0.0286;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.4983;parachute, chute;0.1102;balloon;0.0432;tick;0.0246;torch;0.0188;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.4830;parachute, chute;0.0658;torch;0.0334;balloon;0.0280;tick;0.0232;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.5200;parachute, chute;0.0734;balloon;0.0382;torch;0.0297;tick;0.0203;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.5178;parachute, chute;0.0911;balloon;0.0416;tick;0.0233;torch;0.0207;57;82;76;59;63;75;69;58;74;68;59;61;57;66;76;78;74;68;59;61
20;0.7000;black grouse;0.6381;partridge;0.1384;ruffed grouse, partridge, Bonasa umbellus;0.0678;house finch, linnet, Carpodacus mexicanus;0.0491;European gallinule, Porphyrio porphyrio;0.0297;kite;0.1492;leafhopper;0.0594;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0453;water snake;0.0380;vulture;0.0331;black grouse;0.9021;European gallinule, Porphyrio porphyrio;0.0172;cock;0.0172;ptarmigan;0.0165;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0128;kite;0.0653;nail;0.0583;leafhopper;0.0572;slug;0.0545;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0496;black grouse;0.9158;European gallinule, Porphyrio porphyrio;0.0180;ptarmigan;0.0167;cock;0.0114;partridge;0.0090;73;44;62;66;78;42;57;84;72;42;68;84;66;31;68;95;72;41;62;85
20;0.7000;switch, electric switch, electrical switch;0.1185;syringe;0.0998;rule, ruler;0.0683;picket fence, paling;0.0465;lampshade, lamp shade;0.0302;picket fence, paling;0.1872;window shade;0.0990;spotlight, spot;0.0740;sliding door;0.0542;lampshade, lamp shade;0.0474;picket fence, paling;0.1186;boathouse;0.0836;water tower;0.0473;lakeside, lakeshore;0.0343;medicine chest, medicine cabinet;0.0330;picket fence, paling;0.0902;sliding door;0.0816;lampshade, lamp shade;0.0680;window shade;0.0543;switch, electric switch, electrical switch;0.0409;picket fence, paling;0.2121;spotlight, spot;0.0499;boathouse;0.0380;water tower;0.0371;window shade;0.0331;104;70;88;125;116;72;67;121;104;70;107;134;131;78;49;115;133;78;81;139
20;0.7000;dingo, warrigal, warragal, Canis dingo;0.0902;vizsla, Hungarian pointer;0.0847;dhole, Cuon alpinus;0.0791;barn spider, Araneus cavaticus;0.0587;weevil;0.0466;vizsla, Hungarian pointer;0.1713;dingo, warrigal, warragal, Canis dingo;0.1580;Rhodesian ridgeback;0.1455;dhole, Cuon alpinus;0.1054;sorrel;0.0425;vizsla, Hungarian pointer;0.1660;dingo, warrigal, warragal, Canis dingo;0.1576;Rhodesian ridgeback;0.1452;dhole, Cuon alpinus;0.1116;sorrel;0.0410;dingo, warrigal, warragal, Canis dingo;0.1856;vizsla, Hungarian pointer;0.1753;Rhodesian ridgeback;0.1284;dhole, Cuon alpinus;0.0834;sorrel;0.0504;vizsla, Hungarian pointer;0.1725;Rhodesian ridgeback;0.1135;dingo, warrigal, warragal, Canis dingo;0.0702;redbone;0.0526;Irish terrier;0.0507;86;91;38;60;86;88;70;89;73;88;83;73;81;98;75;60;86;87;38;64
20;0.7000;ballpoint, ballpoint pen, ballpen, Biro;0.3252;water snake;0.0572;bee;0.0362;bubble;0.0266;barn spider, Araneus cavaticus;0.0204;ballpoint, ballpoint pen, ballpen, Biro;0.1832;bubble;0.0441;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0391;barn spider, Araneus cavaticus;0.0345;bee;0.0321;ballpoint, ballpoint pen, ballpen, Biro;0.1388;bubble;0.0427;bee;0.0378;barn spider, Araneus cavaticus;0.0315;hermit crab;0.0296;ballpoint, ballpoint pen, ballpen, Biro;0.1716;bubble;0.0390;barn spider, Araneus cavaticus;0.0362;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0338;tick;0.0306;ballpoint, ballpoint pen, ballpen, Biro;0.1237;bee;0.0377;bubble;0.0363;barn spider, Araneus cavaticus;0.0328;hermit crab;0.0322;92;94;56;43;78;71;73;94;85;68;70;99;89;74;77;95;88;72;66;95
20;0.7000;matchstick;0.0362;spotlight, spot;0.0309;paintbrush;0.0287;hay;0.0238;ant, emmet, pismire;0.0232;matchstick;0.0464;spotlight, spot;0.0394;paintbrush;0.0363;hay;0.0198;nail;0.0190;tick;0.0559;screw;0.0500;ant, emmet, pismire;0.0429;lacewing, lacewing fly;0.0377;conch;0.0333;screw;0.0450;matchstick;0.0398;nail;0.0394;conch;0.0358;paintbrush;0.0275;ant, emmet, pismire;0.0398;matchstick;0.0269;lacewing, lacewing fly;0.0253;seashore, coast, seacoast, sea-coast;0.0227;conch;0.0227;83;105;71;61;82;109;75;65;67;100;98;75;82;105;74;71;83;104;69;62
20;0.7000;spider web, spider's web;0.1249;barn spider, Araneus cavaticus;0.0376;drilling platform, offshore rig;0.0315;ant, emmet, pismire;0.0313;crane;0.0307;spider web, spider's web;0.1048;drilling platform, offshore rig;0.0493;barn spider, Araneus cavaticus;0.0401;crane;0.0399;ant, emmet, pismire;0.0338;drilling platform, offshore rig;0.1171;spider web, spider's web;0.1002;crane;0.0642;barn spider, Araneus cavaticus;0.0537;garden spider, Aranea diademata;0.0362;spider web, spider's web;0.1067;spotlight, spot;0.0469;lampshade, lamp shade;0.0331;crane;0.0284;ant, emmet, pismire;0.0241;spider web, spider's web;0.1060;drilling platform, offshore rig;0.0967;crane;0.0609;barn spider, Araneus cavaticus;0.0481;pirate, pirate ship;0.0362;74;76;66;84;76;76;67;78;86;75;64;64;80;74;69;80;76;72;80;88
20;0.7000;lacewing, lacewing fly;0.3357;lakeside, lakeshore;0.1617;promontory, headland, head, foreland;0.0867;leafhopper;0.0402;barracouta, snoek;0.0392;leafhopper;0.3322;lacewing, lacewing fly;0.0986;water snake;0.0956;fly;0.0467;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0352;parachute, chute;0.2435;leafhopper;0.1319;fly;0.0904;weevil;0.0600;water snake;0.0513;parachute, chute;0.2913;leafhopper;0.1424;fly;0.0895;weevil;0.0448;water snake;0.0438;water snake;0.1250;lacewing, lacewing fly;0.1176;weevil;0.1111;leafhopper;0.0533;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0492;82;107;118;93;11;85;182;112;97;122;87;47;89;114;115;58;87;112;101;81
20;0.7000;lacewing, lacewing fly;0.0625;tick;0.0570;mink;0.0523;beaver;0.0439;nematode, nematode worm, roundworm;0.0343;tick;0.2001;mink;0.0887;Persian cat;0.0611;barn spider, Araneus cavaticus;0.0577;wolf spider, hunting spider;0.0386;toy poodle;0.0830;mink;0.0829;affenpinscher, monkey pinscher, monkey dog;0.0806;fly;0.0558;tick;0.0482;mink;0.2185;toy poodle;0.0955;marmoset;0.0649;affenpinscher, monkey pinscher, monkey dog;0.0633;Irish water spaniel;0.0405;toy poodle;0.1432;affenpinscher, monkey pinscher, monkey dog;0.0987;fly;0.0804;Scottish deerhound, deerhound;0.0404;Irish water spaniel;0.0333;45;54;76;97;49;51;74;77;50;54;73;76;37;48;89;85;60;41;61;102
20;0.7000;drilling platform, offshore rig;0.1658;snowplow, snowplough;0.0524;submarine, pigboat, sub, U-boat;0.0476;boathouse;0.0270;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0248;snowplow, snowplough;0.2210;lifeboat;0.0874;drilling platform, offshore rig;0.0513;water tower;0.0508;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0396;snowplow, snowplough;0.1766;lifeboat;0.1021;drilling platform, offshore rig;0.1010;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0654;water tower;0.0340;snowplow, snowplough;0.2595;lifeboat;0.1205;drilling platform, offshore rig;0.0763;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0741;water tower;0.0470;drilling platform, offshore rig;0.1676;snowplow, snowplough;0.1301;lifeboat;0.1290;breakwater, groin, groyne, mole, bulwark, seawall, jetty;0.0533;submarine, pigboat, sub, U-boat;0.0338;123;108;36;60;109;81;57;88;117;116;42;37;101;96;69;75;112;79;71;87
20;0.7000;water snake;0.1230;fly;0.1220;bee;0.1023;garden spider, Aranea diademata;0.1003;barn spider, Araneus cavaticus;0.0926;fly;0.2362;garden spider, Aranea diademata;0.1727;bee;0.1538;barn spider, Araneus cavaticus;0.1451;wolf spider, hunting spider;0.0571;barn spider, Araneus cavaticus;0.1803;garden spider, Aranea diademata;0.1708;wolf spider, hunting spider;0.1020;fly;0.0803;leafhopper;0.0691;bee;0.2447;garden spider, Aranea diademata;0.1820;fly;0.1513;barn spider, Araneus cavaticus;0.1455;wolf spider, hunting spider;0.0493;garden spider, Aranea diademata;0.2079;fly;0.1695;barn spider, Araneus cavaticus;0.1650;bee;0.1311;wolf spider, hunting spider;0.0799;41;52;132;115;42;53;112;112;42;60;108;100;42;52;108;92;42;52;97;104
20;0.7000;wing;0.1843;syringe;0.1199;ballpoint, ballpoint pen, ballpen, Biro;0.0704;airship, dirigible;0.0376;albatross, mollymawk;0.0269;speedboat;0.3663;ballpoint, ballpoint pen, ballpen, Biro;0.0659;syringe;0.0332;warplane, military plane;0.0317;lighter, light, igniter, ignitor;0.0232;speedboat;0.2435;ballpoint, ballpoint pen, ballpen, Biro;0.0799;syringe;0.0460;can opener, tin opener;0.0243;warplane, military plane;0.0234;speedboat;0.3317;ballpoint, ballpoint pen, ballpen, Biro;0.0768;syringe;0.0305;warplane, military plane;0.0268;lighter, light, igniter, ignitor;0.0267;speedboat;0.3818;ballpoint, ballpoint pen, ballpen, Biro;0.0578;syringe;0.0285;warplane, military plane;0.0231;remote control, remote;0.0209;87;121;98;44;87;121;100;42;97;121;87;44;85;120;102;47;90;122;95;43
20;0.7000;spider web, spider's web;0.0901;lampshade, lamp shade;0.0725;orange;0.0721;spotlight, spot;0.0617;seashore, coast, seacoast, sea-coast;0.0512;pill bottle;0.0789;orange;0.0763;seashore, coast, seacoast, sea-coast;0.0751;lampshade, lamp shade;0.0632;spotlight, spot;0.0555;lampshade, lamp shade;0.0934;spider web, spider's web;0.0733;spotlight, spot;0.0530;lakeside, lakeshore;0.0524;seashore, coast, seacoast, sea-coast;0.0481;seashore, coast, seacoast, sea-coast;0.0800;orange;0.0683;pill bottle;0.0562;spotlight, spot;0.0452;lampshade, lamp shade;0.0431;lampshade, lamp shade;0.0990;boathouse;0.0589;water tower;0.0499;spotlight, spot;0.0450;shopping cart;0.0435;89;112;46;48;89;115;36;45;75;86;66;91;75;96;66;65;46;85;106;84
20;0.7000;nematode, nematode worm, roundworm;0.2677;ant, emmet, pismire;0.1380;vine snake;0.0648;spotlight, spot;0.0422;matchstick;0.0311;nematode, nematode worm, roundworm;0.5060;vine snake;0.0661;ant, emmet, pismire;0.0660;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0265;lacewing, lacewing fly;0.0220;nematode, nematode worm, roundworm;0.1452;ant, emmet, pismire;0.1335;vine snake;0.0814;spotlight, spot;0.0438;slug;0.0406;nematode, nematode worm, roundworm;0.4232;vine snake;0.1049;ant, emmet, pismire;0.0762;lacewing, lacewing fly;0.0422;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0280;nematode, nematode worm, roundworm;0.3895;ant, emmet, pismire;0.0960;vine snake;0.0635;slug;0.0345;nail;0.0270;96;87;65;74;106;140;1;3;99;93;34;51;92;68;67;76;101;103;56;54
20;0.7000;barn spider, Araneus cavaticus;0.2051;garden spider, Aranea diademata;0.1882;ant, emmet, pismire;0.1627;wolf spider, hunting spider;0.0823;weevil;0.0794;barn spider, Araneus cavaticus;0.2143;garden spider, Aranea diademata;0.2024;ant, emmet, pismire;0.1386;weevil;0.0900;wolf spider, hunting spider;0.0807;barn spider, Araneus cavaticus;0.2264;garden spider, Aranea diademata;0.1958;ant, emmet, pismire;0.1422;weevil;0.0902;wolf spider, hunting spider;0.0827;barn spider, Araneus cavaticus;0.1948;ant, emmet, pismire;0.1823;garden spider, Aranea diademata;0.1792;wolf spider, hunting spider;0.0815;weevil;0.0700;barn spider, Araneus cavaticus;0.2114;garden spider, Aranea diademata;0.1862;ant, emmet, pismire;0.1669;wolf spider, hunting spider;0.0845;weevil;0.0747;61;74;82;69;61;65;87;94;60;67;83;90;64;64;75;93;62;65;81;94
20;0.7000;notebook, notebook computer;0.1053;switch, electric switch, electrical switch;0.0891;cleaver, meat cleaver, chopper;0.0831;rule, ruler;0.0740;ballpoint, ballpoint pen, ballpen, Biro;0.0731;rule, ruler;0.3749;notebook, notebook computer;0.0862;ballpoint, ballpoint pen, ballpen, Biro;0.0677;cleaver, meat cleaver, chopper;0.0596;switch, electric switch, electrical switch;0.0525;ballpoint, ballpoint pen, ballpen, Biro;0.1154;rule, ruler;0.1023;spotlight, spot;0.0612;cleaver, meat cleaver, chopper;0.0553;notebook, notebook computer;0.0529;cleaver, meat cleaver, chopper;0.1071;spatula;0.0759;switch, electric switch, electrical switch;0.0722;Band Aid;0.0706;ballpoint, ballpoint pen, ballpen, Biro;0.0545;ballpoint, ballpoint pen, ballpen, Biro;0.1181;airship, dirigible;0.0785;spotlight, spot;0.0773;cleaver, meat cleaver, chopper;0.0466;slug;0.0407;16;25;190;144;15;15;156;153;69;27;97;87;72;26;91;102;67;57;96;62
20;0.7000;weevil;0.4107;lycaenid, lycaenid butterfly;0.2583;lacewing, lacewing fly;0.0461;fly;0.0385;water snake;0.0252;weevil;0.2937;fly;0.0671;lacewing, lacewing fly;0.0663;great grey owl, great gray owl, Strix nebulosa;0.0565;American alligator, Alligator mississipiensis;0.0393;puffer, pufferfish, blowfish, globefish;0.2952;weevil;0.0991;great grey owl, great gray owl, Strix nebulosa;0.0561;American alligator, Alligator mississipiensis;0.0548;porcupine, hedgehog;0.0386;weevil;0.3173;fly;0.2710;lacewing, lacewing fly;0.0722;bee;0.0383;ant, emmet, pismire;0.0238;weevil;0.5917;fly;0.1328;cicada, cicala;0.0595;leafhopper;0.0557;terrapin;0.0256;46;60;89;81;43;50;92;91;37;50;98;91;46;60;58;81;46;60;104;81
20;0.7000;ant, emmet, pismire;0.2049;barn spider, Araneus cavaticus;0.0609;lacewing, lacewing fly;0.0590;conch;0.0576;space shuttle;0.0318;ant, emmet, pismire;0.1530;matchstick;0.0578;puffer, pufferfish, blowfish, globefish;0.0493;geyser;0.0427;banana;0.0403;Samoyed, Samoyede;0.2019;geyser;0.1032;Persian cat;0.0923;West Highland white terrier;0.0811;Maltese dog, Maltese terrier, Maltese;0.0810;ant, emmet, pismire;0.4203;tick;0.2101;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0586;fly;0.0325;matchstick;0.0254;Samoyed, Samoyede;0.0610;spotlight, spot;0.0486;geyser;0.0454;matchstick;0.0447;syringe;0.0416;80;108;41;40;70;92;59;63;84;92;47;76;69;97;55;76;56;69;75;114
20;0.7000;bee;0.2004;puffer, pufferfish, blowfish, globefish;0.0543;fly;0.0412;kite;0.0389;hummingbird;0.0375;puffer, pufferfish, blowfish, globefish;0.2281;leafhopper;0.0788;hummingbird;0.0582;bee;0.0512;isopod;0.0402;puffer, pufferfish, blowfish, globefish;0.2391;bee;0.0859;isopod;0.0443;ant, emmet, pismire;0.0433;leafhopper;0.0417;ballpoint, ballpoint pen, ballpen, Biro;0.3713;bee;0.0417;badger;0.0381;screwdriver;0.0365;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0275;ballpoint, ballpoint pen, ballpen, Biro;0.4269;bee;0.0627;ladybug, ladybeetle, lady beetle, ladybird, ladybird beetle;0.0533;screwdriver;0.0329;rubber eraser, rubber, pencil eraser;0.0251;78;67;80;102;75;67;80;103;75;62;83;111;78;68;76;100;78;68;66;93
20;0.7000;lion, king of beasts, Panthera leo;0.2593;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0899;gorilla, Gorilla gorilla;0.0606;patas, hussar monkey, Erythrocebus patas;0.0541;hyena, hyaena;0.0476;Pomeranian;0.3238;red fox, Vulpes vulpes;0.3132;lion, king of beasts, Panthera leo;0.0730;dhole, Cuon alpinus;0.0535;langur;0.0320;lion, king of beasts, Panthera leo;0.5449;hyena, hyaena;0.0542;patas, hussar monkey, Erythrocebus patas;0.0393;beaver;0.0391;macaque;0.0377;red fox, Vulpes vulpes;0.3060;lion, king of beasts, Panthera leo;0.2757;Pomeranian;0.1605;dhole, Cuon alpinus;0.0611;fox squirrel, eastern fox squirrel, Sciurus niger;0.0196;lion, king of beasts, Panthera leo;0.4276;patas, hussar monkey, Erythrocebus patas;0.0595;gorilla, Gorilla gorilla;0.0594;macaque;0.0559;beaver;0.0368;51;45;69;79;58;76;35;48;51;45;67;73;56;45;63;89;48;45;71;94
20;0.7000;space shuttle;0.3297;missile;0.1232;submarine, pigboat, sub, U-boat;0.1096;airship, dirigible;0.0700;warplane, military plane;0.0508;catamaran;0.3390;space shuttle;0.1804;schooner;0.1481;yawl;0.0650;trimaran;0.0465;schooner;0.2446;yawl;0.1849;warplane, military plane;0.1361;catamaran;0.1170;wing;0.0540;warplane, military plane;0.1726;space shuttle;0.1419;catamaran;0.1261;projectile, missile;0.1133;missile;0.0757;space shuttle;0.3633;missile;0.1208;submarine, pigboat, sub, U-boat;0.0924;schooner;0.0689;catamaran;0.0596;68;92;79;87;106;108;30;61;106;108;29;61;62;92;82;79;62;108;82;61
20;0.7000;macaque;0.0985;Persian cat;0.0397;book jacket, dust cover, dust jacket, dust wrapper;0.0282;house finch, linnet, Carpodacus mexicanus;0.0254;rule, ruler;0.0217;wing;0.2679;warplane, military plane;0.0747;space shuttle;0.0578;airship, dirigible;0.0400;sandbar, sand bar;0.0346;wing;0.1560;redshank, Tringa totanus;0.1179;airship, dirigible;0.0895;warplane, military plane;0.0621;parachute, chute;0.0361;wing;0.1110;warplane, military plane;0.0508;airship, dirigible;0.0446;parachute, chute;0.0388;sandbar, sand bar;0.0321;macaque;0.0483;wing;0.0458;Persian cat;0.0316;house finch, linnet, Carpodacus mexicanus;0.0272;book jacket, dust cover, dust jacket, dust wrapper;0.0225;83;62;82;71;95;77;71;76;100;77;47;76;106;105;14;18;83;62;83;95
20;0.7000;airship, dirigible;0.4742;parachute, chute;0.1157;airliner;0.0802;lacewing, lacewing fly;0.0778;warplane, military plane;0.0313;parachute, chute;0.3088;fly;0.1842;lacewing, lacewing fly;0.0824;airship, dirigible;0.0356;warplane, military plane;0.0349;parachute, chute;0.2753;fly;0.2330;lacewing, lacewing fly;0.0989;warplane, military plane;0.0390;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0337;parachute, chute;0.2769;fly;0.2188;lacewing, lacewing fly;0.1076;warplane, military plane;0.0400;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0312;fly;0.2638;parachute, chute;0.2119;lacewing, lacewing fly;0.0648;warplane, military plane;0.0556;dragonfly, darning needle, devil's darning needle, sewing needle, snake feeder, snake doctor, mosquito hawk, skeeter hawk;0.0453;86;75;95;102;84;91;97;82;84;54;80;108;87;68;78;94;115;83;20;46
20;0.7000;beaver;0.2809;mink;0.1584;porcupine, hedgehog;0.1214;isopod;0.0414;ringlet, ringlet butterfly;0.0391;beaver;0.2561;mink;0.1937;tick;0.0733;hare;0.0579;wood rabbit, cottontail, cottontail rabbit;0.0444;beaver;0.4660;mink;0.2993;isopod;0.0297;tick;0.0245;barn spider, Araneus cavaticus;0.0231;beaver;0.7166;mink;0.1178;porcupine, hedgehog;0.0593;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.0204;otter;0.0140;hare;0.1514;beaver;0.1251;wood rabbit, cottontail, cottontail rabbit;0.1191;mink;0.0822;tick;0.0714;104;87;60;54;93;93;68;51;93;91;68;56;99;99;61;66;95;91;75;78
