sigma;thres;class1;score1;x1;y1;w1;h1;class2;score2;x2;y2;w2;h2;class3;score3;x3;y3;w3;h3;class4;score4;x4;y4;w4;h4;class5;score5;x5;y5;w5;h5
3;0.6000;white wolf, Arctic wolf, Canis lupus tundrarum;0.3954;11;12;202;201;Arctic fox, white fox, Alopex lagopus;0.3678;6;11;214;205;timber wolf, grey wolf, gray wolf, Canis lupus;0.1031;44;60;136;155;coyote, prairie wolf, brush wolf, Canis latrans;0.0305;56;52;161;118;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0215;9;7;213;215
3;0.6000;English foxhound;0.6119;4;4;216;222;Walker hound, Walker foxhound;0.2373;22;22;182;183;beagle;0.1014;10;5;197;206;EntleBucher;0.0075;6;6;213;219;bluetick;0.0060;7;8;217;219
3;0.6000;green mamba;0.4474;8;4;207;212;vine snake;0.3326;2;1;223;222;green snake, grass snake;0.0427;14;14;205;210;pick, plectrum, plectron;0.0377;3;2;224;224;sidewinder, horned rattlesnake, Crotalus cerastes;0.0362;15;4;210;218
3;0.6000;birdhouse;0.0773;2;1;218;223;hatchet;0.0768;2;2;219;223;cradle;0.0462;14;11;197;206;violin, fiddle;0.0462;6;2;216;223;paintbrush;0.0450;12;9;195;215
3;0.6000;cabbage butterfly;0.7542;5;5;221;220;daisy;0.1899;35;44;121;116;ant, emmet, pismire;0.0299;4;4;214;215;bee;0.0043;36;14;180;192;lacewing, lacewing fly;0.0028;9;6;200;200
3;0.6000;sports car, sport car;0.2344;14;35;198;168;racer, race car, racing car;0.2197;9;9;214;210;go-kart;0.2159;5;7;214;214;bobsled, bobsleigh, bob;0.0622;1;9;222;209;chain saw, chainsaw;0.0345;2;8;216;210
3;0.6000;weasel;0.2126;80;67;64;76;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1254;22;6;194;211;Sealyham terrier, Sealyham;0.1168;60;40;112;151;polecat, fitch, foulmart, foumart, Mustela putorius;0.0836;8;1;213;220;otter;0.0780;71;53;101;100
3;0.6000;parallel bars, bars;0.0958;2;2;223;224;prison, prison house;0.0738;2;1;222;224;fire screen, fireguard;0.0597;5;19;217;206;punching bag, punch bag, punching ball, punchball;0.0591;22;8;183;207;binder, ring-binder;0.0556;69;11;148;207
3;0.6000;half track;0.9773;5;25;217;193;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;10;12;209;205;amphibian, amphibious vehicle;0.0066;11;28;204;194;thresher, thrasher, threshing machine;0.0021;13;14;210;203;harvester, reaper;0.0001;13;36;204;179
3;0.6000;vestment;0.4552;46;8;141;207;gong, tam-tam;0.0884;35;12;174;189;overskirt;0.0716;58;43;102;125;throne;0.0713;10;4;213;221;macaque;0.0365;10;2;209;224
3;0.6000;nail;0.1144;12;26;203;196;slug;0.0930;14;52;145;139;loupe, jeweler's loupe;0.0887;6;12;212;212;ant, emmet, pismire;0.0550;3;5;218;220;snail;0.0443;3;2;220;223
3;0.6000;hand-held computer, hand-held microcomputer;0.1009;13;13;196;206;binder, ring-binder;0.0955;2;1;223;224;abacus;0.0873;2;2;222;221;vending machine;0.0598;10;11;204;196;modem;0.0550;11;4;207;211
3;0.6000;safety pin;0.1306;4;6;219;213;mousetrap;0.0656;2;2;222;218;buckle;0.0612;11;4;210;220;wallet, billfold, notecase, pocketbook;0.0546;18;6;198;201;velvet;0.0422;9;2;216;218
3;0.6000;fox squirrel, eastern fox squirrel, Sciurus niger;0.4033;4;3;219;221;Sussex spaniel;0.0629;7;6;215;216;Norwich terrier;0.0359;0;0;227;227;Norfolk terrier;0.0290;61;24;137;185;Yorkshire terrier;0.0282;20;8;201;215
3;0.6000;eggnog;0.1663;13;11;197;210;sweatshirt;0.1431;15;10;196;206;plastic bag;0.0945;0;1;226;224;lab coat, laboratory coat;0.0929;6;7;212;218;lotion;0.0583;23;12;192;208
3;0.6000;turnstile;0.0742;10;9;207;215;modem;0.0685;3;4;221;220;space heater;0.0559;2;2;223;225;spatula;0.0477;8;12;207;212;sunscreen, sunblock, sun blocker;0.0416;4;4;216;218
3;0.6000;spoonbill;0.9983;19;13;195;206;flamingo;0.0007;0;0;225;227;crane;0.0007;3;2;222;224;gazelle;0.0001;2;4;218;222;hummingbird;0.0000;18;5;186;210
3;0.6000;Lhasa, Lhasa apso;0.1536;14;28;186;139;Shih-Tzu;0.1529;11;6;213;218;Maltese dog, Maltese terrier, Maltese;0.0656;18;14;177;168;miniature schnauzer;0.0500;3;0;220;225;Dandie Dinmont, Dandie Dinmont terrier;0.0415;21;37;180;167
3;0.6000;Newfoundland, Newfoundland dog;0.3842;45;22;162;195;curly-coated retriever;0.3023;38;20;169;197;Tibetan mastiff;0.0865;8;4;214;221;Irish water spaniel;0.0464;37;8;179;210;flat-coated retriever;0.0423;37;38;125;152
3;0.6000;hook, claw;0.3245;2;3;220;214;joystick;0.1138;60;18;105;143;can opener, tin opener;0.0673;45;8;163;200;clog, geta, patten, sabot;0.0642;4;8;155;161;revolver, six-gun, six-shooter;0.0347;14;8;205;213
3;0.6000;freight car;0.9566;2;0;222;225;plate rack;0.0070;1;0;224;224;mosque;0.0024;12;8;204;211;studio couch, day bed;0.0023;3;6;216;220;tobacco shop, tobacconist shop, tobacconist;0.0019;5;4;217;219
3;0.6000;beagle;0.3618;13;29;201;179;Walker hound, Walker foxhound;0.2653;2;2;213;223;English foxhound;0.1206;11;16;204;198;redbone;0.0921;9;33;188;181;golden retriever;0.0209;30;16;181;158
3;0.6000;school bus;0.1377;45;45;163;163;sports car, sport car;0.1235;0;4;225;215;passenger car, coach, carriage;0.0726;16;20;196;197;hand-held computer, hand-held microcomputer;0.0690;28;26;182;175;switch, electric switch, electrical switch;0.0432;10;26;205;184
3;0.6000;Windsor tie;0.2675;11;1;213;223;hatchet;0.0584;15;16;202;204;nail;0.0551;21;11;198;213;panpipe, pandean pipe, syrinx;0.0280;22;12;194;202;barrel, cask;0.0268;19;10;197;214
3;0.7000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3750;45;64;131;120;water snake;0.1348;9;2;200;218;sea snake;0.0621;27;56;180;127;eel;0.0529;35;14;92;55;slug;0.0276;5;1;209;223
3;0.7000;dogsled, dog sled, dog sleigh;0.1991;68;64;67;63;red fox, Vulpes vulpes;0.0926;28;24;180;117;coyote, prairie wolf, brush wolf, Canis latrans;0.0854;9;5;199;196;alp;0.0559;68;72;87;94;kit fox, Vulpes macrotis;0.0449;11;5;192;196
3;0.7000;Shetland sheepdog, Shetland sheep dog, Shetland;0.7027;69;34;82;73;collie;0.2196;38;25;177;172;papillon;0.0172;66;21;95;168;Pembroke, Pembroke Welsh corgi;0.0154;68;28;148;122;dhole, Cuon alpinus;0.0112;36;67;108;140
3;0.7000;espresso;0.4976;70;42;129;118;eggnog;0.1909;5;5;212;217;consomme;0.1454;87;88;110;79;beer glass;0.0428;10;116;142;97;cup;0.0399;116;43;90;154
3;0.7000;mousetrap;0.1375;30;12;177;210;hatchet;0.0446;24;34;169;97;parallel bars, bars;0.0327;30;36;185;183;flute, transverse flute;0.0296;30;36;152;120;panpipe, pandean pipe, syrinx;0.0242;28;28;188;158
3;0.7000;thunder snake, worm snake, Carphophis amoenus;0.2726;85;132;71;37;ringneck snake, ring-necked snake, ring snake;0.2552;11;4;204;196;nail;0.1740;67;138;95;22;slug;0.0882;18;20;193;199;water snake;0.0300;49;104;116;65
3;0.7000;tiger, Panthera tigris;0.3430;78;37;106;97;tiger cat;0.1417;10;11;196;198;tabby, tabby cat;0.1003;25;10;196;196;bluetick;0.0378;21;44;180;133;silky terrier, Sydney silky;0.0235;3;19;216;203
3;0.7000;face powder;0.2224;19;11;196;206;spatula;0.1875;40;35;177;162;pick, plectrum, plectron;0.0989;6;32;211;186;rubber eraser, rubber, pencil eraser;0.0614;39;33;168;164;pill bottle;0.0551;2;4;221;219
3;0.7000;dining table, board;0.2424;23;22;166;193;chime, bell, gong;0.0996;17;32;165;166;bannister, banister, balustrade, balusters, handrail;0.0761;94;66;17;21;parallel bars, bars;0.0562;6;79;209;142;table lamp;0.0419;17;4;197;216
3;0.7000;hamster;0.1656;6;6;209;213;Pomeranian;0.1330;27;10;183;206;toy poodle;0.1161;75;74;118;35;Angora, Angora rabbit;0.1154;18;76;77;133;Maltese dog, Maltese terrier, Maltese;0.1049;8;9;209;214
3;0.7000;fig;0.2159;12;24;194;195;lemon;0.1715;20;2;202;220;brain coral;0.1154;11;13;204;204;acorn;0.0921;12;9;212;211;Granny Smith;0.0784;71;63;150;108
3;0.7000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.3221;53;12;97;200;lion, king of beasts, Panthera leo;0.2096;9;60;159;124;red wolf, maned wolf, Canis rufus, Canis niger;0.1647;59;31;138;183;dingo, warrigal, warragal, Canis dingo;0.0731;20;11;148;158;kit fox, Vulpes macrotis;0.0520;43;9;174;189
3;0.7000;guenon, guenon monkey;0.7464;103;30;38;24;patas, hussar monkey, Erythrocebus patas;0.2084;66;3;150;191;langur;0.0172;10;31;195;173;macaque;0.0171;80;92;80;74;baboon;0.0031;6;12;210;207
3;0.7000;recreational vehicle, RV, R.V.;0.8531;36;30;170;160;moving van;0.1182;5;10;216;211;mobile home, manufactured home;0.0176;19;12;204;205;passenger car, coach, carriage;0.0039;9;18;199;200;minibus;0.0024;101;84;24;106
3;0.7000;harvester, reaper;0.4508;13;23;210;194;thresher, thrasher, threshing machine;0.4063;22;14;194;190;hay;0.0194;22;25;160;95;tractor;0.0131;76;20;144;136;corn;0.0089;70;31;105;169
3;0.7000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9767;75;52;107;116;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0192;23;13;149;204;loggerhead, loggerhead turtle, Caretta caretta;0.0012;64;61;125;109;dugong, Dugong dugon;0.0004;15;5;194;214;eel;0.0004;92;69;73;92
3;0.7000;spaghetti squash;0.1037;14;8;199;210;axolotl, mud puppy, Ambystoma mexicanum;0.0870;67;27;137;180;goldfish, Carassius auratus;0.0818;22;26;192;190;rotisserie;0.0534;29;52;185;157;jack-o'-lantern;0.0408;26;10;188;204
3;0.7000;kite;0.3003;48;37;125;106;black stork, Ciconia nigra;0.1755;18;81;195;116;nail;0.1075;58;26;85;67;slug;0.0577;14;169;196;55;albatross, mollymawk;0.0448;8;13;204;203
3;0.7000;switch, electric switch, electrical switch;0.1173;44;52;163;157;crate;0.0973;10;61;201;160;studio couch, day bed;0.0785;11;26;211;182;chest;0.0581;6;37;217;190;desk;0.0541;11;27;210;187
3;0.7000;chain;0.1697;10;8;212;214;nail;0.1389;9;3;201;172;screw;0.0843;22;7;194;201;oboe, hautboy, hautbois;0.0623;27;14;180;159;isopod;0.0549;15;1;204;209
3;0.7000;jacamar;0.1129;29;44;163;137;black and gold garden spider, Argiope aurantia;0.0906;18;10;197;203;limpkin, Aramus pictus;0.0659;6;9;211;213;barn spider, Araneus cavaticus;0.0533;26;36;173;161;walking stick, walkingstick, stick insect;0.0477;12;13;195;169
3;0.7000;bulletproof vest;0.1382;75;61;76;85;assault rifle, assault gun;0.1139;11;32;207;189;Kerry blue terrier;0.0645;21;84;160;133;German short-haired pointer;0.0356;8;11;188;149;black grouse;0.0325;43;69;114;129
3;0.7000;Granny Smith;0.6676;66;58;108;117;bell pepper;0.2934;24;3;180;209;fig;0.0165;33;60;155;82;acorn;0.0080;22;19;178;158;candle, taper, wax light;0.0023;19;54;189;160
3;0.7000;planetarium;0.9998;54;29;99;122;dome;0.0001;22;3;197;207;mosque;0.0001;21;44;191;172;steel arch bridge;0.0000;8;2;182;190;monastery;0.0000;12;27;214;184
3;0.7000;black grouse;0.5675;70;58;74;65;hyena, hyaena;0.0883;23;15;177;191;vulture;0.0688;30;34;157;127;baboon;0.0354;59;12;147;179;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.0178;66;78;79;68
3;0.7000;studio couch, day bed;0.4032;76;58;120;65;table lamp;0.1706;10;4;196;212;four-poster;0.0328;15;29;191;99;joystick;0.0310;14;51;194;166;quilt, comforter, comfort, puff;0.0283;5;3;212;213
3;0.7000;white wolf, Arctic wolf, Canis lupus tundrarum;0.3954;32;52;164;150;Arctic fox, white fox, Alopex lagopus;0.3678;26;60;160;139;timber wolf, grey wolf, gray wolf, Canis lupus;0.1031;46;35;158;163;coyote, prairie wolf, brush wolf, Canis latrans;0.0305;59;45;128;126;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0215;21;13;189;196
3;0.7000;English foxhound;0.6119;22;20;178;189;Walker hound, Walker foxhound;0.2373;6;5;213;218;beagle;0.1014;13;27;185;189;EntleBucher;0.0075;18;6;200;211;bluetick;0.0060;27;27;166;179
3;0.7000;green mamba;0.4474;37;26;177;172;vine snake;0.3326;19;26;180;127;green snake, grass snake;0.0427;30;47;177;165;pick, plectrum, plectron;0.0377;18;18;171;195;sidewinder, horned rattlesnake, Crotalus cerastes;0.0362;3;0;223;221
3;0.7000;birdhouse;0.0773;30;20;164;197;hatchet;0.0768;11;9;212;210;cradle;0.0462;24;16;176;189;violin, fiddle;0.0462;8;3;212;214;paintbrush;0.0450;54;39;126;33
3;0.7000;cabbage butterfly;0.7542;62;56;136;79;daisy;0.1899;20;5;181;162;ant, emmet, pismire;0.0299;54;22;140;163;bee;0.0043;26;19;190;180;lacewing, lacewing fly;0.0028;16;6;129;154
3;0.7000;sports car, sport car;0.2344;43;76;140;93;racer, race car, racing car;0.2197;93;29;125;180;go-kart;0.2159;40;45;151;161;bobsled, bobsleigh, bob;0.0622;29;20;185;179;chain saw, chainsaw;0.0345;8;33;196;183
3;0.7000;weasel;0.2126;115;95;10;23;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1254;2;4;224;209;Sealyham terrier, Sealyham;0.1168;71;56;87;99;polecat, fitch, foulmart, foumart, Mustela putorius;0.0836;113;15;59;150;otter;0.0780;45;99;48;66
3;0.7000;parallel bars, bars;0.0958;10;13;205;207;prison, prison house;0.0738;9;35;204;188;fire screen, fireguard;0.0597;8;26;176;192;punching bag, punch bag, punching ball, punchball;0.0591;120;29;61;161;binder, ring-binder;0.0556;7;32;185;183
3;0.7000;half track;0.9773;10;57;207;152;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;28;88;183;114;amphibian, amphibious vehicle;0.0066;36;42;183;174;thresher, thrasher, threshing machine;0.0021;10;16;199;195;harvester, reaper;0.0001;16;35;200;174
3;0.7000;vestment;0.4552;95;64;25;126;gong, tam-tam;0.0884;8;33;215;186;overskirt;0.0716;70;41;55;129;throne;0.0713;10;23;205;191;macaque;0.0365;49;31;89;174
3;0.7000;nail;0.1144;50;75;88;113;slug;0.0930;7;66;166;157;loupe, jeweler's loupe;0.0887;20;10;155;115;ant, emmet, pismire;0.0550;42;132;117;52;snail;0.0443;6;3;211;220
3;0.7000;hand-held computer, hand-held microcomputer;0.1009;62;35;129;181;binder, ring-binder;0.0955;9;7;213;210;abacus;0.0873;10;10;209;206;vending machine;0.0598;35;30;169;103;modem;0.0550;29;16;85;124
3;0.7000;safety pin;0.1306;10;20;204;191;mousetrap;0.0656;29;4;188;203;buckle;0.0612;14;9;202;164;wallet, billfold, notecase, pocketbook;0.0546;20;3;198;191;velvet;0.0422;45;11;162;191
3;0.7000;fox squirrel, eastern fox squirrel, Sciurus niger;0.4033;42;12;164;189;Sussex spaniel;0.0629;158;37;42;163;Norwich terrier;0.0359;0;2;225;224;Norfolk terrier;0.0290;68;19;138;191;Yorkshire terrier;0.0282;142;28;58;177
3;0.7000;eggnog;0.1663;30;44;169;166;sweatshirt;0.1431;23;59;66;131;plastic bag;0.0945;8;4;198;213;lab coat, laboratory coat;0.0929;12;12;200;208;lotion;0.0583;18;3;196;215
3;0.7000;turnstile;0.0742;12;20;201;199;modem;0.0685;18;18;189;200;space heater;0.0559;6;10;209;210;spatula;0.0477;7;8;212;216;sunscreen, sunblock, sun blocker;0.0416;28;18;188;205
3;0.7000;spoonbill;0.9983;57;25;133;166;flamingo;0.0007;11;3;211;219;crane;0.0007;68;27;130;173;gazelle;0.0001;38;27;107;179;hummingbird;0.0000;46;2;170;221
3;0.7000;Lhasa, Lhasa apso;0.1536;26;41;158;59;Shih-Tzu;0.1529;26;54;194;171;Maltese dog, Maltese terrier, Maltese;0.0656;42;5;149;151;miniature schnauzer;0.0500;60;10;155;158;Dandie Dinmont, Dandie Dinmont terrier;0.0415;28;15;171;189
3;0.7000;Newfoundland, Newfoundland dog;0.3842;91;49;72;134;curly-coated retriever;0.3023;9;4;215;213;Tibetan mastiff;0.0865;91;69;61;54;Irish water spaniel;0.0464;13;81;185;133;flat-coated retriever;0.0423;87;8;98;164
3;0.7000;hook, claw;0.3245;21;14;189;174;joystick;0.1138;66;14;101;158;can opener, tin opener;0.0673;37;11;119;156;clog, geta, patten, sabot;0.0642;115;92;4;4;revolver, six-gun, six-shooter;0.0347;24;8;189;211
3;0.7000;freight car;0.9566;6;2;212;215;plate rack;0.0070;7;4;208;211;mosque;0.0024;18;12;188;185;studio couch, day bed;0.0023;43;26;172;183;tobacco shop, tobacconist shop, tobacconist;0.0019;24;19;168;194
3;0.7000;beagle;0.3618;31;43;154;125;Walker hound, Walker foxhound;0.2653;23;16;170;125;English foxhound;0.1206;40;31;135;168;redbone;0.0921;11;20;203;203;golden retriever;0.0209;14;20;194;168
3;0.7000;school bus;0.1377;67;48;121;89;sports car, sport car;0.1235;52;37;162;184;passenger car, coach, carriage;0.0726;7;27;184;111;hand-held computer, hand-held microcomputer;0.0690;12;6;209;219;switch, electric switch, electrical switch;0.0432;43;38;161;171
3;0.7000;Windsor tie;0.2675;40;12;175;206;hatchet;0.0584;106;33;82;159;nail;0.0551;75;60;101;129;panpipe, pandean pipe, syrinx;0.0280;11;7;196;210;barrel, cask;0.0268;55;73;156;134
3;0.8000;platypus, duckbill, duckbilled platypus, duck-billed platypus, Ornithorhynchus anatinus;0.3750;62;75;97;108;water snake;0.1348;181;117;7;10;sea snake;0.0621;11;8;206;209;eel;0.0529;92;58;74;107;slug;0.0276;40;23;175;139
3;0.8000;dogsled, dog sled, dog sleigh;0.1991;124;67;6;8;red fox, Vulpes vulpes;0.0926;194;17;22;30;coyote, prairie wolf, brush wolf, Canis latrans;0.0854;15;5;210;212;alp;0.0559;63;69;68;15;kit fox, Vulpes macrotis;0.0449;36;116;170;84
3;0.8000;Shetland sheepdog, Shetland sheep dog, Shetland;0.7027;95;36;50;57;collie;0.2196;64;20;148;170;papillon;0.0172;83;75;54;50;Pembroke, Pembroke Welsh corgi;0.0154;98;68;6;4;dhole, Cuon alpinus;0.0112;29;8;183;203
3;0.8000;espresso;0.4976;86;84;66;70;eggnog;0.1909;7;24;204;195;consomme;0.1454;99;78;96;66;beer glass;0.0428;6;13;201;192;cup;0.0399;94;46;58;99
3;0.8000;mousetrap;0.1375;42;20;150;197;hatchet;0.0446;15;60;194;80;parallel bars, bars;0.0327;62;51;128;69;flute, transverse flute;0.0296;22;45;163;156;panpipe, pandean pipe, syrinx;0.0242;53;45;143;35
3;0.8000;thunder snake, worm snake, Carphophis amoenus;0.2726;92;132;60;37;ringneck snake, ring-necked snake, ring snake;0.2552;24;18;199;171;nail;0.1740;75;147;67;22;slug;0.0882;140;12;66;60;water snake;0.0300;156;164;2;2
3;0.8000;tiger, Panthera tigris;0.3430;133;108;2;1;tiger cat;0.1417;67;27;4;58;tabby, tabby cat;0.1003;76;14;136;211;bluetick;0.0378;152;103;7;8;silky terrier, Sydney silky;0.0235;13;11;204;205
3;0.8000;face powder;0.2224;35;14;136;186;spatula;0.1875;54;74;120;117;pick, plectrum, plectron;0.0989;8;10;196;199;rubber eraser, rubber, pencil eraser;0.0614;23;20;169;165;pill bottle;0.0551;52;113;59;21
3;0.8000;dining table, board;0.2424;34;43;129;166;chime, bell, gong;0.0996;88;52;36;120;bannister, banister, balustrade, balusters, handrail;0.0761;7;51;212;163;parallel bars, bars;0.0562;54;22;98;43;table lamp;0.0419;107;123;40;21
3;0.8000;hamster;0.1656;50;14;149;181;Pomeranian;0.1330;150;20;39;50;toy poodle;0.1161;19;17;189;170;Angora, Angora rabbit;0.1154;73;13;138;97;Maltese dog, Maltese terrier, Maltese;0.1049;22;35;139;165
3;0.8000;fig;0.2159;17;66;131;139;lemon;0.1715;61;27;155;119;brain coral;0.1154;11;14;188;205;acorn;0.0921;68;19;147;152;Granny Smith;0.0784;41;68;94;125
3;0.8000;cougar, puma, catamount, mountain lion, painter, panther, Felis concolor;0.3221;83;29;59;83;lion, king of beasts, Panthera leo;0.2096;14;24;183;86;red wolf, maned wolf, Canis rufus, Canis niger;0.1647;44;35;121;166;dingo, warrigal, warragal, Canis dingo;0.0731;77;77;61;90;kit fox, Vulpes macrotis;0.0520;31;183;10;7
3;0.8000;guenon, guenon monkey;0.7464;139;51;1;3;patas, hussar monkey, Erythrocebus patas;0.2084;3;92;82;76;langur;0.0172;77;14;66;202;macaque;0.0171;117;100;98;49;baboon;0.0031;15;10;179;204
3;0.8000;recreational vehicle, RV, R.V.;0.8531;37;39;65;137;moving van;0.1182;88;20;130;156;mobile home, manufactured home;0.0176;26;37;130;111;passenger car, coach, carriage;0.0039;20;14;191;185;minibus;0.0024;51;84;131;114
3;0.8000;harvester, reaper;0.4508;94;29;97;130;thresher, thrasher, threshing machine;0.4063;21;11;176;207;hay;0.0194;164;32;25;25;tractor;0.0131;13;45;124;160;corn;0.0089;99;45;16;8
3;0.8000;grey whale, gray whale, devilfish, Eschrichtius gibbosus, Eschrichtius robustus;0.9767;78;84;56;82;leatherback turtle, leatherback, leathery turtle, Dermochelys coriacea;0.0192;14;40;201;41;loggerhead, loggerhead turtle, Caretta caretta;0.0012;18;28;183;185;dugong, Dugong dugon;0.0004;51;50;124;151;eel;0.0004;82;50;54;15
3;0.8000;spaghetti squash;0.1037;20;35;168;161;axolotl, mud puppy, Ambystoma mexicanum;0.0870;131;176;19;23;goldfish, Carassius auratus;0.0818;13;12;136;178;rotisserie;0.0534;80;27;54;190;jack-o'-lantern;0.0408;12;18;194;181
3;0.8000;kite;0.3003;69;73;86;66;black stork, Ciconia nigra;0.1755;13;24;143;165;nail;0.1075;84;117;92;20;slug;0.0577;111;43;1;2;albatross, mollymawk;0.0448;10;8;144;205
3;0.8000;switch, electric switch, electrical switch;0.1173;50;75;149;129;crate;0.0973;10;35;202;188;studio couch, day bed;0.0785;21;52;185;118;chest;0.0581;26;20;181;189;desk;0.0541;8;39;213;172
3;0.8000;chain;0.1697;12;17;186;198;nail;0.1389;13;8;200;158;screw;0.0843;124;4;79;189;oboe, hautboy, hautbois;0.0623;60;14;129;152;isopod;0.0549;70;108;50;26
3;0.8000;jacamar;0.1129;46;63;129;97;black and gold garden spider, Argiope aurantia;0.0906;39;29;174;189;limpkin, Aramus pictus;0.0659;119;33;60;42;barn spider, Araneus cavaticus;0.0533;94;121;41;56;walking stick, walkingstick, stick insect;0.0477;20;22;194;184
3;0.8000;bulletproof vest;0.1382;126;101;22;42;assault rifle, assault gun;0.1139;17;14;183;182;Kerry blue terrier;0.0645;42;60;114;114;German short-haired pointer;0.0356;125;31;26;122;black grouse;0.0325;11;84;140;113
3;0.8000;Granny Smith;0.6676;74;113;94;53;bell pepper;0.2934;11;5;160;219;fig;0.0165;57;55;86;102;acorn;0.0080;86;108;40;17;candle, taper, wax light;0.0023;26;23;188;198
3;0.8000;planetarium;0.9998;111;44;40;97;dome;0.0001;123;127;76;64;mosque;0.0001;10;12;197;205;steel arch bridge;0.0000;88;25;64;69;monastery;0.0000;15;44;206;136
3;0.8000;black grouse;0.5675;77;58;58;46;hyena, hyaena;0.0883;60;22;147;178;vulture;0.0688;108;84;15;4;baboon;0.0354;25;9;182;24;African hunting dog, hyena dog, Cape hunting dog, Lycaon pictus;0.0178;117;41;58;175
3;0.8000;studio couch, day bed;0.4032;117;106;8;4;table lamp;0.1706;12;24;205;174;four-poster;0.0328;29;81;171;45;joystick;0.0310;70;112;145;50;quilt, comforter, comfort, puff;0.0283;9;8;207;213
3;0.8000;white wolf, Arctic wolf, Canis lupus tundrarum;0.3954;41;90;141;62;Arctic fox, white fox, Alopex lagopus;0.3678;13;13;191;170;timber wolf, grey wolf, gray wolf, Canis lupus;0.1031;43;49;157;114;coyote, prairie wolf, brush wolf, Canis latrans;0.0305;141;57;49;60;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.0215;107;31;78;168
3;0.8000;English foxhound;0.6119;28;52;145;143;Walker hound, Walker foxhound;0.2373;29;22;186;137;beagle;0.1014;9;11;198;178;EntleBucher;0.0075;40;15;148;139;bluetick;0.0060;10;40;199;161
3;0.8000;green mamba;0.4474;96;54;88;23;vine snake;0.3326;50;63;89;157;green snake, grass snake;0.0427;53;67;98;43;pick, plectrum, plectron;0.0377;54;68;96;136;sidewinder, horned rattlesnake, Crotalus cerastes;0.0362;20;28;120;174
3;0.8000;birdhouse;0.0773;103;43;27;153;hatchet;0.0768;10;7;205;206;cradle;0.0462;51;36;118;62;violin, fiddle;0.0462;37;36;99;70;paintbrush;0.0450;52;60;54;33
3;0.8000;cabbage butterfly;0.7542;68;95;37;32;daisy;0.1899;45;52;137;115;ant, emmet, pismire;0.0299;60;52;145;161;bee;0.0043;15;37;174;171;lacewing, lacewing fly;0.0028;73;75;34;38
3;0.8000;sports car, sport car;0.2344;116;77;66;88;racer, race car, racing car;0.2197;85;70;47;7;go-kart;0.2159;53;108;66;104;bobsled, bobsleigh, bob;0.0622;46;66;76;36;chain saw, chainsaw;0.0345;17;8;192;209
3;0.8000;weasel;0.2126;119;96;2;3;ice bear, polar bear, Ursus Maritimus, Thalarctos maritimus;0.1254;135;147;25;56;Sealyham terrier, Sealyham;0.1168;14;27;177;170;polecat, fitch, foulmart, foumart, Mustela putorius;0.0836;90;60;81;67;otter;0.0780;76;93;123;125
3;0.8000;parallel bars, bars;0.0958;35;26;159;191;prison, prison house;0.0738;105;49;5;16;fire screen, fireguard;0.0597;18;19;119;194;punching bag, punch bag, punching ball, punchball;0.0591;172;66;32;84;binder, ring-binder;0.0556;27;43;183;89
3;0.8000;half track;0.9773;22;114;180;77;tank, army tank, armored combat vehicle, armoured combat vehicle;0.0136;24;36;191;183;amphibian, amphibious vehicle;0.0066;75;134;132;24;thresher, thrasher, threshing machine;0.0021;93;212;1;1;harvester, reaper;0.0001;4;12;211;204
3;0.8000;vestment;0.4552;112;64;5;4;gong, tam-tam;0.0884;2;26;199;186;overskirt;0.0716;77;43;54;123;throne;0.0713;15;26;201;128;macaque;0.0365;91;68;25;18
3;0.8000;nail;0.1144;62;84;68;55;slug;0.0930;179;201;1;1;loupe, jeweler's loupe;0.0887;3;2;213;21;ant, emmet, pismire;0.0550;46;176;106;42;snail;0.0443;20;27;109;179
3;0.8000;hand-held computer, hand-held microcomputer;0.1009;113;149;63;55;binder, ring-binder;0.0955;30;10;170;205;abacus;0.0873;14;24;195;189;vending machine;0.0598;91;19;123;91;modem;0.0550;34;11;179;203
3;0.8000;safety pin;0.1306;36;25;171;180;mousetrap;0.0656;53;36;84;98;buckle;0.0612;15;7;198;192;wallet, billfold, notecase, pocketbook;0.0546;61;19;140;42;velvet;0.0422;70;40;146;180
3;0.8000;fox squirrel, eastern fox squirrel, Sciurus niger;0.4033;108;33;82;152;Sussex spaniel;0.0629;131;19;55;196;Norwich terrier;0.0359;116;36;54;155;Norfolk terrier;0.0290;163;19;53;34;Yorkshire terrier;0.0282;10;27;100;190
3;0.8000;eggnog;0.1663;43;71;100;135;sweatshirt;0.1431;69;14;42;146;plastic bag;0.0945;38;12;177;126;lab coat, laboratory coat;0.0929;79;82;129;76;lotion;0.0583;27;9;189;93
