sigma;thres;class1;score1;class2;score2;class3;score3;class4;score4;class5;score5;class6;score6;class7;score7;class8;score8;class9;score9;class10;score10;class11;score11;class12;score12;class13;score13;class14;score14;class15;score15;class16;score16;class17;score17;class18;score18;class19;score19;class20;score20;class21;score21;class22;score22;class23;score23;class24;score24;class25;score25;x1;y1;w1;h1;x2;y2;w2;h2;x3;y3;w3;h3;x4;y4;w4;h4;x5;y5;w5;h5
30;0.6000;bubble;0.1618;spotlight, spot;0.1230;shower curtain;0.0453;loupe, jeweler's loupe;0.0415;syringe;0.0263;matchstick;0.1778;spotlight, spot;0.0795;shower curtain;0.0559;bubble;0.0552;rubber eraser, rubber, pencil eraser;0.0341;matchstick;0.1639;spotlight, spot;0.0739;shower curtain;0.0652;paper towel;0.0391;velvet;0.0284;bubble;0.3314;spotlight, spot;0.1397;loupe, jeweler's loupe;0.0474;shower curtain;0.0344;matchstick;0.0239;matchstick;0.1899;spotlight, spot;0.0916;shower curtain;0.0559;bubble;0.0535;rubber eraser, rubber, pencil eraser;0.0322;19;37;37;27;26;50;13;11;23;35;34;23;15;19;168;160;28;53;29;8
30;0.6000;spotlight, spot;0.1430;banana;0.0713;matchstick;0.0543;rubber eraser, rubber, pencil eraser;0.0532;Granny Smith;0.0456;spotlight, spot;0.3778;lampshade, lamp shade;0.0836;matchstick;0.0452;paper towel;0.0386;screen, CRT screen;0.0373;matchstick;0.1762;spotlight, spot;0.1548;Granny Smith;0.0518;punching bag, punch bag, punching ball, punchball;0.0423;candle, taper, wax light;0.0412;matchstick;0.1879;spotlight, spot;0.1547;Granny Smith;0.0549;candle, taper, wax light;0.0421;punching bag, punch bag, punching ball, punchball;0.0409;spotlight, spot;0.3159;screen, CRT screen;0.0927;television, television system;0.0689;lampshade, lamp shade;0.0611;matchstick;0.0482;14;18;199;175;8;13;217;213;13;0;214;219;4;2;223;224;7;2;220;224
30;0.6000;spotlight, spot;0.2045;Band Aid;0.1139;matchstick;0.1095;pill bottle;0.0587;lighter, light, igniter, ignitor;0.0463;spotlight, spot;0.1977;matchstick;0.1180;envelope;0.0470;Band Aid;0.0355;switch, electric switch, electrical switch;0.0276;spotlight, spot;0.2947;matchstick;0.1345;Band Aid;0.0291;syringe;0.0281;rubber eraser, rubber, pencil eraser;0.0271;spotlight, spot;0.1617;envelope;0.0782;matchstick;0.0677;wall clock;0.0374;digital clock;0.0250;spotlight, spot;0.2087;matchstick;0.1118;Band Aid;0.1106;pill bottle;0.0589;lighter, light, igniter, ignitor;0.0491;25;11;199;133;12;11;213;201;0;11;112;83;0;3;224;110;29;18;72;67
30;0.6000;walking stick, walkingstick, stick insect;0.2101;ant, emmet, pismire;0.1191;American chameleon, anole, Anolis carolinensis;0.0864;mantis, mantid;0.0394;leafhopper;0.0352;velvet;0.1356;Granny Smith;0.1324;ant, emmet, pismire;0.0641;shower curtain;0.0410;nematode, nematode worm, roundworm;0.0384;American chameleon, anole, Anolis carolinensis;0.1925;walking stick, walkingstick, stick insect;0.0971;ant, emmet, pismire;0.0841;leafhopper;0.0763;green lizard, Lacerta viridis;0.0323;velvet;0.1368;Granny Smith;0.1312;ant, emmet, pismire;0.0637;shower curtain;0.0419;nematode, nematode worm, roundworm;0.0389;American chameleon, anole, Anolis carolinensis;0.1925;walking stick, walkingstick, stick insect;0.0971;ant, emmet, pismire;0.0841;leafhopper;0.0763;green lizard, Lacerta viridis;0.0323;31;42;61;43;30;52;60;30;30;55;52;27;29;43;61;41;37;40;96;44
30;0.6000;mantis, mantid;0.1299;leafhopper;0.0929;lacewing, lacewing fly;0.0851;grasshopper, hopper;0.0632;ant, emmet, pismire;0.0438;spotlight, spot;0.2406;bubble;0.0406;matchstick;0.0339;Granny Smith;0.0285;ant, emmet, pismire;0.0265;spotlight, spot;0.3815;bubble;0.0346;matchstick;0.0292;ant, emmet, pismire;0.0174;wing;0.0156;mantis, mantid;0.1842;grasshopper, hopper;0.0761;leafhopper;0.0686;walking stick, walkingstick, stick insect;0.0543;American chameleon, anole, Anolis carolinensis;0.0486;mantis, mantid;0.1825;grasshopper, hopper;0.0756;leafhopper;0.0684;walking stick, walkingstick, stick insect;0.0544;American chameleon, anole, Anolis carolinensis;0.0488;0;2;226;225;19;28;65;64;11;27;71;193;0;18;226;207;11;28;95;65
30;0.6000;switch, electric switch, electrical switch;0.8951;spotlight, spot;0.0194;projector;0.0034;file, file cabinet, filing cabinet;0.0032;carton;0.0029;spotlight, spot;0.3977;paper towel;0.0864;shower curtain;0.0792;matchstick;0.0413;lampshade, lamp shade;0.0396;spotlight, spot;0.3951;matchstick;0.1396;shower curtain;0.0700;paper towel;0.0404;lampshade, lamp shade;0.0310;spotlight, spot;0.2651;lampshade, lamp shade;0.1023;shower curtain;0.0616;paper towel;0.0596;toilet tissue, toilet paper, bathroom tissue;0.0325;spotlight, spot;0.2642;lampshade, lamp shade;0.1370;paper towel;0.0714;shower curtain;0.0644;toilet tissue, toilet paper, bathroom tissue;0.0315;51;66;40;42;84;67;8;3;51;32;42;42;51;32;41;50;45;27;49;81
30;0.6000;parachute, chute;0.2382;envelope;0.1647;bubble;0.0523;space shuttle;0.0403;handkerchief, hankie, hanky, hankey;0.0273;matchstick;0.0863;shower curtain;0.0652;paper towel;0.0640;envelope;0.0578;ant, emmet, pismire;0.0238;parachute, chute;0.2125;envelope;0.1838;bubble;0.0504;space shuttle;0.0364;handkerchief, hankie, hanky, hankey;0.0339;matchstick;0.0977;paper towel;0.0616;envelope;0.0580;shower curtain;0.0407;space shuttle;0.0301;envelope;0.1134;matchstick;0.0593;space shuttle;0.0503;shower curtain;0.0500;paper towel;0.0442;27;6;59;70;24;6;62;81;3;1;130;121;24;3;62;85;28;10;51;77
30;0.6000;matchstick;0.2587;spotlight, spot;0.1039;nail;0.0206;picket fence, paling;0.0166;paper towel;0.0160;matchstick;0.2741;spotlight, spot;0.0986;nail;0.0198;picket fence, paling;0.0159;paper towel;0.0158;matchstick;0.2570;spotlight, spot;0.1074;paper towel;0.0213;picket fence, paling;0.0159;nail;0.0150;matchstick;0.2741;spotlight, spot;0.0986;nail;0.0198;picket fence, paling;0.0159;paper towel;0.0158;matchstick;0.2793;spotlight, spot;0.0965;nail;0.0192;paper towel;0.0161;picket fence, paling;0.0156;33;39;63;78;0;0;227;227;28;29;163;174;0;0;227;227;31;29;188;188
30;0.6000;spotlight, spot;0.3596;wing;0.1698;projector;0.1291;airliner;0.0672;bullet train, bullet;0.0253;spotlight, spot;0.2810;projector;0.0638;lighter, light, igniter, ignitor;0.0550;wing;0.0530;screwdriver;0.0356;spotlight, spot;0.6592;wing;0.0677;matchstick;0.0198;projector;0.0168;bannister, banister, balustrade, balusters, handrail;0.0117;spotlight, spot;0.6368;wing;0.0436;cab, hack, taxi, taxicab;0.0159;car mirror;0.0147;projector;0.0126;spotlight, spot;0.3754;matchstick;0.0880;wing;0.0673;syringe;0.0207;analog clock;0.0204;0;0;227;227;6;3;216;222;2;3;193;201;17;3;28;85;4;0;62;99
30;0.6000;spotlight, spot;0.0995;geyser;0.0786;missile;0.0677;projectile, missile;0.0619;matchstick;0.0342;spotlight, spot;0.2609;switch, electric switch, electrical switch;0.1135;syringe;0.0525;iron, smoothing iron;0.0309;screw;0.0289;spotlight, spot;0.3145;syringe;0.0357;paper towel;0.0349;matchstick;0.0348;shower curtain;0.0345;spotlight, spot;0.2468;matchstick;0.0588;shower curtain;0.0463;syringe;0.0393;nail;0.0359;spotlight, spot;0.2655;matchstick;0.0625;shower curtain;0.0450;syringe;0.0382;nail;0.0362;9;19;31;38;5;8;38;51;10;20;24;34;10;23;28;34;5;8;35;49
30;0.6000;barn spider, Araneus cavaticus;0.2605;ant, emmet, pismire;0.1973;bee;0.0567;fly;0.0449;wolf spider, hunting spider;0.0448;Granny Smith;0.1573;ant, emmet, pismire;0.0588;velvet;0.0529;window screen;0.0428;spotlight, spot;0.0276;ant, emmet, pismire;0.1819;barn spider, Araneus cavaticus;0.1724;wolf spider, hunting spider;0.0578;tick;0.0378;weevil;0.0377;ant, emmet, pismire;0.2023;Granny Smith;0.0851;wolf spider, hunting spider;0.0383;American chameleon, anole, Anolis carolinensis;0.0357;spider web, spider's web;0.0340;Granny Smith;0.2057;ant, emmet, pismire;0.0812;velvet;0.0354;American chameleon, anole, Anolis carolinensis;0.0271;window screen;0.0248;24;5;53;50;10;18;53;42;4;2;123;150;5;3;132;107;0;1;216;214
30;0.6000;spotlight, spot;0.1230;paintbrush;0.0739;perfume, essence;0.0433;matchstick;0.0430;syringe;0.0337;spotlight, spot;0.4235;shower curtain;0.0396;matchstick;0.0365;nail;0.0342;switch, electric switch, electrical switch;0.0285;spotlight, spot;0.2841;wall clock;0.1589;switch, electric switch, electrical switch;0.1201;analog clock;0.0388;hook, claw;0.0208;spotlight, spot;0.2937;shower curtain;0.0800;matchstick;0.0541;nail;0.0297;lampshade, lamp shade;0.0271;spotlight, spot;0.3345;wall clock;0.1148;switch, electric switch, electrical switch;0.0827;shower curtain;0.0308;analog clock;0.0273;12;4;214;222;3;2;223;224;4;0;222;226;3;0;223;225;3;2;223;224
30;0.6000;rubber eraser, rubber, pencil eraser;0.2332;matchstick;0.1102;paintbrush;0.0576;syringe;0.0434;lipstick, lip rouge;0.0337;matchstick;0.1936;lipstick, lip rouge;0.1027;rubber eraser, rubber, pencil eraser;0.0464;face powder;0.0430;Granny Smith;0.0385;matchstick;0.1746;lipstick, lip rouge;0.1137;face powder;0.0581;rubber eraser, rubber, pencil eraser;0.0473;Granny Smith;0.0441;rubber eraser, rubber, pencil eraser;0.1606;matchstick;0.1461;paintbrush;0.0578;lipstick, lip rouge;0.0496;syringe;0.0437;matchstick;0.1253;lipstick, lip rouge;0.0887;rubber eraser, rubber, pencil eraser;0.0566;face powder;0.0503;syringe;0.0487;19;35;115;70;19;35;154;113;22;7;158;159;0;0;227;227;0;0;227;227
30;0.6000;matchstick;0.2962;spotlight, spot;0.0719;rubber eraser, rubber, pencil eraser;0.0236;nail;0.0220;loupe, jeweler's loupe;0.0206;matchstick;0.3188;spotlight, spot;0.0692;rubber eraser, rubber, pencil eraser;0.0215;nail;0.0204;loupe, jeweler's loupe;0.0180;matchstick;0.3227;spotlight, spot;0.0727;rubber eraser, rubber, pencil eraser;0.0192;nail;0.0182;loupe, jeweler's loupe;0.0173;matchstick;0.2898;spotlight, spot;0.0724;rubber eraser, rubber, pencil eraser;0.0246;nail;0.0224;loupe, jeweler's loupe;0.0211;matchstick;0.2894;spotlight, spot;0.0753;rubber eraser, rubber, pencil eraser;0.0246;nail;0.0212;loupe, jeweler's loupe;0.0210;29;7;196;218;29;7;197;217;83;90;112;87;63;39;142;143;92;39;105;140
30;0.6000;volcano;0.1484;matchstick;0.0915;wing;0.0839;spotlight, spot;0.0702;warplane, military plane;0.0212;matchstick;0.1539;spotlight, spot;0.1347;wing;0.0790;volcano;0.0434;nail;0.0162;spotlight, spot;0.2228;matchstick;0.1043;shower curtain;0.0361;wing;0.0253;rubber eraser, rubber, pencil eraser;0.0237;spotlight, spot;0.2443;matchstick;0.2245;rubber eraser, rubber, pencil eraser;0.0303;shower curtain;0.0269;wing;0.0261;spotlight, spot;0.1960;matchstick;0.1248;shower curtain;0.0495;rubber eraser, rubber, pencil eraser;0.0280;bubble;0.0228;7;9;157;145;17;6;116;114;4;0;223;227;5;3;173;183;0;0;227;227
30;0.6000;jellyfish;0.2159;wing;0.1617;volcano;0.1354;spotlight, spot;0.0464;electric ray, crampfish, numbfish, torpedo;0.0329;jellyfish;0.2531;spotlight, spot;0.1687;volcano;0.0282;matchstick;0.0269;nematode, nematode worm, roundworm;0.0166;jellyfish;0.2533;wing;0.1781;volcano;0.1486;parachute, chute;0.0457;spotlight, spot;0.0427;jellyfish;0.4593;spotlight, spot;0.1107;volcano;0.0268;matchstick;0.0213;nematode, nematode worm, roundworm;0.0137;spotlight, spot;0.2048;jellyfish;0.1637;matchstick;0.0260;window screen;0.0202;wing;0.0195;1;3;219;178;1;3;218;218;0;0;227;227;1;3;218;217;6;3;219;217
30;0.6000;leafhopper;0.1065;ant, emmet, pismire;0.1013;tree frog, tree-frog;0.0546;barn spider, Araneus cavaticus;0.0327;wolf spider, hunting spider;0.0323;leafhopper;0.1139;ant, emmet, pismire;0.1067;tree frog, tree-frog;0.0457;barn spider, Araneus cavaticus;0.0322;wolf spider, hunting spider;0.0312;shower curtain;0.1053;spotlight, spot;0.0881;velvet;0.0732;nematode, nematode worm, roundworm;0.0661;window screen;0.0629;shower curtain;0.1082;nematode, nematode worm, roundworm;0.0948;spotlight, spot;0.0863;velvet;0.0697;window screen;0.0586;leafhopper;0.1416;ant, emmet, pismire;0.1170;tree frog, tree-frog;0.0560;barn spider, Araneus cavaticus;0.0367;green lizard, Lacerta viridis;0.0321;36;42;57;19;32;19;74;105;36;25;59;41;36;48;57;13;36;52;57;11
30;0.6000;spotlight, spot;0.2510;balloon;0.0944;nail;0.0430;golf ball;0.0354;matchstick;0.0317;spotlight, spot;0.3115;matchstick;0.0695;velvet;0.0535;nematode, nematode worm, roundworm;0.0318;digital clock;0.0194;spotlight, spot;0.2588;matchstick;0.0586;velvet;0.0473;nematode, nematode worm, roundworm;0.0420;ant, emmet, pismire;0.0283;spotlight, spot;0.2588;matchstick;0.0586;velvet;0.0473;nematode, nematode worm, roundworm;0.0420;ant, emmet, pismire;0.0283;spotlight, spot;0.3256;matchstick;0.0650;velvet;0.0414;nematode, nematode worm, roundworm;0.0300;wing;0.0200;0;9;226;215;8;69;172;88;36;73;121;84;91;72;45;85;0;0;227;224
30;0.6000;spotlight, spot;0.9530;matchstick;0.0060;Granny Smith;0.0048;nematode, nematode worm, roundworm;0.0046;digital clock;0.0016;spotlight, spot;0.9393;matchstick;0.0087;Granny Smith;0.0058;nematode, nematode worm, roundworm;0.0054;digital clock;0.0023;spotlight, spot;0.9486;matchstick;0.0069;Granny Smith;0.0058;nematode, nematode worm, roundworm;0.0051;lemon;0.0019;spotlight, spot;0.8082;matchstick;0.0245;volcano;0.0142;Granny Smith;0.0124;balloon;0.0068;spotlight, spot;0.9453;matchstick;0.0079;Granny Smith;0.0050;nematode, nematode worm, roundworm;0.0044;digital clock;0.0020;17;14;170;157;33;15;151;152;17;10;210;215;17;14;36;53;40;15;144;152
30;0.6000;spotlight, spot;0.0869;Granny Smith;0.0488;ant, emmet, pismire;0.0453;shower curtain;0.0438;bubble;0.0392;Granny Smith;0.1004;spotlight, spot;0.0705;ant, emmet, pismire;0.0382;bubble;0.0295;shower curtain;0.0226;spotlight, spot;0.0944;bubble;0.0864;Granny Smith;0.0763;shower curtain;0.0368;ant, emmet, pismire;0.0290;Granny Smith;0.1208;spotlight, spot;0.0693;bubble;0.0353;ant, emmet, pismire;0.0323;broccoli;0.0257;spotlight, spot;0.0969;bubble;0.0842;Granny Smith;0.0704;shower curtain;0.0350;ant, emmet, pismire;0.0279;20;16;206;203;21;15;204;203;24;18;86;98;68;36;18;37;0;0;227;227
30;0.6000;spotlight, spot;0.2645;wing;0.0579;lampshade, lamp shade;0.0383;spider web, spider's web;0.0314;parachute, chute;0.0271;spotlight, spot;0.2229;wing;0.0710;envelope;0.0694;matchstick;0.0258;shower curtain;0.0223;spotlight, spot;0.2401;wing;0.0568;spider web, spider's web;0.0302;lampshade, lamp shade;0.0285;parachute, chute;0.0285;spotlight, spot;0.2460;envelope;0.0973;wing;0.0574;matchstick;0.0226;shower curtain;0.0200;spotlight, spot;0.1309;wing;0.0685;envelope;0.0284;shower curtain;0.0283;syringe;0.0254;4;19;101;77;4;22;223;92;5;35;81;53;0;13;227;213;1;6;226;218
30;0.6000;parachute, chute;0.0626;Granny Smith;0.0341;bubble;0.0264;jellyfish;0.0254;Old English sheepdog, bobtail;0.0205;Granny Smith;0.0828;parachute, chute;0.0454;spotlight, spot;0.0404;tennis ball;0.0339;bubble;0.0319;spotlight, spot;0.0716;tennis ball;0.0611;Granny Smith;0.0559;rapeseed;0.0471;bubble;0.0408;spotlight, spot;0.0766;tennis ball;0.0504;Granny Smith;0.0486;rapeseed;0.0464;bubble;0.0377;matchstick;0.0857;spotlight, spot;0.0804;shower curtain;0.0324;bubble;0.0292;loupe, jeweler's loupe;0.0266;32;4;96;223;0;0;227;227;32;32;194;195;31;3;195;224;5;0;222;227
30;0.6000;lipstick, lip rouge;0.1364;sunglasses, dark glasses, shades;0.0998;matchstick;0.0977;sunglass;0.0483;Band Aid;0.0423;volcano;0.3862;matchstick;0.1945;spotlight, spot;0.0636;lampshade, lamp shade;0.0219;geyser;0.0181;volcano;0.3862;matchstick;0.1789;spotlight, spot;0.0624;geyser;0.0394;torch;0.0302;matchstick;0.1988;spotlight, spot;0.1409;parachute, chute;0.0569;volcano;0.0567;balloon;0.0530;matchstick;0.2964;volcano;0.1162;spotlight, spot;0.0499;ice lolly, lolly, lollipop, popsicle;0.0415;lipstick, lip rouge;0.0383;55;27;70;60;0;0;226;222;55;38;70;51;52;18;134;120;15;19;202;182
30;0.6000;leafhopper;0.1742;wing;0.1654;spotlight, spot;0.0942;airship, dirigible;0.0493;goldfish, Carassius auratus;0.0239;spotlight, spot;0.6138;wing;0.0693;matchstick;0.0399;mouse, computer mouse;0.0188;screwdriver;0.0149;spotlight, spot;0.7369;matchstick;0.0250;wing;0.0198;rapeseed;0.0119;loupe, jeweler's loupe;0.0084;spotlight, spot;0.5009;airship, dirigible;0.0447;wing;0.0404;lighter, light, igniter, ignitor;0.0281;ballpoint, ballpoint pen, ballpen, Biro;0.0281;spotlight, spot;0.7531;wing;0.0602;matchstick;0.0159;loupe, jeweler's loupe;0.0066;lampshade, lamp shade;0.0065;0;3;203;188;0;1;181;168;0;0;227;227;0;6;161;102;0;0;227;207
30;0.6000;spotlight, spot;0.2121;wing;0.0972;jellyfish;0.0466;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0376;seashore, coast, seacoast, sea-coast;0.0298;spotlight, spot;0.3862;wing;0.0863;matchstick;0.0398;jellyfish;0.0220;hammerhead, hammerhead shark;0.0150;spotlight, spot;0.2882;wing;0.1032;jellyfish;0.0421;hammerhead, hammerhead shark;0.0261;matchstick;0.0204;spotlight, spot;0.2777;wing;0.1046;jellyfish;0.0444;hammerhead, hammerhead shark;0.0274;matchstick;0.0191;spotlight, spot;0.2228;wing;0.0981;jellyfish;0.0584;hammerhead, hammerhead shark;0.0296;great white shark, white shark, man-eater, man-eating shark, Carcharodon carcharias;0.0238;35;21;53;35;35;19;135;87;10;12;216;213;1;0;217;227;8;19;162;126
30;0.6000;wing;0.1302;warplane, military plane;0.0872;parachute, chute;0.0374;ear, spike, capitulum;0.0312;space shuttle;0.0304;wing;0.1259;warplane, military plane;0.0850;parachute, chute;0.0359;ear, spike, capitulum;0.0316;space shuttle;0.0286;wing;0.1714;warplane, military plane;0.1237;parachute, chute;0.0400;space shuttle;0.0393;ear, spike, capitulum;0.0227;wing;0.1267;warplane, military plane;0.0853;parachute, chute;0.0360;ear, spike, capitulum;0.0316;space shuttle;0.0288;wing;0.1732;warplane, military plane;0.1238;parachute, chute;0.0396;space shuttle;0.0392;ear, spike, capitulum;0.0227;20;77;19;28;25;81;16;26;24;81;11;17;24;79;17;28;20;80;17;21
30;0.6000;spotlight, spot;0.3264;iron, smoothing iron;0.0784;lampshade, lamp shade;0.0259;candle, taper, wax light;0.0251;parachute, chute;0.0196;spotlight, spot;0.8127;lampshade, lamp shade;0.0415;matchstick;0.0219;projector;0.0086;candle, taper, wax light;0.0056;spotlight, spot;0.4707;projector;0.0287;lampshade, lamp shade;0.0285;iron, smoothing iron;0.0275;candle, taper, wax light;0.0178;spotlight, spot;0.8188;lampshade, lamp shade;0.0402;matchstick;0.0218;projector;0.0086;candle, taper, wax light;0.0053;spotlight, spot;0.4539;projector;0.0539;lampshade, lamp shade;0.0227;loupe, jeweler's loupe;0.0133;water bottle;0.0131;25;43;69;76;21;36;73;78;25;22;151;204;23;29;152;197;27;28;67;91
30;0.6000;Granny Smith;0.0873;spotlight, spot;0.0770;ant, emmet, pismire;0.0702;rapeseed;0.0486;lemon;0.0354;spotlight, spot;0.1899;candle, taper, wax light;0.0783;rapeseed;0.0386;ant, emmet, pismire;0.0294;fountain;0.0293;ant, emmet, pismire;0.1075;spotlight, spot;0.0999;rapeseed;0.0524;Granny Smith;0.0357;leafhopper;0.0339;spotlight, spot;0.1899;candle, taper, wax light;0.0783;rapeseed;0.0386;ant, emmet, pismire;0.0294;fountain;0.0293;Granny Smith;0.1460;lemon;0.0743;rapeseed;0.0723;velvet;0.0513;ant, emmet, pismire;0.0447;14;4;90;105;4;2;100;134;9;5;98;104;2;2;106;131;0;0;227;227
30;0.6000;spotlight, spot;0.2286;switch, electric switch, electrical switch;0.1780;lampshade, lamp shade;0.0287;wall clock;0.0242;mailbox, letter box;0.0241;spotlight, spot;0.5319;shower curtain;0.1219;matchstick;0.0206;window screen;0.0188;window shade;0.0178;spotlight, spot;0.4628;lampshade, lamp shade;0.1389;bannister, banister, balustrade, balusters, handrail;0.0534;switch, electric switch, electrical switch;0.0453;guillotine;0.0295;spotlight, spot;0.4260;switch, electric switch, electrical switch;0.0964;lampshade, lamp shade;0.0888;bannister, banister, balustrade, balusters, handrail;0.0377;wall clock;0.0215;spotlight, spot;0.5171;shower curtain;0.0940;window shade;0.0252;lampshade, lamp shade;0.0186;window screen;0.0167;0;42;227;185;3;5;224;222;9;9;218;218;9;9;218;218;0;19;227;208
30;0.6000;fly;0.1645;spider web, spider's web;0.1345;barn spider, Araneus cavaticus;0.1301;ant, emmet, pismire;0.0687;wolf spider, hunting spider;0.0446;window screen;0.1119;spotlight, spot;0.1075;spider web, spider's web;0.0554;shower curtain;0.0469;rapeseed;0.0259;spider web, spider's web;0.2711;barn spider, Araneus cavaticus;0.0892;window screen;0.0550;wolf spider, hunting spider;0.0532;ant, emmet, pismire;0.0512;spotlight, spot;0.1114;window screen;0.0998;shower curtain;0.0534;spider web, spider's web;0.0283;matchstick;0.0274;spider web, spider's web;0.2378;window screen;0.0646;barn spider, Araneus cavaticus;0.0614;ant, emmet, pismire;0.0399;fly;0.0355;2;0;223;227;14;18;93;89;20;18;74;85;0;0;227;227;0;0;227;227
30;0.6000;matchstick;0.0770;spotlight, spot;0.0555;Granny Smith;0.0425;ant, emmet, pismire;0.0360;nail;0.0283;matchstick;0.0800;spotlight, spot;0.0418;shower curtain;0.0351;nail;0.0320;paper towel;0.0304;spotlight, spot;0.0777;shower curtain;0.0551;matchstick;0.0516;ant, emmet, pismire;0.0369;bubble;0.0249;matchstick;0.0848;spotlight, spot;0.0456;nail;0.0393;ant, emmet, pismire;0.0382;shower curtain;0.0313;spotlight, spot;0.0802;matchstick;0.0625;shower curtain;0.0534;ant, emmet, pismire;0.0370;nail;0.0267;9;7;156;219;9;6;140;219;1;5;222;221;3;5;220;222;9;8;216;206
30;0.6000;paper towel;0.0696;matchstick;0.0599;spotlight, spot;0.0574;corn;0.0462;Band Aid;0.0328;paper towel;0.0695;spotlight, spot;0.0597;matchstick;0.0592;corn;0.0448;Band Aid;0.0321;paper towel;0.0699;matchstick;0.0598;spotlight, spot;0.0576;corn;0.0461;Band Aid;0.0328;paper towel;0.0701;spotlight, spot;0.0586;matchstick;0.0562;corn;0.0454;Band Aid;0.0321;paper towel;0.0699;matchstick;0.0596;spotlight, spot;0.0577;corn;0.0459;Band Aid;0.0327;0;0;227;227;8;23;194;150;0;0;227;227;18;19;180;167;11;19;207;176
30;0.6000;spotlight, spot;0.3852;wing;0.1493;lampshade, lamp shade;0.0415;spider web, spider's web;0.0381;nematode, nematode worm, roundworm;0.0312;spotlight, spot;0.2973;wing;0.0457;lampshade, lamp shade;0.0308;syringe;0.0232;radiator;0.0174;spotlight, spot;0.4461;lampshade, lamp shade;0.0673;envelope;0.0415;wing;0.0299;paper towel;0.0164;spotlight, spot;0.3068;syringe;0.0387;wing;0.0284;spider web, spider's web;0.0259;screwdriver;0.0222;spotlight, spot;0.6749;wing;0.0267;shower curtain;0.0174;lampshade, lamp shade;0.0142;matchstick;0.0104;7;4;169;84;10;16;176;136;2;2;225;221;0;0;227;218;5;4;220;218
30;0.6000;lakeside, lakeshore;0.0737;parachute, chute;0.0438;wing;0.0404;alp;0.0334;ant, emmet, pismire;0.0328;ant, emmet, pismire;0.0410;wing;0.0292;spotlight, spot;0.0281;window screen;0.0281;corn;0.0269;lakeside, lakeshore;0.0580;wing;0.0394;ant, emmet, pismire;0.0317;window screen;0.0297;rapeseed;0.0287;ant, emmet, pismire;0.0449;spotlight, spot;0.0307;velvet;0.0282;window screen;0.0277;wing;0.0275;lakeside, lakeshore;0.0923;alp;0.0530;volcano;0.0362;wing;0.0311;ant, emmet, pismire;0.0292;32;71;73;70;1;46;226;180;0;1;227;226;13;51;89;95;0;0;227;227
30;0.6000;shower curtain;0.1499;bathtub, bathing tub, bath, tub;0.1252;tub, vat;0.0769;Granny Smith;0.0684;spotlight, spot;0.0519;spotlight, spot;0.1524;shower curtain;0.0420;wig;0.0326;matchstick;0.0312;Granny Smith;0.0261;bathtub, bathing tub, bath, tub;0.1552;shower curtain;0.1433;tub, vat;0.0885;Granny Smith;0.0616;spotlight, spot;0.0457;spotlight, spot;0.1209;shower curtain;0.0456;wig;0.0367;matchstick;0.0309;feather boa, boa;0.0277;bathtub, bathing tub, bath, tub;0.1812;shower curtain;0.1398;tub, vat;0.1030;Granny Smith;0.0508;spotlight, spot;0.0417;0;0;227;227;0;0;227;227;40;17;64;81;21;3;206;166;0;3;227;221
30;0.6000;nail;0.1769;crane;0.0880;matchstick;0.0562;drilling platform, offshore rig;0.0531;space shuttle;0.0413;nail;0.2028;syringe;0.1830;spotlight, spot;0.1634;screw;0.0379;crane;0.0316;spotlight, spot;0.3265;shower curtain;0.0564;matchstick;0.0395;nail;0.0285;syringe;0.0223;spotlight, spot;0.3484;matchstick;0.0554;shower curtain;0.0240;nail;0.0185;rule, ruler;0.0157;syringe;0.1928;nail;0.1926;spotlight, spot;0.1650;screw;0.0356;crane;0.0343;14;49;71;75;14;50;75;72;19;55;67;65;0;36;222;191;14;50;75;72
30;0.6000;black widow, Latrodectus mactans;0.0877;spider web, spider's web;0.0781;barn spider, Araneus cavaticus;0.0711;window screen;0.0630;wolf spider, hunting spider;0.0395;shower curtain;0.0824;spotlight, spot;0.0662;green lizard, Lacerta viridis;0.0661;window screen;0.0568;American chameleon, anole, Anolis carolinensis;0.0562;spotlight, spot;0.2009;Granny Smith;0.1052;shower curtain;0.1044;spider web, spider's web;0.0312;lemon;0.0291;spider web, spider's web;0.1653;barn spider, Araneus cavaticus;0.1534;black widow, Latrodectus mactans;0.0883;wolf spider, hunting spider;0.0762;fly;0.0622;barn spider, Araneus cavaticus;0.1723;black widow, Latrodectus mactans;0.1289;fly;0.1014;spider web, spider's web;0.0846;window screen;0.0438;18;19;99;95;18;23;88;97;18;22;88;96;5;5;169;222;12;11;92;110
30;0.6000;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;matchstick;0.1866;rubber eraser, rubber, pencil eraser;0.0704;Band Aid;0.0463;lipstick, lip rouge;0.0391;syringe;0.0388;0;106;199;74;0;119;169;71;0;100;206;92;0;112;205;78;0;2;224;220
